Date,BGN,DKK,EUR,GBP,ISK,RSD,NOK,PLN,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,INR,NZD,RUB,AZN,BYR,TMT,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS,ZAR,BRL,QAR,KRW
03-Mar-14,1.2209,3.2326,2.4122,2.9251,1.556,2.0665,2.9138,5.7962,5.3618,0.7769,2.724,1.983,0.8825,1.7486,1.5716,1.5669,2.5112,0.7903,1.7167,4.7608,0.706,5.0122,1.3815,6.2206,2.8458,2.253,2.8194,1.4704,4.8324,2.2292,1.7898,6.1354,6.9438,1.2791,4.2346,3.6385,0.7842,1.751,0.95,3.2406,1.638,0.7541,4.8021,1.6383
04-Mar-14,1.2209,3.2326,2.4122,2.9251,1.556,2.0665,2.9138,5.7962,5.3618,0.7769,2.724,1.983,0.8825,1.7486,1.5716,1.5669,2.5112,0.7903,1.7167,4.7608,0.706,5.0122,1.3815,6.2206,2.8458,2.253,2.8194,1.4704,4.8324,2.2292,1.7898,6.1354,6.9438,1.2791,4.2346,3.6385,0.7842,1.751,0.95,3.2406,1.638,0.7541,4.8021,1.6383
05-Mar-14,1.2338,3.2215,2.4039,2.9161,1.5521,2.069,2.9028,5.7441,5.3225,0.7735,2.71,1.9754,0.8794,1.747,1.5764,1.5641,2.515,0.7911,1.7149,4.7565,0.7053,5.0049,1.3753,6.206,2.8441,2.2511,2.8183,1.4659,4.8099,2.2272,1.7863,6.1298,6.9646,1.2799,4.2239,3.6342,0.7811,1.7483,0.9491,3.2055,1.6164,0.7456,4.7979,1.6278
06-Mar-14,1.2235,3.1948,2.384,2.8983,1.5414,2.0582,2.8949,5.7015,5.2865,0.7695,2.6933,1.9564,0.8718,1.7381,1.5691,1.5599,2.4977,0.7869,1.6974,4.7322,0.7018,4.9834,1.3697,6.17,2.8365,2.2398,2.8184,1.4619,4.8167,2.2158,1.7754,6.0986,6.9129,1.2741,4.1967,3.615,0.7771,1.7874,0.9526,3.1895,1.6197,0.7418,4.7736,1.6234
07-Mar-14,1.2202,3.1988,2.387,2.9066,1.5422,2.0576,2.9022,5.7106,5.3067,0.7716,2.7008,1.958,0.8718,1.7379,1.5766,1.5721,2.4977,0.789,1.6929,4.7317,0.7017,4.9902,1.3744,6.1715,2.8406,2.2393,2.8358,1.4701,4.8108,2.2156,1.7752,6.0979,6.9074,1.2717,4.1938,3.6138,0.777,1.8393,0.956,3.1888,1.6295,0.7497,4.7729,1.6334
08-Mar-14,1.2216,3.2343,2.4137,2.9108,1.5563,2.0782,2.9136,5.7606,5.3733,0.7795,2.7225,1.9797,0.8827,1.7382,1.5818,1.5858,2.4998,0.7948,1.6881,4.7325,0.7018,5.0318,1.3755,6.1836,2.8371,2.2398,2.8421,1.4783,4.7935,2.216,1.7755,6.0989,6.9818,1.2725,4.1919,3.6146,0.7771,1.8515,0.9546,3.1894,1.6372,0.7481,4.7737,1.6389
09-Mar-14,1.2216,3.2343,2.4137,2.9108,1.5563,2.0782,2.9136,5.7606,5.3733,0.7795,2.7225,1.9797,0.8827,1.7382,1.5818,1.5858,2.4998,0.7948,1.6881,4.7325,0.7018,5.0318,1.3755,6.1836,2.8371,2.2398,2.8421,1.4783,4.7935,2.216,1.7755,6.0989,6.9818,1.2725,4.1919,3.6146,0.7771,1.8515,0.9546,3.1894,1.6372,0.7481,4.7737,1.6389
10-Mar-14,1.2216,3.2343,2.4137,2.9108,1.5563,2.0782,2.9136,5.7606,5.3733,0.7795,2.7225,1.9797,0.8827,1.7382,1.5818,1.5858,2.4998,0.7948,1.6881,4.7325,0.7018,5.0318,1.3755,6.1836,2.8371,2.2398,2.8421,1.4783,4.7935,2.216,1.7755,6.0989,6.9818,1.2725,4.1919,3.6146,0.7771,1.8515,0.9546,3.1894,1.6372,0.7481,4.7737,1.6389
11-Mar-14,1.2351,3.2324,2.4121,2.8956,1.553,2.0823,2.9098,5.7444,5.3629,0.7733,2.7211,1.9798,0.8828,1.7387,1.5653,1.5721,2.4986,0.7864,1.6832,4.7339,0.702,5.0099,1.3724,6.1853,2.8307,2.2403,2.8541,1.4722,4.7949,2.2166,1.7742,6.1007,6.9948,1.2757,4.1943,3.6148,0.775,1.8825,0.9549,3.1903,1.6209,0.7431,4.7752,1.6306
12-Mar-14,1.2338,3.2253,2.4068,2.8896,1.5463,2.0795,2.9167,5.7109,5.3524,0.77,2.7234,1.9757,0.8802,1.7384,1.5633,1.5705,2.4987,0.7824,1.6835,4.733,0.7019,5.0006,1.3725,6.1799,2.8315,2.2398,2.8545,1.4756,4.7756,2.2162,1.7739,6.0996,6.9936,1.2801,4.1905,3.6142,0.7749,1.8822,0.9547,3.1897,1.6129,0.7398,4.7743,1.6324
13-Mar-14,1.2294,3.2254,2.4069,2.8805,1.5404,2.0749,2.902,5.6928,5.3374,0.7671,2.7192,1.9799,0.8801,1.7362,1.5616,1.5513,2.4949,0.7722,1.6912,4.7271,0.701,5.0035,1.3677,6.1764,2.8254,2.236,2.8361,1.4681,4.7585,2.2134,1.7698,6.0919,6.9649,1.2844,4.1846,3.6092,0.7739,1.8674,0.9536,3.1857,1.5897,0.7347,4.7682,1.6222
14-Mar-14,1.2311,3.2418,2.4195,2.8927,1.5472,2.0841,2.9323,5.7268,5.3691,0.7756,2.7337,1.9914,0.8846,1.7339,1.5666,1.5706,2.492,0.7789,1.6905,4.7208,0.7001,5.0025,1.3711,6.1727,2.8255,2.233,2.8414,1.4844,4.7561,2.2105,1.7675,6.0839,7.0068,1.2841,4.1787,3.6112,0.7729,1.868,0.952,3.1815,1.6128,0.7364,4.7616,1.6221
15-Mar-14,1.2345,3.2224,2.405,2.8769,1.5402,2.0686,2.8968,5.6784,5.3352,0.7672,2.7129,1.9804,0.8793,1.7317,1.5628,1.5649,2.4882,0.7752,1.7054,4.7148,0.6992,4.9922,1.3694,6.1626,2.8161,2.2303,2.8315,1.4792,4.7264,2.208,1.7634,6.0761,6.9541,1.2852,4.1731,3.6073,0.7719,1.8275,0.951,3.1774,1.6069,0.7328,4.7556,1.6144
16-Mar-14,1.2345,3.2224,2.405,2.8769,1.5402,2.0686,2.8968,5.6784,5.3352,0.7672,2.7129,1.9804,0.8793,1.7317,1.5628,1.5649,2.4882,0.7752,1.7054,4.7148,0.6992,4.9922,1.3694,6.1626,2.8161,2.2303,2.8315,1.4792,4.7264,2.208,1.7634,6.0761,6.9541,1.2852,4.1731,3.6073,0.7719,1.8275,0.951,3.1774,1.6069,0.7328,4.7556,1.6144
17-Mar-14,1.2345,3.2224,2.405,2.8769,1.5402,2.0686,2.8968,5.6784,5.3352,0.7672,2.7129,1.9804,0.8793,1.7317,1.5628,1.5649,2.4882,0.7752,1.7054,4.7148,0.6992,4.9922,1.3694,6.1626,2.8161,2.2303,2.8315,1.4792,4.7264,2.208,1.7634,6.0761,6.9541,1.2852,4.1731,3.6073,0.7719,1.8275,0.951,3.1774,1.6069,0.7328,4.7556,1.6144
18-Mar-14,1.2262,3.216,2.4,2.8723,1.5381,2.0714,2.8997,5.6772,5.3216,0.7681,2.7072,1.9746,0.8777,1.7274,1.5627,1.5676,2.4823,0.7764,1.6964,4.7031,0.6974,4.9941,1.3649,6.1473,2.7965,2.2246,2.8235,1.4816,4.7132,2.2025,1.7591,6.0611,6.9466,1.2856,4.1668,3.5987,0.7676,1.7992,0.9486,3.1695,1.6133,0.7363,4.7439,1.6187
19-Mar-14,1.2282,3.2189,2.4023,2.8685,1.5312,2.077,2.8964,5.6872,5.3305,0.7682,2.7215,1.9759,0.8767,1.7275,1.5631,1.5686,2.4829,0.7765,1.7033,4.7032,0.6975,4.9913,1.3644,6.1455,2.7888,2.2244,2.8257,1.4805,4.7395,2.2026,1.7574,6.0614,6.9626,1.2858,4.1631,3.5911,0.7677,1.7706,0.9489,3.1698,1.6085,0.7358,4.7442,1.616
20-Mar-14,1.2311,3.2321,2.4123,2.8819,1.5342,2.0806,2.902,5.7398,5.36,0.7764,2.7289,1.9809,0.8786,1.7321,1.55,1.5783,2.4902,0.7788,1.7053,4.7159,0.6993,5.0043,1.3685,6.1619,2.7966,2.2311,2.8379,1.4924,4.7839,2.2085,1.7621,6.0775,6.9874,1.2902,4.1716,3.6075,0.7697,1.7391,0.9514,3.1786,1.6164,0.7424,4.7569,1.6182
21-Mar-14,1.2397,3.2157,2.4002,2.8791,1.5304,2.0826,2.8725,5.6977,5.3409,0.7696,2.7119,1.9684,0.8731,1.7428,1.5472,1.5708,2.5041,0.7773,1.701,4.745,0.7036,5.0059,1.3649,6.1911,2.7983,2.2449,2.8445,1.4864,4.8266,2.2221,1.7711,6.1151,6.9838,1.3009,4.1979,3.6305,0.7745,1.7572,0.9574,3.1989,1.5932,0.7421,4.7863,1.6197
22-Mar-14,1.2264,3.2209,2.4043,2.8766,1.5333,2.0749,2.8669,5.7324,5.3667,0.7708,2.7159,1.9742,0.8756,1.743,1.5508,1.5832,2.5046,0.7793,1.704,4.7454,0.7037,5.0125,1.3683,6.1874,2.8006,2.2457,2.8578,1.4917,4.7882,2.2224,1.7713,6.1158,6.9514,1.3012,4.2001,3.6309,0.7745,1.7242,0.9576,3.1992,1.606,0.749,4.7869,1.6137
23-Mar-14,1.2264,3.2209,2.4043,2.8766,1.5333,2.0749,2.8669,5.7324,5.3667,0.7708,2.7159,1.9742,0.8756,1.743,1.5508,1.5832,2.5046,0.7793,1.704,4.7454,0.7037,5.0125,1.3683,6.1874,2.8006,2.2457,2.8578,1.4917,4.7882,2.2224,1.7713,6.1158,6.9514,1.3012,4.2001,3.6309,0.7745,1.7242,0.9576,3.1992,1.606,0.749,4.7869,1.6137
24-Mar-14,1.2264,3.2209,2.4043,2.8766,1.5333,2.0749,2.8669,5.7324,5.3667,0.7708,2.7159,1.9742,0.8756,1.743,1.5508,1.5832,2.5046,0.7793,1.704,4.7454,0.7037,5.0125,1.3683,6.1874,2.8006,2.2457,2.8578,1.4917,4.7882,2.2224,1.7713,6.1158,6.9514,1.3012,4.2001,3.6309,0.7745,1.7242,0.9576,3.1992,1.606,0.749,4.7869,1.6137
25-Mar-14,1.2304,3.2215,2.4047,2.8798,1.5367,2.0835,2.8792,5.7297,5.3712,0.7683,2.7126,1.9712,0.8763,1.7463,1.5552,1.5912,2.5098,0.7795,1.7044,4.7546,0.7051,5.0099,1.3727,6.1991,2.8219,2.2511,2.8734,1.4901,4.8285,2.2266,1.7729,6.1274,6.9908,1.3025,4.2143,3.6378,0.7736,1.7126,0.9594,3.2047,1.6087,0.7515,4.7963,1.6206
26-Mar-14,1.2304,3.2333,2.4134,2.8832,1.5379,2.0884,2.8951,5.752,5.4013,0.774,2.7249,1.9793,0.8798,1.7471,1.5592,1.5988,2.511,0.7822,1.7093,4.7567,0.7054,5.0149,1.3764,6.2064,2.8177,2.2523,2.8882,1.4945,4.8623,2.2276,1.7737,6.1302,7.0004,1.3011,4.2172,3.6395,0.774,1.6838,0.9598,3.2061,1.6204,0.7524,4.7981,1.6189
27-Mar-14,1.2332,3.2336,2.4138,2.892,1.5431,2.0864,2.8951,5.7768,5.409,0.7738,2.711,1.9744,0.8798,1.7491,1.5701,1.6149,2.5133,0.7892,1.7091,4.762,0.7062,5.0161,1.3812,6.2135,2.8178,2.2542,2.9108,1.5063,4.9341,2.2301,1.7757,6.1372,6.9992,1.3023,4.2312,3.6437,0.7749,1.6539,0.9609,3.2099,1.6336,0.757,4.8038,1.6276
28-Mar-14,1.2375,3.2334,2.4138,2.9173,1.5541,2.0902,2.9199,5.7755,5.3952,0.7737,2.7092,1.9797,0.8806,1.755,1.5825,1.62,2.5196,0.799,1.7174,4.7788,0.7086,5.0091,1.3871,6.2322,2.8249,2.2621,2.9153,1.5195,4.9324,2.2377,1.7799,6.1579,7.0007,1.3059,4.2561,3.656,0.7775,1.6445,0.9639,3.2208,1.6403,0.7623,4.8198,1.6382
29-Mar-14,1.2294,3.2151,2.4001,2.9035,1.5477,2.0816,2.9111,5.7555,5.3886,0.7765,2.6955,1.9686,0.8757,1.7477,1.5862,1.6173,2.5106,0.7961,1.7074,4.7582,0.7056,4.9913,1.3856,6.2307,2.8136,2.253,2.924,1.5172,4.8973,2.2284,1.7707,6.1323,6.9521,1.3001,4.2413,3.6396,0.7742,1.6108,0.96,3.2079,1.6495,0.7739,4.7998,1.635
30-Mar-14,1.2294,3.2151,2.4001,2.9035,1.5477,2.0816,2.9111,5.7555,5.3886,0.7765,2.6955,1.9686,0.8757,1.7477,1.5862,1.6173,2.5106,0.7961,1.7074,4.7582,0.7056,4.9913,1.3856,6.2307,2.8136,2.253,2.924,1.5172,4.8973,2.2284,1.7707,6.1323,6.9521,1.3001,4.2413,3.6396,0.7742,1.6108,0.96,3.2079,1.6495,0.7739,4.7998,1.635
31-Mar-14,1.2294,3.2151,2.4001,2.9035,1.5477,2.0816,2.9111,5.7555,5.3886,0.7765,2.6955,1.9686,0.8757,1.7477,1.5862,1.6173,2.5106,0.7961,1.7074,4.7582,0.7056,4.9913,1.3856,6.2307,2.8136,2.253,2.924,1.5172,4.8973,2.2284,1.7707,6.1323,6.9521,1.3001,4.2413,3.6396,0.7742,1.6108,0.96,3.2079,1.6495,0.7739,4.7998,1.635
01-Apr-14,1.2285,3.2261,2.4083,2.9076,1.5514,2.0818,2.9135,5.7719,5.4015,0.7844,2.6916,1.9757,0.8784,1.7463,1.5798,1.612,2.5078,0.8115,1.6922,4.7544,0.7014,5.0095,1.3864,6.2058,2.8091,2.2512,2.9163,1.5109,4.9046,2.2266,1.7675,6.1274,6.9538,1.2987,4.2294,3.6351,0.7717,1.5941,0.9593,3.2042,1.6489,0.7727,4.7962,1.6405
02-Apr-14,1.232,3.2289,2.4105,2.9089,1.5514,2.0851,2.9278,5.7738,5.4023,0.7832,2.7086,1.9792,0.8782,1.7476,1.5797,1.6148,2.5086,0.8122,1.6906,4.7581,0.7019,5.0318,1.3867,6.2104,2.8158,2.2528,2.9185,1.5157,4.9897,2.2282,1.767,6.1319,6.9731,1.299,4.2283,3.6172,0.7723,1.589,0.9599,3.2066,1.6493,0.7695,4.7994,1.651
03-Apr-14,1.2351,3.2351,2.4149,2.9148,1.5568,2.0946,2.939,5.7827,5.4082,0.786,2.7111,1.9807,0.8795,1.7517,1.5901,1.6196,2.5127,0.8229,1.6895,4.7693,0.7036,5.0406,1.3896,6.2205,2.823,2.2582,2.9274,1.5002,4.9691,2.2335,1.7694,6.1463,7.0068,1.3029,4.235,3.6153,0.7741,1.5772,0.9621,3.2148,1.6482,0.7756,4.8106,1.6583
04-Apr-14,1.2352,3.23,2.411,2.9056,1.5544,2.086,2.9288,5.7793,5.3946,0.7851,2.6921,1.9749,0.8783,1.7513,1.5904,1.618,2.5121,0.819,1.6851,4.768,0.7034,5.0465,1.3871,6.2169,2.8198,2.2576,2.9111,1.4953,4.9311,2.2329,1.769,6.1449,6.982,1.3022,4.2304,3.6137,0.7739,1.5579,0.9621,3.2167,1.6448,0.7721,4.8094,1.6558
05-Apr-14,1.2318,3.2127,2.3984,2.8993,1.5459,2.0772,2.9203,5.7574,5.3824,0.782,2.6757,1.9598,0.874,1.7495,1.5866,1.6174,2.5101,0.8189,1.6838,4.7631,0.7027,5.0227,1.3836,6.2061,2.8164,2.2553,2.9066,1.4941,4.928,2.2304,1.7672,6.1386,6.9425,1.3011,4.2173,3.6071,0.7731,1.5588,0.9612,3.2138,1.6454,0.7677,4.8046,1.661
06-Apr-14,1.2318,3.2127,2.3984,2.8993,1.5459,2.0772,2.9203,5.7574,5.3824,0.782,2.6757,1.9598,0.874,1.7495,1.5866,1.6174,2.5101,0.8189,1.6838,4.7631,0.7027,5.0227,1.3836,6.2061,2.8164,2.2553,2.9066,1.4941,4.928,2.2304,1.7672,6.1386,6.9425,1.3011,4.2173,3.6071,0.7731,1.5588,0.9612,3.2138,1.6454,0.7677,4.8046,1.661
07-Apr-14,1.2318,3.2127,2.3984,2.8993,1.5459,2.0772,2.9203,5.7574,5.3824,0.782,2.6757,1.9598,0.874,1.7495,1.5866,1.6174,2.5101,0.8189,1.6838,4.7631,0.7027,5.0227,1.3836,6.2061,2.8164,2.2553,2.9066,1.4941,4.928,2.2304,1.7672,6.1386,6.9425,1.3011,4.2173,3.6071,0.7731,1.5588,0.9612,3.2138,1.6454,0.7677,4.8046,1.661
08-Apr-14,1.2245,3.2138,2.3993,2.8975,1.5469,2.0727,2.9113,5.7458,5.3748,0.7828,2.672,1.965,0.8745,1.7481,1.5885,1.6208,2.5074,0.8232,1.6929,4.7593,0.7021,5.0074,1.3858,6.2033,2.8139,2.2539,2.9091,1.5023,4.9287,2.2286,1.764,6.1337,6.9402,1.3008,4.211,3.6045,0.7709,1.5004,0.9602,3.2105,1.6556,0.7821,4.8017,1.6565
09-Apr-14,1.2275,3.2262,2.4085,2.9243,1.5558,2.0818,2.9277,5.7745,5.4087,0.7894,2.6877,1.9746,0.8789,1.7495,1.6011,1.6326,2.5095,0.8347,1.7048,4.7631,0.7027,5.0315,1.396,6.2127,2.8235,2.2564,2.91,1.5173,4.9216,2.2304,1.7654,6.1386,6.9643,1.3018,4.2134,3.6293,0.7715,1.4917,0.9611,3.2139,1.6771,0.7887,4.8049,1.6629
10-Apr-14,1.2275,3.2262,2.4085,2.9243,1.5558,2.0818,2.9277,5.7745,5.4087,0.7894,2.6877,1.9746,0.8789,1.7495,1.6011,1.6326,2.5095,0.8347,1.7048,4.7631,0.7027,5.0315,1.396,6.2127,2.8235,2.2564,2.91,1.5173,4.9216,2.2304,1.7654,6.1386,6.9643,1.3018,4.2134,3.6293,0.7715,1.4917,0.9611,3.2139,1.6771,0.7887,4.8049,1.6629
11-Apr-14,1.2341,3.2512,2.4273,2.9374,1.5646,2.0987,2.9551,5.8233,5.4438,0.7957,2.6799,1.9935,0.885,1.7499,1.607,1.6496,2.51,0.8338,1.7206,4.7644,0.7029,5.0498,1.4018,6.2318,2.817,2.2569,2.9112,1.5235,4.9212,2.2309,1.764,6.14,7.0156,1.302,4.2138,3.6229,0.7716,1.3868,0.9611,3.2145,1.6873,0.8004,4.8061,1.6826
12-Apr-14,1.2418,3.2593,2.4334,2.9332,1.57,2.1067,2.9513,5.822,5.4532,0.7952,2.6842,1.9997,0.8867,1.7515,1.6022,1.6494,2.5116,0.8277,1.7248,4.7687,0.7035,5.0595,1.4042,6.2331,2.8205,2.2589,2.908,1.5226,4.9166,2.2329,1.7656,6.1456,7.0474,1.3038,4.2138,3.6259,0.7724,1.3935,0.9623,3.2173,1.6746,0.7939,4.8105,1.6923
13-Apr-14,1.2418,3.2593,2.4334,2.9332,1.57,2.1067,2.9513,5.822,5.4532,0.7952,2.6842,1.9997,0.8867,1.7515,1.6022,1.6494,2.5116,0.8277,1.7248,4.7687,0.7035,5.0595,1.4042,6.2331,2.8205,2.2589,2.908,1.5226,4.9166,2.2329,1.7656,6.1456,7.0474,1.3038,4.2138,3.6259,0.7724,1.3935,0.9623,3.2173,1.6746,0.7939,4.8105,1.6923
14-Apr-14,1.2418,3.2593,2.4334,2.9332,1.57,2.1067,2.9513,5.822,5.4532,0.7952,2.6842,1.9997,0.8867,1.7515,1.6022,1.6494,2.5116,0.8277,1.7248,4.7687,0.7035,5.0595,1.4042,6.2331,2.8205,2.2589,2.908,1.5226,4.9166,2.2329,1.7656,6.1456,7.0474,1.3038,4.2138,3.6259,0.7724,1.3935,0.9623,3.2173,1.6746,0.7939,4.8105,1.6923
15-Apr-14,1.2422,3.2445,2.4224,2.9289,1.5629,2.1014,2.9376,5.7901,5.4257,0.7881,2.6697,1.9941,0.8821,1.7514,1.5955,1.6474,2.5104,0.8236,1.722,4.7684,0.7035,5.0409,1.3982,6.2305,2.8162,2.2589,2.9106,1.5172,4.8665,2.2328,1.7637,6.1453,7.0225,1.3044,4.2158,3.6255,0.7709,1.3934,0.9622,3.2177,1.6661,0.7896,4.8121,1.6861
16-Apr-14,1.2387,3.2381,2.4175,2.9293,1.5609,2.0958,2.9363,5.7774,5.4134,0.7866,2.663,1.9888,0.8802,1.7521,1.5937,1.6454,2.5109,0.8238,1.7203,4.7702,0.7037,5.0516,1.3994,6.2308,2.8167,2.2595,2.9085,1.5152,4.8719,2.234,1.7627,6.1477,7.0098,1.3057,4.2202,3.6269,0.7712,1.4146,0.9625,3.2196,1.6667,0.7916,4.8127,1.6839
17-Apr-14,1.2371,3.2497,2.4262,2.9438,1.5676,2.0973,2.9433,5.7876,5.4215,0.788,2.6683,1.9936,0.884,1.753,1.5941,1.6398,2.5114,0.8226,1.7138,4.7728,0.7041,5.0526,1.4004,6.2362,2.8176,2.2608,2.9036,1.5074,4.8585,2.2351,1.7636,6.1509,7.0182,1.307,4.2269,3.6283,0.7716,1.5382,0.9628,3.2216,1.6653,0.7853,4.8154,1.6895
18-Apr-14,1.2419,3.2559,2.4308,2.951,1.572,2.103,2.9382,5.7991,5.4435,0.7897,2.6696,1.9976,0.8837,1.7551,1.594,1.64,2.5108,0.8232,1.7192,4.7785,0.7049,5.0514,1.4043,6.2459,2.8225,2.2634,2.9065,1.512,4.885,2.2378,1.7639,6.1582,7.0345,1.3088,4.2366,3.6374,0.7725,1.5598,0.9642,3.2249,1.667,0.7826,4.8212,1.6899
19-Apr-14,1.2419,3.2559,2.4308,2.951,1.572,2.103,2.9382,5.7991,5.4435,0.7897,2.6696,1.9976,0.8837,1.7551,1.594,1.64,2.5108,0.8232,1.7192,4.7785,0.7049,5.0514,1.4043,6.2459,2.8225,2.2634,2.9065,1.512,4.885,2.2378,1.7639,6.1582,7.0345,1.3088,4.2366,3.6374,0.7725,1.5598,0.9642,3.2249,1.667,0.7826,4.8212,1.6899
20-Apr-14,1.2419,3.2559,2.4308,2.951,1.572,2.103,2.9382,5.7991,5.4435,0.7897,2.6696,1.9976,0.8837,1.7551,1.594,1.64,2.5108,0.8232,1.7192,4.7785,0.7049,5.0514,1.4043,6.2459,2.8225,2.2634,2.9065,1.512,4.885,2.2378,1.7639,6.1582,7.0345,1.3088,4.2366,3.6374,0.7725,1.5598,0.9642,3.2249,1.667,0.7826,4.8212,1.6899
21-Apr-14,1.2419,3.2559,2.4308,2.951,1.572,2.103,2.9382,5.7991,5.4435,0.7897,2.6696,1.9976,0.8837,1.7551,1.594,1.64,2.5108,0.8232,1.7192,4.7785,0.7049,5.0514,1.4043,6.2459,2.8225,2.2634,2.9065,1.512,4.885,2.2378,1.7639,6.1582,7.0345,1.3088,4.2366,3.6374,0.7725,1.5598,0.9642,3.2249,1.667,0.7826,4.8212,1.6899
22-Apr-14,1.2419,3.2559,2.4308,2.951,1.572,2.103,2.9382,5.7991,5.4435,0.7897,2.6696,1.9976,0.8837,1.7551,1.594,1.64,2.5108,0.8232,1.7192,4.7785,0.7049,5.0514,1.4043,6.2459,2.8225,2.2634,2.9065,1.512,4.885,2.2378,1.7639,6.1582,7.0345,1.3088,4.2366,3.6374,0.7725,1.5598,0.9642,3.2249,1.667,0.7826,4.8212,1.6899
23-Apr-14,1.2443,3.2507,2.427,2.956,1.5679,2.0974,2.9312,5.7912,5.4349,0.7904,2.6683,1.9878,0.8839,1.7564,1.5938,1.6436,2.5138,0.8206,1.7127,4.7821,0.7055,5.0442,1.3982,6.2461,2.8163,2.2654,2.8882,1.5091,4.9229,2.2394,1.7635,6.1628,7.0208,1.3105,4.2419,3.6435,0.7716,1.5616,0.9647,3.2261,1.663,0.7855,4.8245,1.6931
24-Apr-14,1.2412,3.2573,2.4319,2.9518,1.5703,2.1017,2.9399,5.8022,5.442,0.7909,2.6784,1.9933,0.886,1.7569,1.5925,1.632,2.5122,0.8185,1.7181,4.7834,0.7057,5.0373,1.3984,6.2501,2.8167,2.2662,2.8775,1.5095,4.9265,2.2401,1.7622,6.1646,7.0254,1.3091,4.2425,3.6438,0.7719,1.526,0.9652,3.2272,1.6588,0.7854,4.8256,1.6901
25-Apr-14,1.2461,3.2612,2.4348,2.9575,1.5686,2.108,2.9419,5.8105,5.4577,0.7901,2.6854,1.9949,0.8871,1.7617,1.5988,1.6324,2.52,0.8226,1.7197,4.7965,0.7076,5.0661,1.4012,6.2649,2.8188,2.2723,2.8843,1.5091,4.9371,2.2462,1.767,6.1814,7.055,1.3123,4.2545,3.6539,0.774,1.5474,0.9679,3.2367,1.6672,0.7931,4.8394,1.6956
26-Apr-14,1.2479,3.2739,2.4436,2.9695,1.5745,2.1127,2.9462,5.8134,5.4903,0.7895,2.6866,2.0041,0.8899,1.766,1.6021,1.6403,2.5237,0.827,1.73,4.8081,0.7093,5.086,1.4047,6.2825,2.8246,2.2778,2.915,1.5166,4.9153,2.2517,1.7695,6.1965,7.0748,1.3144,4.2649,3.6628,0.7759,1.5514,0.9703,3.252,1.6616,0.7979,4.8512,1.6961
27-Apr-14,1.2479,3.2739,2.4436,2.9695,1.5745,2.1127,2.9462,5.8134,5.4903,0.7895,2.6866,2.0041,0.8899,1.766,1.6021,1.6403,2.5237,0.827,1.73,4.8081,0.7093,5.086,1.4047,6.2825,2.8246,2.2778,2.915,1.5166,4.9153,2.2517,1.7695,6.1965,7.0748,1.3144,4.2649,3.6628,0.7759,1.5514,0.9703,3.252,1.6616,0.7979,4.8512,1.6961
28-Apr-14,1.2479,3.2739,2.4436,2.9695,1.5745,2.1127,2.9462,5.8134,5.4903,0.7895,2.6866,2.0041,0.8899,1.766,1.6021,1.6403,2.5237,0.827,1.73,4.8081,0.7093,5.086,1.4047,6.2825,2.8246,2.2778,2.915,1.5166,4.9153,2.2517,1.7695,6.1965,7.0748,1.3144,4.2649,3.6628,0.7759,1.5514,0.9703,3.252,1.6616,0.7979,4.8512,1.6961
29-Apr-14,1.2492,3.2821,2.4498,2.975,1.5765,2.1104,2.9432,5.8208,5.5024,0.7917,2.7055,2.012,0.8923,1.7665,1.6024,1.639,2.5241,0.8293,1.727,4.8096,0.6924,5.0764,1.4068,6.2865,2.8256,2.2785,2.9169,1.5086,4.9036,2.2523,1.77,6.1982,7.0796,1.3148,4.2771,3.5894,0.7761,1.5554,0.9706,3.2642,1.6612,0.7875,4.8522,1.7068
30-Apr-14,1.2551,3.2882,2.4545,2.976,1.5816,2.1222,2.9601,5.8411,5.5265,0.7939,2.71,2.0122,0.8948,1.7709,1.6139,1.6407,2.5299,0.8357,1.7235,4.8215,0.7113,5.107,1.4102,6.2999,2.8302,2.2841,2.9292,1.5122,4.9607,2.2579,1.7744,6.2137,7.1103,1.315,4.29,3.6489,0.778,1.5593,0.9729,3.2818,1.6729,0.7967,4.8663,1.7186
01-May-14,1.252,3.2832,2.4505,2.9781,1.5792,2.114,2.9673,5.8335,5.509,0.7972,2.7003,2.0092,0.8928,1.7711,1.6158,1.6406,2.5274,0.837,1.7271,4.8221,0.6978,5.1076,1.4094,6.2984,2.8299,2.2844,2.9373,1.5145,4.9579,2.2582,1.7746,6.2144,7.0844,1.3136,4.2873,3.6603,0.7767,1.5534,0.9729,3.2878,1.6801,0.7923,4.8671,1.7145
02-May-14,1.2534,3.2911,2.4564,2.9924,1.5846,2.1127,2.9809,5.8536,5.5463,0.8011,2.7288,2.0143,0.8952,1.77,1.6123,1.6413,2.5259,0.8403,1.7316,4.8191,0.6973,5.127,1.4132,6.3012,2.828,2.283,2.9339,1.5254,4.9548,2.2568,1.7735,6.2105,7.08,1.3128,4.2796,3.5874,0.7762,1.5524,0.9722,3.2857,1.6865,0.7932,4.8634,1.7146
