Date,BGN,DKK,EUR,GBP,ISK,YUM,NOK,PLN,ROL,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRL,JPY,IRR,ILS,SGD,KWD,CNY,HKD,RUB,AZM,BYR,EEK,TMM,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS,ATS,BEF,DEM,NLG,ITL,FIM,FRF,ESP,GRD,IEP,LUF,PTE
05-Oct-02,1.0921,0.2862,2.1255,3.3805,0.2496,3.4867,0.2914,0.5199,0.6527,0.8729,0.2345,1.4555,0.07,2.155,1.3581,1.1773,0.471,1.3156,0.1755,0.271,0.4455,1.2095,7.1374,0.2604,0.2763,0.068,0.4402,1.1493,1.3591,0.4144,3.572,6.1577,1.5881,0.3722,0.7368,2.6279,4.0435,0.1395,0.4685,,,,,,,,,,,,
06-Oct-02,1.0921,0.2862,2.1255,3.3805,0.2496,3.4867,0.2914,0.5199,0.6527,0.8729,0.2345,1.4555,0.07,2.155,1.3581,1.1773,0.471,1.3156,0.1755,0.271,0.4455,1.2095,7.1374,0.2604,0.2763,0.068,0.4402,1.1493,1.3591,0.4144,3.572,6.1577,1.5881,0.3722,0.7368,2.6279,4.0435,0.1395,0.4685,,,,,,,,,,,,
07-Oct-02,1.0921,0.2862,2.1255,3.3805,0.2496,3.4867,0.2914,0.5199,0.6527,0.8729,0.2345,1.4555,0.07,2.155,1.3581,1.1773,0.471,1.3156,0.1755,0.271,0.4455,1.2095,7.1374,0.2604,0.2763,0.068,0.4402,1.1493,1.3591,0.4144,3.572,6.1577,1.5881,0.3722,0.7368,2.6279,4.0435,0.1395,0.4685,,,,,,,,,,,,
08-Oct-02,1.0808,0.2831,2.1033,3.3643,0.2474,3.4839,0.2887,0.517,0.6503,0.8636,0.2314,1.4401,0.0694,2.15,1.3516,1.1804,0.4699,1.3074,0.1737,0.2702,0.4415,1.2013,7.1133,0.2597,0.2757,0.0679,0.4392,1.1467,1.3452,0.4135,3.5543,6.0957,1.5844,0.2364,0.7351,2.6218,4.0345,0.1392,0.4674,,,,,,,,,,,,
09-Oct-02,1.0854,0.2844,2.1104,3.3673,0.2465,3.4839,0.29,0.5161,0.6512,0.8633,0.2324,1.444,0.0697,2.15,1.3497,1.1793,0.4659,1.3011,0.1732,0.2702,0.4423,1.2004,7.1107,0.2597,0.2757,0.0679,0.4391,1.1473,1.35,0.4135,3.5572,6.1182,1.5844,0.2357,0.7281,2.6218,4.0349,0.1392,0.4674,,,,,,,,,,,,
10-Oct-02,1.0848,0.2842,2.1097,3.3469,0.2457,3.4674,0.291,0.5178,0.6537,0.8602,0.2306,1.4394,0.0692,2.155,1.3502,1.1788,0.4659,1.3092,0.1739,0.2709,0.4443,1.2051,7.128,0.2604,0.2763,0.068,0.4402,1.1506,1.3497,0.4144,3.5485,6.1169,1.5904,0.2362,0.7298,2.5926,3.9182,0.1396,0.4685,,,,,,,,,,,,
11-Oct-02,1.0967,0.2873,2.1339,3.3795,0.2483,3.4754,0.2914,0.5214,0.6536,0.8698,0.2324,1.4585,0.0698,2.16,1.3524,1.1826,0.4675,1.3091,0.1749,0.2715,0.4475,1.205,7.1547,0.261,0.2769,0.0682,0.4411,1.1551,1.3646,0.4154,3.5708,6.1833,1.5916,0.2368,0.7315,2.5986,4.0535,0.1399,0.4696,,,,,,,,,,,,
12-Oct-02,1.0997,0.288,2.1382,3.3872,0.2482,3.4892,0.2945,0.5263,0.6541,0.8742,0.2342,1.4621,0.0699,2.167,1.3632,1.1858,0.4711,1.325,0.1748,0.2724,0.4496,1.2093,7.1769,0.2618,0.2778,0.0684,0.4425,1.1582,1.3671,0.4167,3.5812,6.1978,1.5957,0.2375,0.7339,2.607,4.0649,0.1404,0.4711,,,,,,,,,,,,
13-Oct-02,1.0997,0.288,2.1382,3.3872,0.2482,3.4892,0.2945,0.5263,0.6541,0.8742,0.2342,1.4621,0.0699,2.167,1.3632,1.1858,0.4711,1.325,0.1748,0.2724,0.4496,1.2093,7.1769,0.2618,0.2778,0.0684,0.4425,1.1582,1.3671,0.4167,3.5812,6.1978,1.5957,0.2375,0.7339,2.607,4.0649,0.1404,0.4711,,,,,,,,,,,,
14-Oct-02,1.0997,0.288,2.1382,3.3872,0.2482,3.4892,0.2945,0.5263,0.6541,0.8742,0.2342,1.4621,0.0699,2.167,1.3632,1.1858,0.4711,1.325,0.1748,0.2724,0.4496,1.2093,7.1769,0.2618,0.2778,0.0684,0.4425,1.1582,1.3671,0.4167,3.5812,6.1978,1.5957,0.2375,0.7339,2.607,4.0649,0.1404,0.4711,,,,,,,,,,,,
15-Oct-02,1.0997,0.288,2.1382,3.3872,0.2482,3.4892,0.2945,0.5263,0.6541,0.8742,0.2342,1.4621,0.0699,2.167,1.3632,1.1858,0.4711,1.325,0.1748,0.2724,0.4496,1.2093,7.1769,0.2618,0.2778,0.0684,0.4425,1.1582,1.3671,0.4167,3.5812,6.1978,1.5957,0.2375,0.7339,2.607,4.0649,0.1404,0.4711,,,,,,,,,,,,
16-Oct-02,1.0987,0.2874,2.1375,3.3641,0.2481,3.5206,0.2936,0.5265,0.6548,0.8734,0.2352,1.4589,0.0694,2.167,1.3665,1.1858,0.4731,1.3173,0.1742,0.2722,0.4502,1.2,7.1722,0.2618,0.2778,0.0684,0.4428,1.1551,1.3666,0.4167,3.5747,6.1936,1.5957,0.2375,0.7339,2.5425,4.0651,0.1405,0.4711,,,,,,,,,,,,
17-Oct-02,1.0947,0.2868,2.1303,3.3672,0.2462,3.5208,0.2917,0.5249,0.6525,0.8713,0.2349,1.4518,0.0691,2.1671,1.3689,1.1871,0.4726,1.3174,0.1746,0.2722,0.4497,1.2055,7.1699,0.2618,0.2779,0.0684,0.4427,1.1533,1.362,0.4168,3.5737,6.1732,1.5952,0.2376,0.7339,2.5426,4.0647,0.1406,0.4711,,,,,,,,,,,,
18-Oct-02,1.092,0.2861,2.1244,3.3729,0.2458,3.5105,0.2881,0.5227,0.655,0.8656,0.2343,1.4488,0.0686,2.1751,1.3753,1.1935,0.4683,1.3214,0.1752,0.2733,0.4531,1.2189,7.1916,0.2628,0.2789,0.0687,0.4443,1.1576,1.3673,0.4183,3.581,6.1602,1.5993,0.2384,0.7366,2.552,4.0816,0.1411,0.4728,,,,,,,,,,,,
19-Oct-02,1.0846,0.284,2.1105,3.3584,0.2442,3.4919,0.2844,0.5203,0.6533,0.8602,0.2315,1.4373,0.0687,2.1751,1.3866,1.1978,0.4728,1.3162,0.1736,0.2733,0.4589,1.2163,7.1826,0.2628,0.2789,0.0687,0.4443,1.1576,1.3493,0.4183,3.5646,6.1138,1.5935,0.2384,0.7366,2.552,4.0816,0.141,0.4728,,,,,,,,,,,,
20-Oct-02,1.0846,0.284,2.1105,3.3584,0.2442,3.4919,0.2844,0.5203,0.6533,0.8602,0.2315,1.4373,0.0687,2.1751,1.3866,1.1978,0.4728,1.3162,0.1736,0.2733,0.4589,1.2163,7.1826,0.2628,0.2789,0.0687,0.4443,1.1576,1.3493,0.4183,3.5646,6.1138,1.5935,0.2384,0.7366,2.552,4.0816,0.141,0.4728,,,,,,,,,,,,
21-Oct-02,1.0846,0.284,2.1105,3.3584,0.2442,3.4919,0.2844,0.5203,0.6533,0.8602,0.2315,1.4373,0.0687,2.1751,1.3866,1.1978,0.4728,1.3162,0.1736,0.2733,0.4589,1.2163,7.1826,0.2628,0.2789,0.0687,0.4443,1.1576,1.3493,0.4183,3.5646,6.1138,1.5935,0.2384,0.7366,2.552,4.0816,0.141,0.4728,,,,,,,,,,,,
22-Oct-02,1.0868,0.2847,2.1146,3.3666,0.2444,3.4656,0.2857,0.5253,0.6534,0.8724,0.2336,1.4394,0.0696,2.1751,1.3829,1.2046,0.4683,1.3099,0.1741,0.2733,0.4603,1.2201,7.2033,0.2628,0.2789,0.0687,0.4443,1.1582,1.3521,0.4183,3.5681,6.1284,1.5935,0.2384,0.9824,2.552,4.0812,0.1407,0.4728,,,,,,,,,,,,
23-Oct-02,1.0871,0.2848,2.1152,3.3595,0.2462,3.4726,0.2849,0.528,0.6539,0.8746,0.2327,1.4386,0.0694,2.175,1.3889,1.2036,0.4713,1.3126,0.1736,0.2732,0.4565,1.2192,7.1832,0.2628,0.2789,0.0686,0.4441,1.1563,1.3523,0.4183,3.5662,6.1294,1.5934,0.2384,0.7366,2.4959,4.0816,0.1409,0.4728,,,,,,,,,,,,
24-Oct-02,1.0924,0.2861,2.1261,3.3589,0.2457,3.4735,0.2866,0.5284,0.6527,0.8801,0.2324,1.4486,0.0693,2.175,1.3863,1.2008,0.4728,1.3114,0.1751,0.2732,0.4601,1.2217,7.1863,0.2628,0.2789,0.0686,0.4441,1.1545,1.3592,0.4183,3.5708,6.162,1.5934,0.2384,0.7366,2.4959,4.0811,0.141,0.4728,,,,,,,,,,,,
25-Oct-02,1.088,0.285,2.1169,3.3605,0.2448,3.4704,0.2877,0.5292,0.6519,0.8755,0.2321,1.4435,0.0684,2.173,1.3905,1.2049,0.4709,1.302,0.1745,0.273,0.4597,1.2215,7.1792,0.2625,0.2786,0.0685,0.4436,1.1534,1.3535,0.4179,3.5646,6.1339,1.5815,0.2382,0.7359,2.4936,4.0777,0.1407,0.4724,,,,,,,,,,,,
26-Oct-02,1.088,0.2849,2.1163,3.364,0.2439,3.4577,0.2869,0.5313,0.6486,0.8781,0.2317,1.4434,0.0682,2.165,1.3841,1.2018,0.4686,1.2879,0.1749,0.272,0.4564,1.2191,7.1532,0.2616,0.2776,0.0683,0.442,1.1473,1.3532,0.4163,3.5609,6.1326,1.5757,0.2373,0.7332,2.4844,4.06,0.1401,0.4706,,,,,,,,,,,,
27-Oct-02,1.088,0.2849,2.1163,3.364,0.2439,3.4577,0.2869,0.5313,0.6486,0.8781,0.2317,1.4434,0.0682,2.165,1.3841,1.2018,0.4686,1.2879,0.1749,0.272,0.4564,1.2191,7.1532,0.2616,0.2776,0.0683,0.442,1.1473,1.3532,0.4163,3.5609,6.1326,1.5757,0.2373,0.7332,2.4844,4.06,0.1401,0.4706,,,,,,,,,,,,
28-Oct-02,1.088,0.2849,2.1163,3.364,0.2439,3.4577,0.2869,0.5313,0.6486,0.8781,0.2317,1.4434,0.0682,2.165,1.3841,1.2018,0.4686,1.2879,0.1749,0.272,0.4564,1.2191,7.1532,0.2616,0.2776,0.0683,0.442,1.1473,1.3532,0.4163,3.5609,6.1326,1.5757,0.2373,0.7332,2.4844,4.06,0.1401,0.4706,,,,,,,,,,,,
29-Oct-02,1.0837,0.2838,2.1085,3.3475,0.2436,3.4468,0.2862,0.5342,0.6478,0.8748,0.2318,1.4372,0.0683,2.165,1.3837,1.2016,0.4706,1.291,0.1735,0.2717,0.4544,1.2156,7.1532,0.2616,0.2776,0.0682,0.442,1.1443,1.3481,0.4163,3.5509,6.11,1.5745,0.2373,0.7332,2.4844,4.0612,0.1401,0.47,,,,,,,,,,,,
30-Oct-02,1.092,0.286,2.1235,3.3657,0.2457,3.4389,0.2877,0.5335,0.6481,0.8806,0.2337,1.4505,0.0688,2.16,1.3864,1.2074,0.4706,1.2903,0.1747,0.2711,0.4535,1.2196,7.1455,0.261,0.277,0.0681,0.441,1.141,1.3586,0.4154,3.562,6.1567,1.563,0.2368,0.7315,2.4787,4.0506,0.1399,0.4689,,,,,,,,,,,,
31-Oct-02,1.0948,0.2866,2.1297,3.3705,0.2464,3.4468,0.2878,0.5342,0.6468,0.8834,0.2343,1.4543,0.0689,2.165,1.3834,1.2018,0.4727,1.2902,0.1765,0.2717,0.4532,1.2231,7.166,0.2616,0.2776,0.0683,0.442,1.1401,1.3615,0.4163,3.5773,6.1716,1.5632,0.2373,0.7332,2.4844,4.0596,0.1402,0.47,,,,,,,,,,,,
01-Nov-02,1.0987,0.2877,2.138,3.3781,0.247,3.45,0.2901,0.5375,0.6475,0.8867,0.2356,1.4613,0.0693,2.167,1.3816,1.2001,0.4665,1.2968,0.177,0.272,0.4547,1.2267,7.1757,0.2618,0.2779,0.0683,0.4424,1.1423,1.367,0.4167,3.583,6.1944,1.5646,0.2375,0.7339,2.461,4.0657,0.1403,0.4705,,,,,,,,,,,,
02-Nov-02,1.1018,0.2887,2.1449,3.3852,0.2487,3.4468,0.2916,0.5379,0.647,0.8892,0.2366,1.4664,0.0699,2.165,1.3897,1.204,0.4686,1.291,0.1766,0.2717,0.4559,1.2258,7.1717,0.2616,0.2776,0.0681,0.4424,1.1443,1.3712,0.4163,3.585,6.215,1.5632,0.2381,0.7332,2.4587,4.0619,0.1402,0.47,,,,,,,,,,,,
03-Nov-02,1.1018,0.2887,2.1449,3.3852,0.2487,3.4468,0.2916,0.5379,0.647,0.8892,0.2366,1.4664,0.0699,2.165,1.3897,1.204,0.4686,1.291,0.1766,0.2717,0.4559,1.2258,7.1717,0.2616,0.2776,0.0681,0.4424,1.1443,1.3712,0.4163,3.585,6.215,1.5632,0.2381,0.7332,2.4587,4.0619,0.1402,0.47,,,,,,,,,,,,
04-Nov-02,1.1018,0.2887,2.1449,3.3852,0.2487,3.4468,0.2916,0.5379,0.647,0.8892,0.2366,1.4664,0.0699,2.165,1.3897,1.204,0.4686,1.291,0.1766,0.2717,0.4559,1.2258,7.1717,0.2616,0.2776,0.0681,0.4424,1.1443,1.3712,0.4163,3.585,6.215,1.5632,0.2381,0.7332,2.4587,4.0619,0.1402,0.47,,,,,,,,,,,,
05-Nov-02,1.1108,0.2911,2.1623,3.392,0.25,3.5102,0.2937,0.5439,0.649,0.8971,0.2378,1.4782,0.0704,2.171,1.3964,1.2166,0.474,1.2858,0.1776,0.2722,0.4579,1.232,7.198,0.2623,0.2784,0.0683,0.4438,1.1469,1.3828,0.4175,3.6009,6.265,1.5619,0.2381,0.7353,2.4655,4.072,0.1406,0.4718,,,,,,,,,,,,
06-Nov-02,1.1208,0.2938,2.1827,3.4042,0.2513,3.5169,0.2963,0.5471,0.6491,0.9063,0.2389,1.4932,0.0708,2.1751,1.3985,1.2233,0.4708,1.3263,0.1788,0.2727,0.4578,1.2392,7.2174,0.2628,0.2789,0.0685,0.4446,1.1496,1.3951,0.4183,3.6185,6.325,1.5626,0.2399,0.7366,2.4623,4.0789,0.1408,0.4727,,,,,,,,,,,,
07-Nov-02,1.1199,0.2934,2.1801,3.41,0.2508,3.541,0.2964,0.5502,0.6525,0.9088,0.2392,1.4906,0.0705,2.19,1.407,1.2279,0.474,1.3358,0.1789,0.2745,0.465,1.2428,7.2579,0.2646,0.2808,0.0689,0.4475,1.1569,1.3943,0.4212,3.6288,6.3178,1.5721,0.2402,0.7417,2.4792,4.1073,0.1418,0.476,,,,,,,,,,,,
08-Nov-02,1.1307,0.2964,2.202,3.4367,0.2531,3.5491,0.299,0.5557,0.6541,0.9223,0.2411,1.5042,0.0712,2.195,1.4128,1.2395,0.4751,1.3392,0.1802,0.2752,0.4689,1.2441,7.2757,0.2652,0.2814,0.0691,0.4484,1.1571,1.4086,0.4221,3.6541,6.381,1.5848,0.2416,0.7434,2.4848,4.1167,0.1421,0.4771,,,,,,,,,,,,
09-Nov-02,1.1373,0.2982,2.2149,3.4715,0.2538,3.5489,0.3022,0.558,0.6545,0.9255,0.2423,1.5127,0.0717,2.1949,1.4101,1.2423,0.4725,1.3591,0.1814,0.2752,0.4667,1.2454,7.2944,0.2652,0.2814,0.0691,0.4485,1.157,1.4157,0.4221,3.6686,6.4173,1.5848,0.2415,0.7434,2.4847,4.1176,0.1422,0.4771,,,,,,,,,,,,
10-Nov-02,1.1373,0.2982,2.2149,3.4715,0.2538,3.5489,0.3022,0.558,0.6545,0.9255,0.2423,1.5127,0.0717,2.1949,1.4101,1.2423,0.4725,1.3591,0.1814,0.2752,0.4667,1.2454,7.2944,0.2652,0.2814,0.0691,0.4485,1.157,1.4157,0.4221,3.6686,6.4173,1.5848,0.2415,0.7434,2.4847,4.1176,0.1422,0.4771,,,,,,,,,,,,
11-Nov-02,1.1373,0.2982,2.2149,3.4715,0.2538,3.5489,0.3022,0.558,0.6545,0.9255,0.2423,1.5127,0.0717,2.1949,1.4101,1.2423,0.4725,1.3591,0.1814,0.2752,0.4667,1.2454,7.2944,0.2652,0.2814,0.0691,0.4485,1.157,1.4157,0.4221,3.6686,6.4173,1.5848,0.2415,0.7434,2.4847,4.1176,0.1422,0.4771,,,,,,,,,,,,
12-Nov-02,1.1341,0.2972,2.2073,3.4669,0.2547,3.5782,0.3017,0.5618,0.6504,0.929,0.2428,1.5095,0.0719,2.18,1.3933,1.2326,0.4708,1.3511,0.1821,0.273,0.4654,1.24,7.2481,0.2634,0.2795,0.0686,0.4454,1.148,1.4101,0.4192,3.6565,6.3956,1.574,0.2359,0.7383,2.5578,4.0901,0.1412,0.4739,,,,,,,,,,,,
13-Nov-02,1.1341,0.2972,2.2069,3.4698,0.2559,3.5864,0.3029,0.5586,0.6514,0.9254,0.2432,1.509,0.0719,2.185,1.3892,1.226,0.4729,1.3405,0.1829,0.2737,0.4655,1.2401,7.2722,0.264,0.2801,0.0688,0.4465,1.1524,1.4116,0.4202,3.6618,6.3945,1.5776,0.2351,0.74,2.5636,4.0987,0.1416,0.475,,,,,,,,,,,,
14-Nov-02,1.1355,0.2977,2.2101,3.476,0.2561,3.5946,0.302,0.5589,0.6523,0.9273,0.2437,1.5118,0.0721,2.19,1.3891,1.2292,0.473,1.3415,0.183,0.2743,0.4652,1.2428,7.2786,0.2646,0.2808,0.0688,0.4474,1.1538,1.413,0.4212,3.6665,6.4048,1.5801,0.236,0.7417,2.5695,4.1065,0.1419,0.4761,,,,,,,,,,,,
15-Nov-02,1.1316,0.2967,2.2025,3.469,0.256,3.5946,0.3007,0.5561,0.6489,0.9239,0.2428,1.503,0.0719,2.19,1.3915,1.2277,0.473,1.3573,0.1818,0.2743,0.469,1.2403,7.2743,0.2646,0.2808,0.0688,0.4475,1.1532,1.4081,0.4212,3.6585,6.3832,1.5812,0.2364,0.7417,2.5695,4.1077,0.1419,0.4761,,,,,,,,,,,,
16-Nov-02,1.1299,0.2962,2.1988,3.4569,0.2561,3.5946,0.3007,0.5572,0.653,0.9266,0.242,1.5005,0.0721,2.19,1.3901,1.233,0.474,1.3586,0.1815,0.2743,0.4704,1.2428,7.2726,0.2646,0.2808,0.0688,0.4475,1.1532,1.4061,0.4212,3.6561,6.3713,1.5812,0.2365,0.7417,2.5695,4.1085,0.142,0.4761,,,,,,,,,,,,
17-Nov-02,1.1299,0.2962,2.1988,3.4569,0.2561,3.5946,0.3007,0.5572,0.653,0.9266,0.242,1.5005,0.0721,2.19,1.3901,1.233,0.474,1.3586,0.1815,0.2743,0.4704,1.2428,7.2726,0.2646,0.2808,0.0688,0.4475,1.1532,1.4061,0.4212,3.6561,6.3713,1.5812,0.2365,0.7417,2.5695,4.1085,0.142,0.4761,,,,,,,,,,,,
18-Nov-02,1.1299,0.2962,2.1988,3.4569,0.2561,3.5946,0.3007,0.5572,0.653,0.9266,0.242,1.5005,0.0721,2.19,1.3901,1.233,0.474,1.3586,0.1815,0.2743,0.4704,1.2428,7.2726,0.2646,0.2808,0.0688,0.4475,1.1532,1.4061,0.4212,3.6561,6.3713,1.5812,0.2365,0.7417,2.5695,4.1085,0.142,0.4761,,,,,,,,,,,,
19-Nov-02,1.1297,0.2962,2.1996,3.4413,0.2561,3.5794,0.3012,0.5556,0.6505,0.9283,0.2429,1.5007,0.0719,2.18,1.379,1.2256,0.4719,1.3754,0.1803,0.273,0.4674,1.2362,7.2408,0.2634,0.2795,0.0685,0.4455,1.1486,1.4069,0.4192,3.6461,6.3761,1.574,0.2366,0.7383,2.4618,4.0897,0.1415,0.4746,,,,,,,,,,,,
20-Nov-02,1.1318,0.297,2.206,3.4569,0.257,3.5876,0.3016,0.5619,0.6524,0.9328,0.2434,1.5035,0.0723,2.185,1.3759,1.2291,0.4729,1.3785,0.1807,0.2736,0.4676,1.2389,7.2582,0.264,0.2802,0.0687,0.4466,1.1518,1.4101,0.4202,3.6557,6.3923,1.5742,0.374,0.74,2.4206,3.9872,0.1418,0.4757,,,,,,,,,,,,
21-Nov-02,1.1232,0.295,2.1894,3.4495,0.2559,3.5876,0.2982,0.557,0.6528,0.9239,0.2414,1.4928,0.0716,2.185,1.3795,1.2184,0.4729,1.3734,0.1786,0.2736,0.4676,1.2357,7.2519,0.264,0.2802,0.0687,0.4466,1.1506,1.4006,0.4202,3.6405,6.3469,1.5719,0.3739,0.74,2.4206,4.0983,0.1418,0.4757,,,,,,,,,,,,
22-Nov-02,1.1221,0.295,2.1902,3.437,0.2546,3.5937,0.2997,0.5549,0.6514,0.922,0.2416,1.4916,0.0716,2.185,1.3794,1.2269,0.4735,1.3882,0.179,0.2736,0.4683,1.2362,7.2507,0.264,0.2802,0.0687,0.4466,1.1509,1.4004,0.4202,3.6411,6.3464,1.5686,0.3736,0.74,2.4206,4.0018,0.1418,0.4757,,,,,,,,,,,,
23-Nov-02,1.1215,0.2949,2.19,3.4545,0.2545,3.5937,0.2997,0.5556,0.6508,0.9255,0.2441,1.4891,0.0714,2.185,1.3854,1.2297,0.4729,1.3917,0.178,0.2736,0.4676,1.2352,7.25,0.264,0.2802,0.0687,0.4466,1.1488,1.4001,0.4202,3.6417,6.3457,1.5674,0.3736,0.74,2.4206,4.0979,0.1417,0.4757,,,,,,,,,,,,
24-Nov-02,1.1215,0.2949,2.19,3.4545,0.2545,3.5937,0.2997,0.5556,0.6508,0.9255,0.2441,1.4891,0.0714,2.185,1.3854,1.2297,0.4729,1.3917,0.178,0.2736,0.4676,1.2352,7.25,0.264,0.2802,0.0687,0.4466,1.1488,1.4001,0.4202,3.6417,6.3457,1.5674,0.3736,0.74,2.4206,4.0979,0.1417,0.4757,,,,,,,,,,,,
25-Nov-02,1.1215,0.2949,2.19,3.4545,0.2545,3.5937,0.2997,0.5556,0.6508,0.9255,0.2441,1.4891,0.0714,2.185,1.3854,1.2297,0.4729,1.3917,0.178,0.2736,0.4676,1.2352,7.25,0.264,0.2802,0.0687,0.4466,1.1488,1.4001,0.4202,3.6417,6.3457,1.5674,0.3736,0.74,2.4206,4.0979,0.1417,0.4757,,,,,,,,,,,,
26-Nov-02,1.1064,0.291,2.1606,3.4191,0.2515,3.5689,0.2962,0.5517,0.6462,0.913,0.2402,1.467,0.0705,2.175,1.3801,1.2228,0.4739,1.3818,0.1772,0.2723,0.465,1.2279,7.2106,0.2628,0.2789,0.0683,0.4446,1.1411,1.381,0.4183,3.6124,6.2613,1.5603,0.3714,0.7366,2.4095,4.0795,0.141,0.4727,,,,,,,,,,,,
27-Nov-02,1.1031,0.2901,2.1533,3.3976,0.2514,3.5689,0.2952,0.5456,0.6453,0.914,0.2387,1.4617,0.0701,2.175,1.3824,1.2191,0.4708,1.3996,0.1782,0.2723,0.4664,1.231,7.207,0.2627,0.2789,0.0683,0.4446,1.137,1.3772,0.4183,3.61,6.2417,1.5603,0.3714,0.7366,2.3641,4.0791,0.141,0.4727,,,,,,,,,,,,
28-Nov-02,1.1028,0.29,2.1529,3.3652,0.2511,3.53,0.2967,0.5461,0.6475,0.9109,0.2377,1.4615,0.0697,2.17,1.3767,1.2154,0.4697,1.3901,0.1781,0.2717,0.4677,1.2286,7.1909,0.2622,0.2783,0.0682,0.4436,1.1332,1.3766,0.4173,3.6005,6.238,1.5556,0.3705,0.7349,2.3586,4.0698,0.1405,0.4716,,,,,,,,,,,,
29-Nov-02,1.1046,0.2904,2.1563,3.3705,0.2523,3.5198,0.296,0.545,0.6476,0.9101,0.2373,1.4632,0.0698,2.173,1.3799,1.2106,0.4703,1.401,0.1779,0.2721,0.4682,1.2308,7.2018,0.2625,0.2787,0.0682,0.4442,1.1353,1.379,0.4179,3.6066,6.2516,1.5577,0.371,0.7359,2.3619,3.9879,0.1404,0.4723,,,,,,,,,,,,
30-Nov-02,1.1016,0.2897,2.1509,3.3523,0.2519,3.5069,0.2951,0.5412,0.645,0.9074,0.2369,1.4573,0.0697,2.165,1.376,1.2102,0.4686,1.3968,0.177,0.2711,0.4659,1.2282,7.1717,0.2616,0.2776,0.068,0.4426,1.1317,1.3751,0.4163,3.5928,6.2322,1.552,0.3696,0.7332,2.3532,4.0588,0.1398,0.4705,,,,,,,,,,,,
01-Dec-02,1.1016,0.2897,2.1509,3.3523,0.2519,3.5069,0.2951,0.5412,0.645,0.9074,0.2369,1.4573,0.0697,2.165,1.376,1.2102,0.4686,1.3968,0.177,0.2711,0.4659,1.2282,7.1717,0.2616,0.2776,0.068,0.4426,1.1317,1.3751,0.4163,3.5928,6.2322,1.552,0.3696,0.7332,2.3532,4.0588,0.1398,0.4705,,,,,,,,,,,,
02-Dec-02,1.1016,0.2897,2.1509,3.3523,0.2519,3.5069,0.2951,0.5412,0.645,0.9074,0.2369,1.4573,0.0697,2.165,1.376,1.2102,0.4686,1.3968,0.177,0.2711,0.4659,1.2282,7.1717,0.2616,0.2776,0.068,0.4426,1.1317,1.3751,0.4163,3.5928,6.2322,1.552,0.3696,0.7332,2.3532,4.0588,0.1398,0.4705,,,,,,,,,,,,
03-Dec-02,1.0976,0.2887,2.1429,3.3629,0.2512,3.4787,0.2947,0.5391,0.6437,0.9036,0.2379,1.4511,0.0695,2.16,1.382,1.2109,0.4675,1.4286,0.1746,0.2704,0.467,1.2212,7.153,0.261,0.277,0.0678,0.4416,1.1303,1.3702,0.4154,3.5821,6.2099,1.5484,0.3687,0.7315,2.3478,4.0506,0.1395,0.4679,,,,,,,,,,,,
04-Dec-02,1.1067,0.2912,2.162,3.3861,0.2545,3.4948,0.2976,0.5454,0.6473,0.9102,0.2399,1.4674,0.0699,2.17,1.3928,1.2137,0.4697,1.4286,0.1743,0.2717,0.4683,1.2263,7.1859,0.2622,0.2783,0.0681,0.4435,1.1349,1.3825,0.4173,3.6029,6.267,1.5578,0.3704,0.7262,2.3517,4.0688,0.14,0.47,,,,,,,,,,,,
05-Dec-02,1.1092,0.2913,2.1676,3.4099,0.2546,3.4867,0.2984,0.5428,0.6461,0.9135,0.2394,1.474,0.0698,2.165,1.3874,1.2141,0.4691,1.4109,0.1738,0.271,0.4676,1.2231,7.1772,0.2616,0.2776,0.068,0.4425,1.1317,1.3864,0.4163,3.6071,6.2823,1.5542,0.3691,0.7245,2.3463,4.0592,0.1395,0.4689,,,,,,,,,,,,
06-Dec-02,1.1084,0.2918,2.1661,3.3967,0.2546,3.4867,0.2977,0.5435,0.6432,0.9165,0.2388,1.4699,0.0698,2.165,1.3874,1.2152,0.4686,1.404,0.1729,0.271,0.4661,1.221,7.172,0.2616,0.2776,0.068,0.4425,1.1317,1.3852,0.4163,3.6023,6.277,1.552,0.3691,0.7245,2.3463,4.0604,0.1394,0.4689,,,,,,,,,,,,
07-Dec-02,1.1111,0.2923,2.1695,3.4075,0.2539,3.4867,0.2986,0.5428,0.6432,0.9198,0.2395,1.4749,0.0703,2.165,1.3857,1.2154,0.4686,1.3968,0.1735,0.271,0.4611,1.2211,7.1762,0.2616,0.2776,0.068,0.4424,1.1322,1.3875,0.4163,3.6083,6.2876,1.5509,0.3691,0.7245,2.3463,4.0596,0.1389,0.4686,,,,,,,,,,,,
08-Dec-02,1.1111,0.2923,2.1695,3.4075,0.2539,3.4867,0.2986,0.5428,0.6432,0.9198,0.2395,1.4749,0.0703,2.165,1.3857,1.2154,0.4686,1.3968,0.1735,0.271,0.4611,1.2211,7.1762,0.2616,0.2776,0.068,0.4424,1.1322,1.3875,0.4163,3.6083,6.2876,1.5509,0.3691,0.7245,2.3463,4.0596,0.1389,0.4686,,,,,,,,,,,,
