Date,BGN,DKK,EUR,GBP,ISK,CSD,NOK,PLN,ROL,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRL,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,RUB,AZM,BYR,EEK,TMM,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS
14-Aug-04,1.1429,0.3004,2.234,3.3275,0.2571,3.0787,0.2695,0.5012,0.5485,0.8949,0.2424,1.4555,0.0709,1.8325,1.3767,1.2956,0.2949,1.2466,0.1639,0.4989,0.2103,0.4039,1.0645,6.2182,0.2214,0.235,0.0626,0.3738,0.8478,1.4279,0.3524,3.3624,6.4966,1.5412,0.3529,0.6094,1.7808,3.454,0.1354,0.4387
15-Aug-04,1.1429,0.3004,2.234,3.3275,0.2571,3.0787,0.2695,0.5012,0.5485,0.8949,0.2424,1.4555,0.0709,1.8325,1.3767,1.2956,0.2949,1.2466,0.1639,0.4989,0.2103,0.4039,1.0645,6.2182,0.2214,0.235,0.0626,0.3738,0.8478,1.4279,0.3524,3.3624,6.4966,1.5412,0.3529,0.6094,1.7808,3.454,0.1354,0.4387
16-Aug-04,1.1429,0.3004,2.234,3.3275,0.2571,3.0787,0.2695,0.5012,0.5485,0.8949,0.2424,1.4555,0.0709,1.8325,1.3767,1.2956,0.2949,1.2466,0.1639,0.4989,0.2103,0.4039,1.0645,6.2182,0.2214,0.235,0.0626,0.3738,0.8478,1.4279,0.3524,3.3624,6.4966,1.5412,0.3529,0.6094,1.7808,3.454,0.1354,0.4387
17-Aug-04,1.1549,0.3037,2.2584,3.3698,0.2595,3.0601,0.2728,0.5083,0.5542,0.9112,0.2447,1.473,0.0719,1.83,1.3966,1.3125,0.2952,1.2569,0.1652,0.4982,0.21,0.4034,1.0657,6.2095,0.2211,0.2346,0.0626,0.3733,0.846,1.4442,0.3519,3.3516,6.4628,1.5391,0.3528,0.6085,1.7784,3.4496,0.1348,0.4387
18-Aug-04,1.1542,0.3036,2.257,3.3566,0.259,3.0906,0.273,0.5108,0.5519,0.9102,0.2446,1.472,0.0718,1.8275,1.4008,1.3105,0.2957,1.2543,0.1656,0.4976,0.2097,0.4034,1.0663,6.2052,0.2208,0.2343,0.0626,0.3727,0.8447,1.4432,0.3514,3.3718,6.5408,1.5344,0.3528,0.6077,1.7733,3.4449,0.1339,0.4346
19-Aug-04,1.1459,0.3014,2.241,3.3204,0.2556,3.0748,0.27,0.5057,0.5499,0.9067,0.2432,1.4603,0.0712,1.82,1.3931,1.2989,0.2935,1.2499,0.1656,0.4955,0.2088,0.4017,1.0623,6.1756,0.2199,0.2334,0.0623,0.3712,0.8414,1.4333,0.35,3.3579,6.521,1.5281,0.3519,0.6052,1.766,3.4211,0.1337,0.4329
20-Aug-04,1.1496,0.3023,2.2475,3.3166,0.2567,3.0671,0.2703,0.5033,0.5492,0.9079,0.2436,1.4635,0.0712,1.82,1.3974,1.3051,0.2919,1.2389,0.1661,0.4955,0.2088,0.4016,1.0641,6.1758,0.2199,0.2334,0.0623,0.371,0.8414,1.4368,0.35,3.3579,6.5035,1.5268,0.3521,0.6052,1.766,3.422,0.1333,0.4333
21-Aug-04,1.148,0.3019,2.2444,3.3245,0.2559,3.0713,0.2716,0.5023,0.548,0.8908,0.244,1.4619,0.071,1.815,1.399,1.3142,0.2923,1.2343,0.1663,0.4942,0.2082,0.401,1.0635,6.1588,0.2193,0.2327,0.0621,0.3702,0.8407,1.4354,0.349,3.3425,6.4937,1.5214,0.3514,0.6036,1.7611,3.4168,0.1332,0.4318
22-Aug-04,1.148,0.3019,2.2444,3.3245,0.2559,3.0713,0.2716,0.5023,0.548,0.8908,0.244,1.4619,0.071,1.815,1.399,1.3142,0.2923,1.2343,0.1663,0.4942,0.2082,0.401,1.0635,6.1588,0.2193,0.2327,0.0621,0.3702,0.8407,1.4354,0.349,3.3425,6.4937,1.5214,0.3514,0.6036,1.7611,3.4168,0.1332,0.4318
23-Aug-04,1.148,0.3019,2.2444,3.3245,0.2559,3.0713,0.2716,0.5023,0.548,0.8908,0.244,1.4619,0.071,1.815,1.399,1.3142,0.2923,1.2343,0.1663,0.4942,0.2082,0.401,1.0635,6.1588,0.2193,0.2327,0.0621,0.3702,0.8407,1.4354,0.349,3.3425,6.4937,1.5214,0.3514,0.6036,1.7611,3.4168,0.1332,0.4318
24-Aug-04,1.1342,0.2982,2.218,3.2766,0.254,3.0428,0.2682,0.4975,0.5421,0.8807,0.2416,1.4404,0.07,1.805,1.3885,1.301,0.2921,1.2106,0.165,0.4915,0.207,0.3989,1.0573,6.1261,0.2181,0.2314,0.0618,0.3681,0.8354,1.4184,0.3471,3.3364,6.4674,1.5117,0.3498,0.5951,1.7514,3.4039,0.1323,0.4286
25-Aug-04,1.1222,0.2951,2.1942,3.2607,0.2523,3.0145,0.2656,0.4949,0.5346,0.8795,0.2395,1.4245,0.0693,1.805,1.3837,1.2808,0.2925,1.1898,0.1645,0.4915,0.2069,0.3989,1.0551,6.1253,0.2181,0.2314,0.0618,0.368,0.8349,1.4029,0.3471,3.3241,6.4281,1.5117,0.3498,0.5951,1.7514,3.4039,0.1323,0.4277
26-Aug-04,1.1142,0.293,2.1785,3.2368,0.2499,2.9722,0.2622,0.4907,0.5308,0.8723,0.2378,1.4173,0.0687,1.8,1.3777,1.2739,0.2903,1.2032,0.1639,0.4901,0.2064,0.3974,1.052,6.1077,0.2175,0.2308,0.0616,0.367,0.8318,1.3929,0.3462,3.2967,6.3284,1.5063,0.3486,0.5934,1.7466,3.3866,0.1318,0.4255
27-Aug-04,1.11,0.292,2.1708,3.2296,0.2491,2.955,0.2604,0.4882,0.5292,0.8713,0.2375,1.4107,0.0683,1.8,1.3776,1.2715,0.2903,1.1928,0.1634,0.4901,0.2063,0.3967,1.0502,6.1077,0.2175,0.2308,0.0616,0.3671,0.8322,1.3883,0.3462,3.2847,6.3003,1.505,0.3486,0.5934,1.7466,3.3898,0.1318,0.4259
28-Aug-04,1.1126,0.2926,2.1755,3.2384,0.2499,2.9435,0.2602,0.486,0.5306,0.8734,0.2383,1.412,0.0683,1.8,1.3774,1.2715,0.2908,1.1976,0.1644,0.4901,0.2063,0.3967,1.0517,6.1077,0.2175,0.2308,0.0616,0.367,0.8326,1.3911,0.3462,3.2847,6.3016,1.5038,0.3491,0.5934,1.7466,3.3892,0.1318,0.4269
29-Aug-04,1.1126,0.2926,2.1755,3.2384,0.2499,2.9435,0.2602,0.486,0.5306,0.8734,0.2383,1.412,0.0683,1.8,1.3774,1.2715,0.2908,1.1976,0.1644,0.4901,0.2063,0.3967,1.0517,6.1077,0.2175,0.2308,0.0616,0.367,0.8326,1.3911,0.3462,3.2847,6.3016,1.5038,0.3491,0.5934,1.7466,3.3892,0.1318,0.4269
30-Aug-04,1.1126,0.2926,2.1755,3.2384,0.2499,2.9435,0.2602,0.486,0.5306,0.8734,0.2383,1.412,0.0683,1.8,1.3774,1.2715,0.2908,1.1976,0.1644,0.4901,0.2063,0.3967,1.0517,6.1077,0.2175,0.2308,0.0616,0.367,0.8326,1.3911,0.3462,3.2847,6.3016,1.5038,0.3491,0.5934,1.7466,3.3892,0.1318,0.4269
31-Aug-04,1.0975,0.2886,2.1457,3.1944,0.246,2.9312,0.2569,0.4835,0.5239,0.8638,0.235,1.3938,0.0675,1.785,1.356,1.245,0.2881,1.1806,0.1621,0.486,0.2043,0.394,1.0412,6.057,0.2157,0.2289,0.061,0.364,0.8256,1.3719,0.3433,3.2633,6.2684,1.4912,0.3462,0.5915,1.732,3.3543,0.1307,0.4234
01-Sep-04,1.0959,0.2883,2.1433,3.1844,0.2457,2.8987,0.2546,0.4826,0.5231,0.8602,0.2348,1.3897,0.0673,1.775,1.3492,1.2407,0.2849,1.1755,0.1616,0.4833,0.2032,0.3923,1.0365,6.0229,0.2145,0.2276,0.0607,0.3621,0.8204,1.3702,0.3413,3.2273,6.178,1.4829,0.3445,0.5882,1.7223,3.3365,0.1302,0.4204
02-Sep-04,1.0976,0.2886,2.1461,3.1673,0.2449,2.893,0.2566,0.4828,0.5238,0.8635,0.2352,1.3945,0.0673,1.765,1.342,1.242,0.2838,1.1743,0.1614,0.4806,0.202,0.3907,1.0322,5.9889,0.2133,0.2263,0.0603,0.3598,0.8152,1.3721,0.3394,3.2208,6.1724,1.4745,0.3422,0.5849,1.7126,3.327,0.13,0.4181
03-Sep-04,1.0816,0.2844,2.1144,3.1174,0.2406,2.868,0.2538,0.4758,0.5169,0.853,0.2319,1.3786,0.0667,1.735,1.3284,1.2145,0.2789,1.1528,0.1586,0.4724,0.1986,0.3849,1.0184,5.8871,0.2096,0.2225,0.0594,0.3537,0.8012,1.3518,0.3337,3.1777,6.1132,1.4482,0.3364,0.5749,1.6835,3.2659,0.1278,0.4104
04-Sep-04,1.0702,0.2814,2.0922,3.0762,0.2388,2.8453,0.2519,0.4731,0.511,0.8441,0.2293,1.3638,0.0661,1.72,1.3237,1.1987,0.2783,1.1444,0.1571,0.4683,0.1969,0.3815,1.0102,5.8362,0.2078,0.2205,0.0588,0.3508,0.7941,1.338,0.3308,3.1502,6.0672,1.4393,0.3337,0.57,1.669,3.2331,0.1266,0.4062
05-Sep-04,1.0702,0.2814,2.0922,3.0762,0.2388,2.8453,0.2519,0.4731,0.511,0.8441,0.2293,1.3638,0.0661,1.72,1.3237,1.1987,0.2783,1.1444,0.1571,0.4683,0.1969,0.3815,1.0102,5.8362,0.2078,0.2205,0.0588,0.3508,0.7941,1.338,0.3308,3.1502,6.0672,1.4393,0.3337,0.57,1.669,3.2331,0.1266,0.4062
06-Sep-04,1.0702,0.2814,2.0922,3.0762,0.2388,2.8453,0.2519,0.4731,0.511,0.8441,0.2293,1.3638,0.0661,1.72,1.3237,1.1987,0.2783,1.1444,0.1571,0.4683,0.1969,0.3815,1.0102,5.8362,0.2078,0.2205,0.0588,0.3508,0.7941,1.338,0.3308,3.1502,6.0672,1.4393,0.3337,0.57,1.669,3.2331,0.1266,0.4062
07-Sep-04,1.0546,0.2773,2.0616,3.0395,0.2356,2.827,0.2483,0.4677,0.5048,0.8321,0.226,1.3454,0.0651,1.71,1.3179,1.1826,0.2758,1.134,0.1552,0.4656,0.1955,0.3791,1.0027,5.8021,0.2066,0.2192,0.0585,0.3486,0.7898,1.3182,0.3288,3.1319,6.0245,1.4298,0.3316,0.5651,1.6593,3.2161,0.1257,0.4021
08-Sep-04,1.052,0.2766,2.0563,3.0304,0.2348,2.7791,0.2469,0.4703,0.5022,0.8314,0.2253,1.3414,0.0649,1.7,1.3091,1.1822,0.2742,1.1326,0.1551,0.4629,0.1943,0.377,0.9987,5.7686,0.2054,0.218,0.0582,0.3466,0.784,1.3148,0.3269,3.0965,5.938,1.4202,0.3296,0.5618,1.6496,3.1952,0.1251,0.3981
09-Sep-04,1.0538,0.2771,2.0603,3.0247,0.235,2.7934,0.2472,0.4689,0.5037,0.8272,0.2268,1.3418,0.0649,1.705,1.3217,1.1785,0.2759,1.1352,0.1556,0.4642,0.1949,0.3792,1.0033,5.7855,0.206,0.2186,0.0583,0.3477,0.7857,1.3175,0.3279,3.1056,5.9678,1.422,0.3305,0.5634,1.6544,3.2106,0.1256,0.3984
10-Sep-04,1.0631,0.2795,2.0782,3.0419,0.2365,2.7859,0.2499,0.4741,0.5075,0.8358,0.228,1.3508,0.0657,1.705,1.3224,1.1819,0.2759,1.1389,0.1555,0.4642,0.1949,0.3785,1.0038,5.7855,0.206,0.2186,0.0584,0.3477,0.7854,1.329,0.3279,3.1113,5.9613,1.422,0.3306,0.5634,1.6544,3.2043,0.1258,0.3942
11-Sep-04,1.1319,0.2977,2.2129,3.2395,0.2512,2.9787,0.2657,0.5031,0.5371,0.8837,0.2431,1.4349,0.0696,1.81,1.4057,1.2507,0.291,1.216,0.1645,0.4928,0.2069,0.4021,1.0641,6.1418,0.2187,0.2321,0.062,0.3691,0.8343,1.415,0.3481,3.315,6.3879,1.5096,0.3516,0.5981,1.7563,3.4032,0.1334,0.4188
12-Sep-04,1.1319,0.2977,2.2129,3.2395,0.2512,2.9787,0.2657,0.5031,0.5371,0.8837,0.2431,1.4349,0.0696,1.81,1.4057,1.2507,0.291,1.216,0.1645,0.4928,0.2069,0.4021,1.0641,6.1418,0.2187,0.2321,0.062,0.3691,0.8343,1.415,0.3481,3.315,6.3879,1.5096,0.3516,0.5981,1.7563,3.4032,0.1334,0.4188
13-Sep-04,1.1319,0.2977,2.2129,3.2395,0.2512,2.9787,0.2657,0.5031,0.5371,0.8837,0.2431,1.4349,0.0696,1.81,1.4057,1.2507,0.291,1.216,0.1645,0.4928,0.2069,0.4021,1.0641,6.1418,0.2187,0.2321,0.062,0.3691,0.8343,1.415,0.3481,3.315,6.3879,1.5096,0.3516,0.5981,1.7563,3.4032,0.1334,0.4188
14-Sep-04,1.1349,0.2984,2.2183,3.2533,0.2525,2.987,0.2657,0.5047,0.5392,0.8894,0.2441,1.4397,0.0701,1.81,1.4033,1.2608,0.2912,1.2087,0.165,0.4928,0.2071,0.4029,1.0665,6.1414,0.2187,0.2321,0.062,0.3692,0.8349,1.4187,0.3481,3.315,6.4159,1.5083,0.3518,0.5981,1.7563,3.4074,0.1335,0.4207
15-Sep-04,1.1605,0.3053,2.269,3.325,0.259,3.0636,0.2714,0.5174,0.5529,0.9151,0.2495,1.4712,0.0719,1.85,1.424,1.2952,0.2974,1.2342,0.1685,0.5037,0.2115,0.4131,1.0935,6.2776,0.2235,0.2372,0.0633,0.3774,0.8528,1.4509,0.3558,3.3945,6.5684,1.5494,0.3595,0.6113,1.7951,3.4076,0.1367,0.43
16-Sep-04,1.1712,0.308,2.2906,3.351,0.2609,3.1013,0.2725,0.5266,0.5582,0.9242,0.2514,1.4864,0.0729,1.87,1.442,1.3103,0.2999,1.2534,0.171,0.5091,0.214,0.4183,1.1081,6.3454,0.2259,0.2398,0.064,0.3812,0.8619,1.4644,0.3596,3.4312,6.6498,1.5781,0.3635,0.6179,1.8145,3.5227,0.1381,0.4347
17-Sep-04,1.1592,0.3049,2.2665,3.3279,0.2596,3.0968,0.2694,0.5231,0.5517,0.9173,0.2485,1.4695,0.0722,1.865,1.4385,1.2979,0.2998,1.2475,0.1699,0.5078,0.2134,0.4169,1.1041,6.3283,0.2253,0.2391,0.0638,0.3801,0.8602,1.4498,0.3587,3.422,6.6095,1.5633,0.3632,0.6163,1.8097,3.5037,0.138,0.4335
18-Sep-04,1.1517,0.3028,2.2518,3.3107,0.258,3.0375,0.2667,0.517,0.5483,0.9116,0.2471,1.4565,0.0717,1.845,1.4301,1.2904,0.2973,1.2206,0.168,0.5023,0.2111,0.4125,1.0906,6.2604,0.2229,0.2365,0.0631,0.3761,0.8514,1.4399,0.3548,3.3729,6.4915,1.5465,0.3597,0.6097,1.7903,3.47,0.1366,0.4289
19-Sep-04,1.1517,0.3028,2.2518,3.3107,0.258,3.0375,0.2667,0.517,0.5483,0.9116,0.2471,1.4565,0.0717,1.845,1.4301,1.2904,0.2973,1.2206,0.168,0.5023,0.2111,0.4125,1.0906,6.2604,0.2229,0.2365,0.0631,0.3761,0.8514,1.4399,0.3548,3.3729,6.4915,1.5465,0.3597,0.6097,1.7903,3.47,0.1366,0.4289
20-Sep-04,1.1517,0.3028,2.2518,3.3107,0.258,3.0375,0.2667,0.517,0.5483,0.9116,0.2471,1.4565,0.0717,1.845,1.4301,1.2904,0.2973,1.2206,0.168,0.5023,0.2111,0.4125,1.0906,6.2604,0.2229,0.2365,0.0631,0.3761,0.8514,1.4399,0.3548,3.3729,6.4915,1.5465,0.3597,0.6097,1.7903,3.47,0.1366,0.4289
21-Sep-04,1.1371,0.2989,2.223,3.2682,0.2552,3.0128,0.2643,0.5156,0.5402,0.8994,0.2447,1.4385,0.071,1.83,1.4091,1.2783,0.2942,1.1891,0.1667,0.4983,0.2093,0.4085,1.0832,6.2095,0.2211,0.2346,0.0626,0.3732,0.8453,1.4216,0.3519,3.3516,6.46,1.5339,0.3571,0.6047,1.7757,3.4391,0.1353,0.4254
22-Sep-04,1.1593,0.3048,2.2665,3.3177,0.2597,3.0509,0.2701,0.5262,0.5514,0.9213,0.2504,1.4646,0.0721,1.8575,1.4357,1.3003,0.2974,1.2172,0.169,0.5057,0.2124,0.4153,1.0978,6.3028,0.2244,0.2382,0.0636,0.3788,0.8578,1.449,0.3572,3.3958,6.5393,1.5531,0.3625,0.6138,1.8024,3.4915,0.1374,0.4318
23-Sep-04,1.1792,0.3101,2.3053,3.3668,0.2637,3.0849,0.2736,0.5333,0.5613,0.9368,0.2547,1.4909,0.0733,1.875,1.4555,1.3204,0.3004,1.2409,0.1704,0.5105,0.2144,0.4197,1.11,6.3643,0.2265,0.2404,0.0642,0.3822,0.8657,1.4738,0.3606,3.4278,6.6149,1.5625,0.3666,0.6196,1.8194,3.5311,0.1388,0.4358
24-Sep-04,1.1774,0.3095,2.3024,3.3681,0.2628,3.0949,0.2761,0.5298,0.5595,0.9357,0.2543,1.489,0.073,1.872,1.4596,1.3331,0.3022,1.2414,0.169,0.5097,0.2139,0.4177,1.1044,6.3544,0.2262,0.24,0.0641,0.3816,0.8643,1.4718,0.36,3.4412,6.6821,1.56,0.3672,0.6186,1.8165,3.5181,0.1389,0.4351
25-Sep-04,1.1549,0.3036,2.258,3.3087,0.2579,3.0383,0.2712,0.52,0.5484,0.9204,0.2498,1.4608,0.0715,1.84,1.4374,1.3119,0.2963,1.2332,0.1663,0.501,0.2104,0.4107,1.0883,6.2458,0.2223,0.2359,0.063,0.3749,0.8491,1.444,0.3538,3.3761,6.5425,1.5295,0.3615,0.608,1.7854,3.4652,0.1367,0.4277
26-Sep-04,1.1549,0.3036,2.258,3.3087,0.2579,3.0383,0.2712,0.52,0.5484,0.9204,0.2498,1.4608,0.0715,1.84,1.4374,1.3119,0.2963,1.2332,0.1663,0.501,0.2104,0.4107,1.0883,6.2458,0.2223,0.2359,0.063,0.3749,0.8491,1.444,0.3538,3.3761,6.5425,1.5295,0.3615,0.608,1.7854,3.4652,0.1367,0.4277
27-Sep-04,1.1549,0.3036,2.258,3.3087,0.2579,3.0383,0.2712,0.52,0.5484,0.9204,0.2498,1.4608,0.0715,1.84,1.4374,1.3119,0.2963,1.2332,0.1663,0.501,0.2104,0.4107,1.0883,6.2458,0.2223,0.2359,0.063,0.3749,0.8491,1.444,0.3538,3.3761,6.5425,1.5295,0.3615,0.608,1.7854,3.4652,0.1367,0.4277
28-Sep-04,1.1698,0.3076,2.2875,3.3674,0.2619,3.0753,0.2741,0.5267,0.5565,0.9301,0.253,1.477,0.0725,1.8651,1.4623,1.3298,0.2994,1.2463,0.1683,0.5078,0.2131,0.4162,1.1027,6.331,0.2253,0.2391,0.0638,0.38,0.8599,1.4626,0.3587,3.4222,6.6298,1.5452,0.3631,0.6163,1.8098,3.5091,0.1384,0.4335
29-Sep-04,1.1613,0.3053,2.27,3.342,0.2596,3.0304,0.2719,0.5204,0.5519,0.9218,0.2507,1.4629,0.0719,1.845,1.4504,1.3184,0.2957,1.2275,0.1654,0.5024,0.2108,0.4122,1.0881,6.2627,0.2229,0.2366,0.0632,0.376,0.8502,1.4516,0.3548,3.3853,6.5502,1.5273,0.3611,0.6097,1.7903,3.4746,0.1371,0.4289
30-Sep-04,1.1596,0.3048,2.2674,3.3286,0.2586,3.0236,0.2719,0.5211,0.5519,0.9192,0.2502,1.4609,0.072,1.84,1.4478,1.3182,0.2956,1.2238,0.1657,0.501,0.2102,0.4109,1.0865,6.2455,0.2223,0.2359,0.063,0.3748,0.8475,1.4494,0.3538,3.3761,6.5536,1.5232,0.3602,0.608,1.7854,3.4593,0.1369,0.4277
01-Oct-04,1.1503,0.3023,2.2484,3.2799,0.2564,3.0003,0.2694,0.5134,0.5473,0.9116,0.2482,1.448,0.0711,1.825,1.4347,1.3056,0.2926,1.2134,0.1647,0.4969,0.2084,0.4078,1.0798,6.1948,0.2205,0.2341,0.0625,0.3718,0.8402,1.4381,0.351,3.3548,6.5111,1.5108,0.3591,0.6031,1.7708,3.4324,0.1358,0.4242
02-Oct-04,1.1545,0.3034,2.257,3.2875,0.2575,2.9925,0.2707,0.5151,0.5487,0.9159,0.2499,1.4577,0.0715,1.82,1.4411,1.3159,0.2926,1.2085,0.1648,0.4955,0.2079,0.4071,1.0797,6.1777,0.2199,0.2334,0.0623,0.3708,0.838,1.4436,0.35,3.3394,6.5005,1.5029,0.3584,0.6014,1.766,3.4249,0.1355,0.423
03-Oct-04,1.1545,0.3034,2.257,3.2875,0.2575,2.9925,0.2707,0.5151,0.5487,0.9159,0.2499,1.4577,0.0715,1.82,1.4411,1.3159,0.2926,1.2085,0.1648,0.4955,0.2079,0.4071,1.0797,6.1777,0.2199,0.2334,0.0623,0.3708,0.838,1.4436,0.35,3.3394,6.5005,1.5029,0.3584,0.6014,1.766,3.4249,0.1355,0.423
04-Oct-04,1.1545,0.3034,2.257,3.2875,0.2575,2.9925,0.2707,0.5151,0.5487,0.9159,0.2499,1.4577,0.0715,1.82,1.4411,1.3159,0.2926,1.2085,0.1648,0.4955,0.2079,0.4071,1.0797,6.1777,0.2199,0.2334,0.0623,0.3708,0.838,1.4436,0.35,3.3394,6.5005,1.5029,0.3584,0.6014,1.766,3.4249,0.1355,0.423
05-Oct-04,1.1518,0.3028,2.252,3.2667,0.2569,3.0154,0.2718,0.5189,0.5475,0.9132,0.2502,1.4525,0.0714,1.82,1.4406,1.3157,0.2919,1.2053,0.1646,0.4955,0.2079,0.4076,1.081,6.1779,0.2199,0.2334,0.0623,0.3707,0.8379,1.4401,0.35,3.3579,6.5461,1.4979,0.3587,0.6014,1.75,3.423,0.1355,0.423
06-Oct-04,1.1423,0.3003,2.2337,3.2503,0.2548,3.0091,0.2699,0.5173,0.5439,0.91,0.2469,1.4386,0.071,1.82,1.4297,1.3113,0.2931,1.2093,0.1641,0.4955,0.2077,0.4079,1.0795,6.1777,0.2199,0.2334,0.0623,0.3707,0.8373,1.4282,0.35,3.3456,6.5151,1.4979,0.3594,0.6026,1.75,3.4227,0.1355,0.423
07-Oct-04,1.1596,0.3049,2.2676,3.2896,0.2592,3.0287,0.274,0.5264,0.5518,0.9239,0.2511,1.4598,0.0722,1.845,1.4606,1.3317,0.2963,1.23,0.1658,0.5023,0.2107,0.4138,1.0917,6.2625,0.2229,0.2366,0.0631,0.3758,0.8491,1.4498,0.3548,3.3791,6.5626,1.5173,0.3644,0.6109,1.774,3.468,0.1375,0.4289
08-Oct-04,1.1521,0.3028,2.2525,3.2612,0.2579,3.0067,0.2725,0.5211,0.5486,0.9165,0.2493,1.4509,0.0718,1.8349,1.457,1.3296,0.295,1.2204,0.1649,0.4996,0.2093,0.4114,1.0863,6.2284,0.2217,0.2353,0.0628,0.3738,0.8438,1.4403,0.3529,3.3668,6.538,1.5077,0.3624,0.6076,1.7643,3.4471,0.1368,0.4265
09-Oct-04,1.1583,0.3044,2.2645,3.2819,0.259,3.0044,0.2736,0.5223,0.5516,0.9217,0.2505,1.4599,0.0722,1.8349,1.4587,1.3351,0.295,1.2274,0.1663,0.4996,0.2093,0.4111,1.0897,6.2284,0.2217,0.2355,0.0628,0.3739,0.8438,1.4479,0.3529,3.3606,6.5383,1.5016,0.3622,0.6076,1.7643,3.4484,0.1371,0.4265
10-Oct-04,1.1583,0.3044,2.2645,3.2819,0.259,3.0044,0.2736,0.5223,0.5516,0.9217,0.2505,1.4599,0.0722,1.8349,1.4587,1.3351,0.295,1.2274,0.1663,0.4996,0.2093,0.4111,1.0897,6.2284,0.2217,0.2355,0.0628,0.3739,0.8438,1.4479,0.3529,3.3606,6.5383,1.5016,0.3622,0.6076,1.7643,3.4484,0.1371,0.4265
11-Oct-04,1.1583,0.3044,2.2645,3.2819,0.259,3.0044,0.2736,0.5223,0.5516,0.9217,0.2505,1.4599,0.0722,1.8349,1.4587,1.3351,0.295,1.2274,0.1663,0.4996,0.2093,0.4111,1.0897,6.2284,0.2217,0.2355,0.0628,0.3739,0.8438,1.4479,0.3529,3.3606,6.5383,1.5016,0.3622,0.6076,1.7643,3.4484,0.1371,0.4265
12-Oct-04,1.1609,0.3052,2.27,3.287,0.2596,3.0001,0.2757,0.5256,0.5536,0.9251,0.2509,1.4642,0.0724,1.83,1.4605,1.3438,0.2937,1.2253,0.1675,0.4982,0.2088,0.4111,1.0891,6.2116,0.2211,0.2349,0.0628,0.3729,0.8414,1.4517,0.3519,3.3578,6.5369,1.4963,0.3613,0.606,1.7553,3.4496,0.1369,0.4254
13-Oct-04,1.1528,0.3031,2.2536,3.2717,0.2579,3.017,0.2748,0.5254,0.5488,0.9171,0.2491,1.4555,0.0718,1.83,1.4546,1.333,0.2933,1.2249,0.1666,0.4982,0.2088,0.4106,1.0856,6.2116,0.2211,0.2349,0.0629,0.373,0.8414,1.4407,0.3519,3.3702,6.5782,1.4951,0.3611,0.606,1.7553,3.4431,0.1371,0.4254
14-Oct-04,1.1561,0.304,2.2605,3.2874,0.2593,3.0064,0.2752,0.5254,0.5517,0.9164,0.2494,1.4623,0.0718,1.835,1.4522,1.3311,0.2945,1.2311,0.1671,0.4996,0.2093,0.412,1.088,6.2237,0.2217,0.2355,0.063,0.374,0.8437,1.4457,0.3529,3.3794,6.5531,1.4967,0.3621,0.6076,1.7601,3.4526,0.1377,0.4265
15-Oct-04,1.1561,0.304,2.2605,3.2874,0.2593,3.0064,0.2752,0.5254,0.5517,0.9164,0.2494,1.4623,0.0718,1.835,1.4522,1.3311,0.2945,1.2311,0.1671,0.4996,0.2093,0.412,1.088,6.2237,0.2217,0.2355,0.063,0.374,0.8437,1.4457,0.3529,3.3794,6.5531,1.4967,0.3621,0.6076,1.7601,3.4526,0.1377,0.4265
16-Oct-04,1.1629,0.3057,2.2732,3.2971,0.2606,3.0032,0.2773,0.5286,0.5521,0.9199,0.2498,1.4748,0.0723,1.835,1.4592,1.3372,0.2943,1.2328,0.1675,0.4996,0.2094,0.4119,1.093,6.2288,0.2217,0.2356,0.063,0.3742,0.8445,1.4537,0.3529,3.3794,6.5719,1.4955,0.3622,0.6076,1.7601,3.4557,0.1382,0.4265
17-Oct-04,1.1629,0.3057,2.2732,3.2971,0.2606,3.0032,0.2773,0.5286,0.5521,0.9199,0.2498,1.4748,0.0723,1.835,1.4592,1.3372,0.2943,1.2328,0.1675,0.4996,0.2094,0.4119,1.093,6.2288,0.2217,0.2356,0.063,0.3742,0.8445,1.4537,0.3529,3.3794,6.5719,1.4955,0.3622,0.6076,1.7601,3.4557,0.1382,0.4265
18-Oct-04,1.1629,0.3057,2.2732,3.2971,0.2606,3.0032,0.2773,0.5286,0.5521,0.9199,0.2498,1.4748,0.0723,1.835,1.4592,1.3372,0.2943,1.2328,0.1675,0.4996,0.2094,0.4119,1.093,6.2288,0.2217,0.2356,0.063,0.3742,0.8445,1.4537,0.3529,3.3794,6.5719,1.4955,0.3622,0.6076,1.7601,3.4557,0.1382,0.4265
19-Oct-04,1.1649,0.3062,2.277,3.2892,0.2606,2.989,0.2776,0.5311,0.5543,0.9182,0.2502,1.4787,0.0726,1.825,1.4548,1.3346,0.2939,1.2298,0.167,0.4969,0.2082,0.408,1.0875,6.1946,0.2205,0.2343,0.0627,0.3721,0.8393,1.4562,0.351,3.361,6.5464,1.4825,0.36,0.6043,1.7481,3.4369,0.1374,0.4242
20-Oct-04,1.1697,0.3076,2.287,3.289,0.2619,3.0153,0.2781,0.533,0.5563,0.9265,0.2521,1.4851,0.073,1.8325,1.4561,1.3295,0.2951,1.242,0.1677,0.4989,0.209,0.4101,1.0923,6.2288,0.2214,0.2352,0.0629,0.3738,0.8427,1.4627,0.3524,3.3872,6.6268,1.4874,0.3615,0.6062,1.7553,3.4478,0.1381,0.4353
