Date,BGN,DKK,EUR,GBP,ISK,CSD,NOK,PLN,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,INR,NZD,RUB,AZN,BYR,EEK,TMM,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS
25-Jul-08,1.1243,0.2932,2.1878,2.7786,0.175,2.8305,0.2705,0.6752,0.6131,0.9385,0.2312,1.3453,0.0925,1.397,1.383,1.3415,0.2636,1.1604,0.1297,0.3804,0.1513,0.3997,1.0268,5.2596,0.2045,0.1791,0.0332,1.0355,0.0598,1.7294,0.6602,1.4043,0.0983,3.1393,6.3772,1.4294,0.4638,0.4075,1.0628,3.037,0.1163,0.3958
26-Jul-08,1.119,0.2936,2.1899,2.7746,0.1726,2.8164,0.2706,0.6824,0.6131,0.9434,0.2316,1.3476,0.0927,1.396,1.376,1.3356,0.2638,1.1595,0.1306,0.3801,0.152,0.4011,1.0272,5.2566,0.2046,0.179,0.033,1.0358,0.0598,1.7277,0.66,1.3981,0.0982,3.1161,6.3423,1.429,0.4633,0.4072,1.0621,3.0216,0.1161,0.3955
27-Jul-08,1.119,0.2936,2.1899,2.7746,0.1726,2.8164,0.2706,0.6824,0.6131,0.9434,0.2316,1.3476,0.0927,1.396,1.376,1.3356,0.2638,1.1595,0.1306,0.3801,0.152,0.4011,1.0272,5.2566,0.2046,0.179,0.033,1.0358,0.0598,1.7277,0.66,1.3981,0.0982,3.1161,6.3423,1.429,0.4633,0.4072,1.0621,3.0216,0.1161,0.3955
28-Jul-08,1.119,0.2936,2.1899,2.7746,0.1726,2.8164,0.2706,0.6824,0.6131,0.9434,0.2316,1.3476,0.0927,1.396,1.376,1.3356,0.2638,1.1595,0.1306,0.3801,0.152,0.4011,1.0272,5.2566,0.2046,0.179,0.033,1.0358,0.0598,1.7277,0.66,1.3981,0.0982,3.1161,6.3423,1.429,0.4633,0.4072,1.0621,3.0216,0.1161,0.3955
29-Jul-08,1.1254,0.2946,2.1977,2.7763,0.1713,2.8248,0.2716,0.6855,0.6188,0.9507,0.2323,1.3493,0.0927,1.399,1.3735,1.337,0.2641,1.1678,0.1298,0.3809,0.1516,0.4026,1.0262,5.2675,0.2048,0.1794,0.033,1.0404,0.0599,1.7325,0.6615,1.4043,0.0984,3.1228,6.3675,1.434,0.4648,0.408,1.0643,3.0249,0.1164,0.3982
30-Jul-08,1.1311,0.2965,2.212,2.8004,0.1702,2.8454,0.2739,0.6863,0.6234,0.9553,0.2338,1.3606,0.0931,1.405,1.3756,1.3453,0.2652,1.1659,0.1307,0.3825,0.1525,0.4065,1.0309,5.2943,0.2056,0.1801,0.033,1.0403,0.0602,1.7408,0.6643,1.4126,0.0988,3.1432,6.3925,1.4436,0.4669,0.4097,1.0689,2.9989,0.1169,0.3999
31-Jul-08,1.1306,0.2945,2.197,2.7912,0.176,2.8312,0.2725,0.6856,0.6235,0.9553,0.2325,1.3472,0.0927,1.408,1.3767,1.3366,0.2653,1.1836,0.1305,0.3833,0.1529,0.4069,1.0304,5.2978,0.206,0.1804,0.0331,1.0354,0.0601,1.7404,0.666,1.4161,0.0991,3.157,6.4219,1.4466,0.4679,0.4106,1.0704,3.028,0.1172,0.4007
01-Aug-08,1.1231,0.295,2.2,2.7911,0.1757,2.8526,0.2744,0.6877,0.6242,0.9544,0.2327,1.3464,0.092,1.4091,1.3785,1.3326,0.266,1.2103,0.1303,0.3836,0.1518,0.4058,1.0314,5.3033,0.2063,0.1806,0.0332,1.034,0.0602,1.7418,0.6666,1.405,0.0991,3.1244,6.3605,1.451,0.4681,0.411,1.0712,3.0238,0.1172,0.401
02-Aug-08,1.1247,0.2941,2.194,2.7823,0.1776,2.8517,0.2743,0.6825,0.6239,0.938,0.2325,1.3461,0.0913,1.4091,1.3729,1.3191,0.2664,1.2147,0.1312,0.3836,0.1518,0.4012,1.0295,5.3035,0.2059,0.1806,0.0332,1.0241,0.06,1.7411,0.6666,1.4063,0.0991,3.1244,6.3763,1.451,0.4683,0.4112,1.0712,3.0297,0.1172,0.401
03-Aug-08,1.1247,0.2941,2.194,2.7823,0.1776,2.8517,0.2743,0.6825,0.6239,0.938,0.2325,1.3461,0.0913,1.4091,1.3729,1.3191,0.2664,1.2147,0.1312,0.3836,0.1518,0.4012,1.0295,5.3035,0.2059,0.1806,0.0332,1.0241,0.06,1.7411,0.6666,1.4063,0.0991,3.1244,6.3763,1.451,0.4683,0.4112,1.0712,3.0297,0.1172,0.401
04-Aug-08,1.1247,0.2941,2.194,2.7823,0.1776,2.8517,0.2743,0.6825,0.6239,0.938,0.2325,1.3461,0.0913,1.4091,1.3729,1.3191,0.2664,1.2147,0.1312,0.3836,0.1518,0.4012,1.0295,5.3035,0.2059,0.1806,0.0332,1.0241,0.06,1.7411,0.6666,1.4063,0.0991,3.1244,6.3763,1.451,0.4683,0.4112,1.0712,3.0297,0.1172,0.401
05-Aug-08,1.1235,0.2945,2.1968,2.7747,0.1772,2.8803,0.275,0.6849,0.6269,0.9445,0.2319,1.346,0.092,1.4091,1.3694,1.314,0.2658,1.225,0.1306,0.3837,0.1518,0.3986,1.0268,5.3022,0.2056,0.1806,0.0332,1.0265,0.0602,1.7418,0.6675,1.4042,0.0991,3.1199,6.3659,1.4686,0.4656,0.4111,1.0728,3.0352,0.1173,0.3987
06-Aug-08,1.123,0.2933,2.188,2.7596,0.1767,2.8639,0.2733,0.6814,0.624,0.9316,0.2314,1.3415,0.0911,1.411,1.3541,1.2998,0.2662,1.2246,0.1309,0.3842,0.1515,0.3978,1.0257,5.3065,0.2059,0.1808,0.0334,1.0216,0.0602,1.7428,0.6678,1.4052,0.0993,3.1286,6.3659,1.4545,0.4692,0.4115,1.0727,3.0442,0.1174,0.4024
07-Aug-08,1.1189,0.2936,2.19,2.7644,0.1799,2.884,0.2728,0.6785,0.6281,0.9266,0.2323,1.3449,0.0913,1.4131,1.3571,1.2964,0.2673,1.2192,0.1305,0.3847,0.1518,0.3983,1.0255,5.3128,0.2063,0.1811,0.0337,1.0242,0.0601,1.7454,0.6691,1.3994,0.0994,3.1194,6.3602,1.4563,0.4695,0.4121,1.0734,3.0501,0.1177,0.403
08-Aug-08,1.1206,0.2936,2.19,2.7613,0.1784,2.8857,0.2734,0.6754,0.6302,0.9301,0.2332,1.3421,0.0916,1.416,1.3536,1.2903,0.2677,1.2163,0.1294,0.3855,0.1513,0.3993,1.0247,5.3179,0.2064,0.1814,0.0338,1.0165,0.06,1.7488,0.6705,1.4005,0.0996,3.1189,6.3609,1.46,0.4707,0.4129,1.0756,3.0623,0.118,0.4038
09-Aug-08,1.1201,0.2879,2.1476,2.7333,0.1732,2.8405,0.269,0.6581,0.614,0.9087,0.2289,1.3203,0.0883,1.416,1.3405,1.2643,0.2679,1.2036,0.1289,0.3855,0.1513,0.395,1.0124,5.3016,0.2063,0.1813,0.0335,0.9943,0.0593,1.7462,0.6708,1.4005,0.0996,3.1121,6.3455,1.46,0.4703,0.4131,1.0756,3.0596,0.1179,0.4038
10-Aug-08,1.089,0.2844,2.1202,2.7155,0.1722,2.8344,0.264,0.6483,0.6004,0.8985,0.2258,1.3057,0.0872,1.413,1.3249,1.2555,0.2674,1.1906,0.1283,0.3847,0.1511,0.3946,1.0054,5.2817,0.2061,0.1809,0.0337,0.9946,0.0592,1.7425,0.6694,1.3696,0.0994,3.1055,6.3321,1.4569,0.4691,0.4122,1.0733,3.0584,0.1177,0.4047
11-Aug-08,1.089,0.2844,2.1202,2.7155,0.1722,2.8344,0.264,0.6483,0.6004,0.8985,0.2258,1.3057,0.0872,1.413,1.3249,1.2555,0.2674,1.1906,0.1283,0.3847,0.1511,0.3946,1.0054,5.2817,0.2061,0.1809,0.0337,0.9946,0.0592,1.7425,0.6694,1.3696,0.0994,3.1055,6.3321,1.4569,0.4691,0.4122,1.0733,3.0584,0.1177,0.4047
12-Aug-08,1.089,0.2848,2.1243,2.7171,0.1724,2.7804,0.2649,0.6519,0.5973,0.8995,0.2261,1.3117,0.0879,1.413,1.3269,1.2627,0.2671,1.1954,0.1287,0.3847,0.1488,0.3955,1.0074,5.2933,0.206,0.1809,0.0336,0.9983,0.0592,1.7425,0.6694,1.3696,0.0994,3.0651,6.2258,1.4569,0.4691,0.4122,1.0733,3.0558,0.1177,0.4047
13-Aug-08,1.089,0.2848,2.1243,2.7171,0.1724,2.7804,0.2649,0.6519,0.5973,0.8995,0.2261,1.3117,0.0879,1.413,1.3269,1.2627,0.2671,1.1954,0.1287,0.3847,0.1488,0.3955,1.0074,5.2933,0.206,0.1809,0.0336,0.9983,0.0592,1.7425,0.6694,1.3696,0.0994,3.0651,6.2258,1.4569,0.4691,0.4122,1.0733,3.0558,0.1177,0.4047
14-Aug-08,1.077,0.2835,2.1141,2.6882,0.173,2.7248,0.2643,0.648,0.5984,0.8949,0.2252,1.3045,0.089,1.413,1.3299,1.2304,0.2656,1.1985,0.1299,0.3847,0.1488,0.3936,1.0071,5.2842,0.206,0.181,0.0331,0.9812,0.058,1.7378,0.6694,1.3441,0.0994,2.9936,6.0866,1.4622,0.4688,0.4129,1.0724,3.0598,0.1176,0.4047
15-Aug-08,1.0767,0.2827,2.1078,2.643,0.1725,2.7155,0.2632,0.6362,0.5937,0.8882,0.2253,1.3011,0.0868,1.413,1.3323,1.2402,0.266,1.1975,0.129,0.3847,0.1512,0.3942,1.0048,5.2665,0.206,0.1809,0.033,0.9932,0.0582,1.7374,0.6694,1.3474,0.0994,3,6.1161,1.4622,0.4685,0.4132,1.0724,3.0604,0.1177,0.4047
16-Aug-08,1.077,0.2789,2.0798,2.62,0.1731,2.721,0.2602,0.625,0.5872,0.8692,0.2225,1.2861,0.0848,1.413,1.3229,1.2179,0.2659,1.1906,0.1281,0.3847,0.1512,0.3936,0.9979,5.2544,0.2056,0.1809,0.0331,0.9825,0.0577,1.7354,0.6694,1.3456,0.0994,2.9936,6.1161,1.4622,0.4691,0.4133,1.0724,3.0618,0.1176,0.4047
17-Aug-08,1.077,0.2789,2.0798,2.62,0.1731,2.721,0.2602,0.625,0.5872,0.8692,0.2225,1.2861,0.0848,1.413,1.3229,1.2179,0.2659,1.1906,0.1281,0.3847,0.1512,0.3936,0.9979,5.2544,0.2056,0.1809,0.0331,0.9825,0.0577,1.7354,0.6694,1.3456,0.0994,2.9936,6.1161,1.4622,0.4691,0.4133,1.0724,3.0618,0.1176,0.4047
18-Aug-08,1.077,0.2789,2.0798,2.62,0.1731,2.721,0.2602,0.625,0.5872,0.8692,0.2225,1.2861,0.0848,1.413,1.3229,1.2179,0.2659,1.1906,0.1281,0.3847,0.1512,0.3936,0.9979,5.2544,0.2056,0.1809,0.0331,0.9825,0.0577,1.7354,0.6694,1.3456,0.0994,2.9936,6.1161,1.4622,0.4691,0.4133,1.0724,3.0618,0.1176,0.4047
19-Aug-08,1.0641,0.2795,2.0839,2.6375,0.1724,2.7194,0.2617,0.6254,0.5907,0.8757,0.2231,1.2909,0.0851,1.413,1.3357,1.2319,0.2648,1.1956,0.1282,0.3847,0.1481,0.3966,1.0001,5.2755,0.2055,0.1808,0.0327,1.0025,0.0577,1.7346,0.6694,1.3286,0.0994,2.9685,6.1161,1.4624,0.4692,0.4134,1.0724,3.0717,0.1176,0.406
20-Aug-08,1.0623,0.2777,2.0702,2.6227,0.1714,2.6978,0.2602,0.6222,0.5867,0.8745,0.2214,1.2852,0.0851,1.413,1.3255,1.2214,0.2639,1.1887,0.1284,0.3847,0.148,0.395,0.9975,5.2828,0.2058,0.1809,0.0324,0.997,0.0575,1.7335,0.6694,1.331,0.0994,2.9623,6.041,1.4611,0.4692,0.4134,1.071,3.0751,0.1176,0.406
21-Aug-08,1.0603,0.2796,2.0846,2.629,0.1708,2.722,0.2627,0.6286,0.5931,0.888,0.222,1.2902,0.0855,1.413,1.3306,1.2307,0.2645,1.1889,0.1284,0.3847,0.1485,0.3959,1.0024,5.2868,0.2062,0.1809,0.0323,1.0075,0.0578,1.7363,0.6694,1.3251,0.0994,2.9499,5.9939,1.4611,0.4692,0.4134,1.071,3.0751,0.1176,0.406
22-Aug-08,1.0645,0.2802,2.0897,2.6361,0.1713,2.7273,0.2626,0.6294,0.5909,0.8917,0.2225,1.2916,0.0856,1.413,1.3355,1.2321,0.2644,1.1904,0.1298,0.3847,0.1485,0.3964,1.0013,5.2838,0.2064,0.181,0.0325,1.009,0.0581,1.7363,0.6694,1.3251,0.0994,2.9685,6.0359,1.4611,0.469,0.4133,1.071,3.0651,0.1178,0.406
23-Aug-08,1.0702,0.2816,2.1001,2.6396,0.1728,2.7565,0.2648,0.6368,0.5969,0.8987,0.2245,1.2964,0.0863,1.413,1.3551,1.2372,0.264,1.1954,0.1295,0.3847,0.1485,0.4076,1.0038,5.2864,0.2068,0.181,0.0326,1.0097,0.0582,1.7382,0.6694,1.3358,0.0994,2.9747,6.067,1.4612,0.4688,0.4132,1.071,3.0631,0.1178,0.406
24-Aug-08,1.0702,0.2816,2.1001,2.6396,0.1728,2.7565,0.2648,0.6368,0.5969,0.8987,0.2245,1.2964,0.0863,1.413,1.3551,1.2372,0.264,1.1954,0.1295,0.3847,0.1485,0.4076,1.0038,5.2864,0.2068,0.181,0.0326,1.0097,0.0582,1.7382,0.6694,1.3358,0.0994,2.9747,6.067,1.4612,0.4688,0.4132,1.071,3.0631,0.1178,0.406
25-Aug-08,1.0702,0.2816,2.1001,2.6396,0.1728,2.7565,0.2648,0.6368,0.5969,0.8987,0.2245,1.2964,0.0863,1.413,1.3551,1.2372,0.264,1.1954,0.1295,0.3847,0.1485,0.4076,1.0038,5.2864,0.2068,0.181,0.0326,1.0097,0.0582,1.7382,0.6694,1.3358,0.0994,2.9747,6.067,1.4612,0.4688,0.4132,1.071,3.0631,0.1178,0.406
26-Aug-08,1.0698,0.2792,2.0823,2.6076,0.1732,2.7349,0.2626,0.6295,0.5914,0.8904,0.2227,1.2851,0.0854,1.413,1.3473,1.2224,0.2642,1.1911,0.1285,0.3847,0.148,0.4037,0.9966,5.2793,0.2065,0.1809,0.0324,0.9976,0.0578,1.7359,0.6694,1.339,0.0994,2.9936,6.0924,1.4612,0.4673,0.4132,1.071,3.0684,0.118,0.4066
27-Aug-08,1.0668,0.2775,2.07,2.6036,0.1704,2.7247,0.2617,0.6251,0.5868,0.8842,0.2211,1.2815,0.0849,1.413,1.3433,1.2078,0.2639,1.1894,0.1287,0.3847,0.1477,0.4031,0.9922,5.2759,0.2062,0.181,0.0321,0.9779,0.0575,1.7357,0.6694,1.3316,0.0994,2.9561,6.031,1.4612,0.4657,0.4132,1.0696,3.0677,0.1179,0.4066
28-Aug-08,1.0546,0.2789,2.0801,2.607,0.171,2.7167,0.2626,0.6258,0.5876,0.8847,0.2218,1.2903,0.0848,1.413,1.3538,1.2153,0.2635,1.1904,0.1297,0.3847,0.1475,0.3984,0.9968,5.2939,0.2066,0.181,0.0322,0.9931,0.0574,1.7365,0.6694,1.3192,0.0994,2.9561,6.0117,1.4612,0.464,0.4133,1.0696,3.0604,0.1179,0.4066
29-Aug-08,1.0546,0.2789,2.0801,2.607,0.171,2.7167,0.2626,0.6258,0.5876,0.8847,0.2218,1.2903,0.0848,1.413,1.3538,1.2153,0.2635,1.1904,0.1297,0.3847,0.1475,0.3984,0.9968,5.2939,0.2066,0.181,0.0322,0.9931,0.0574,1.7365,0.6694,1.3192,0.0994,2.9561,6.0117,1.4612,0.464,0.4133,1.0696,3.0604,0.1179,0.4066
30-Aug-08,1.0649,0.279,2.0803,2.5799,0.1709,2.7223,0.2625,0.6209,0.5876,0.871,0.2206,1.2901,0.0842,1.41,1.3449,1.2195,0.2632,1.1931,0.1298,0.3839,0.1477,0.3926,0.9961,5.2783,0.2061,0.1806,0.0322,0.9941,0.0574,1.7335,0.6679,1.3296,0.0992,2.9684,6.0416,1.4597,0.4635,0.4124,1.0673,3.0258,0.1178,0.4057
31-Aug-08,1.0649,0.279,2.0803,2.5799,0.1709,2.7223,0.2625,0.6209,0.5876,0.871,0.2206,1.2901,0.0842,1.41,1.3449,1.2195,0.2632,1.1931,0.1298,0.3839,0.1477,0.3926,0.9961,5.2783,0.2061,0.1806,0.0322,0.9941,0.0574,1.7335,0.6679,1.3296,0.0992,2.9684,6.0416,1.4597,0.4635,0.4124,1.0673,3.0258,0.1178,0.4057
01-Sep-08,1.0649,0.279,2.0803,2.5799,0.1709,2.7223,0.2625,0.6209,0.5876,0.871,0.2206,1.2901,0.0842,1.41,1.3449,1.2195,0.2632,1.1931,0.1298,0.3839,0.1477,0.3926,0.9961,5.2783,0.2061,0.1806,0.0322,0.9941,0.0574,1.7335,0.6679,1.3296,0.0992,2.9684,6.0416,1.4597,0.4635,0.4124,1.0673,3.0258,0.1178,0.4057
02-Sep-08,1.0631,0.2771,2.0659,2.5436,0.1691,2.7198,0.2594,0.6192,0.5883,0.8686,0.2184,1.2851,0.0833,1.41,1.3231,1.2036,0.2632,1.1914,0.1308,0.3839,0.1477,0.3907,0.9905,5.272,0.2066,0.1806,0.032,0.9838,0.0572,1.7322,0.6689,1.3205,0.0992,2.9381,5.9868,1.4772,0.4648,0.4129,1.0735,3.0225,0.118,0.4082
03-Sep-08,1.054,0.2747,2.0482,2.5194,0.1673,2.6983,0.2564,0.6097,0.5803,0.8566,0.2165,1.2738,0.0824,1.41,1.3169,1.1851,0.2631,1.1856,0.1302,0.3839,0.1465,0.3895,0.9861,5.271,0.206,0.1806,0.0318,0.9661,0.057,1.7313,0.6679,1.3194,0.0992,2.9375,5.9807,1.4594,0.4662,0.4124,1.0673,3.0258,0.118,0.4074
04-Sep-08,1.0465,0.2728,2.0338,2.4989,0.1674,2.6586,0.2547,0.6042,0.5757,0.852,0.215,1.2668,0.082,1.41,1.3159,1.1666,0.2624,1.1713,0.1295,0.3839,0.1478,0.3896,0.9803,5.2754,0.2059,0.1806,0.0321,0.9546,0.0567,1.7311,0.6679,1.3068,0.0992,2.9253,5.9284,1.4594,0.4669,0.4125,1.0659,2.9622,0.1178,0.4074
05-Sep-08,1.0411,0.2749,2.0499,2.5135,0.1665,2.6654,0.2556,0.6086,0.578,0.8604,0.216,1.2793,0.083,1.41,1.3359,1.1828,0.2626,1.159,0.1302,0.3839,0.1478,0.3958,0.9881,5.276,0.2063,0.1806,0.0319,0.969,0.0559,1.7315,0.6679,1.2991,0.0992,2.8953,5.9001,1.4598,0.4676,0.4126,1.0659,2.9873,0.1177,0.4074
06-Sep-08,1.0445,0.2702,2.0143,2.4829,0.1635,2.6241,0.2521,0.5895,0.5618,0.8353,0.2126,1.2681,0.081,1.41,1.3208,1.1542,0.262,1.1366,0.1324,0.3839,0.1469,0.3939,0.9833,5.2685,0.2062,0.1806,0.0317,0.9446,0.0554,1.7292,0.6679,1.3085,0.0992,2.9072,5.9226,1.4598,0.4678,0.4126,1.0659,2.9936,0.1178,0.4074
07-Sep-08,1.0445,0.2702,2.0143,2.4829,0.1635,2.6241,0.2521,0.5895,0.5618,0.8353,0.2126,1.2681,0.081,1.41,1.3208,1.1542,0.262,1.1366,0.1324,0.3839,0.1469,0.3939,0.9833,5.2685,0.2062,0.1806,0.0317,0.9446,0.0554,1.7292,0.6679,1.3085,0.0992,2.9072,5.9226,1.4598,0.4678,0.4126,1.0659,2.9936,0.1178,0.4074
08-Sep-08,1.0445,0.2702,2.0143,2.4829,0.1635,2.6241,0.2521,0.5895,0.5618,0.8353,0.2126,1.2681,0.081,1.41,1.3208,1.1542,0.262,1.1366,0.1324,0.3839,0.1469,0.3939,0.9833,5.2685,0.2062,0.1806,0.0317,0.9446,0.0554,1.7292,0.6679,1.3085,0.0992,2.9072,5.9226,1.4598,0.4678,0.4126,1.0659,2.9936,0.1178,0.4074
09-Sep-08,1.0256,0.2696,2.0095,2.491,0.1603,2.6491,0.2514,0.5828,0.56,0.8365,0.2124,1.2537,0.0806,1.408,1.327,1.164,0.2611,1.1541,0.1294,0.3833,0.1461,0.3925,0.9879,5.2545,0.2058,0.1804,0.0317,0.9552,0.0557,1.7282,0.667,1.2816,0.0991,2.8676,5.8312,1.4578,0.4672,0.4121,1.0644,2.9767,0.1176,0.4068
10-Sep-08,1.0225,0.2663,1.9854,2.4694,0.1573,2.5877,0.2478,0.572,0.5537,0.827,0.2099,1.2437,0.0801,1.407,1.3216,1.135,0.2609,1.1504,0.1305,0.3831,0.1442,0.3901,0.9836,5.2545,0.2057,0.1804,0.0314,0.9403,0.055,1.7251,0.6665,1.2811,0.099,2.8832,5.8362,1.4551,0.4661,0.4118,1.0637,2.9684,0.1176,0.4058
11-Sep-08,1.0175,0.2671,1.9913,2.4839,0.155,2.6069,0.2471,0.5744,0.5544,0.8273,0.2091,1.2488,0.0803,1.407,1.3189,1.1354,0.2608,1.1411,0.131,0.3831,0.1443,0.3918,0.9815,5.2594,0.2058,0.1804,0.0312,0.943,0.055,1.7253,0.6665,1.2722,0.099,2.8196,5.7617,1.4551,0.4646,0.4118,1.0622,2.9621,0.1176,0.4058
12-Sep-08,1.0139,0.2629,1.9597,2.4645,0.1556,2.5708,0.2426,0.576,0.5441,0.8164,0.2063,1.2357,0.0797,1.407,1.3068,1.1155,0.2596,1.1234,0.1313,0.3831,0.1434,0.3885,0.9756,5.2498,0.2056,0.1804,0.0309,0.9085,0.0546,1.7245,0.6659,1.2719,0.099,2.8367,5.7676,1.4551,0.4649,0.4117,1.0622,2.9435,0.1176,0.4058
13-Sep-08,1.001,0.266,1.9826,2.4883,0.1555,2.5685,0.2447,0.5906,0.5497,0.8308,0.2084,1.2389,0.0812,1.405,1.3162,1.1393,0.26,1.1331,0.1307,0.3825,0.1432,0.3884,0.9805,5.2506,0.2052,0.1802,0.0308,0.9272,0.0547,1.7229,0.6649,1.2484,0.0988,2.7932,5.6804,1.4531,0.4641,0.4112,1.0607,2.9548,0.1175,0.4053
14-Sep-08,1.001,0.266,1.9826,2.4883,0.1555,2.5685,0.2447,0.5906,0.5497,0.8308,0.2084,1.2389,0.0812,1.405,1.3162,1.1393,0.26,1.1331,0.1307,0.3825,0.1432,0.3884,0.9805,5.2506,0.2052,0.1802,0.0308,0.9272,0.0547,1.7229,0.6649,1.2484,0.0988,2.7932,5.6804,1.4531,0.4641,0.4112,1.0607,2.9548,0.1175,0.4053
15-Sep-08,1.001,0.266,1.9826,2.4883,0.1555,2.5685,0.2447,0.5906,0.5497,0.8308,0.2084,1.2389,0.0812,1.405,1.3162,1.1393,0.26,1.1331,0.1307,0.3825,0.1432,0.3884,0.9805,5.2506,0.2052,0.1802,0.0308,0.9272,0.0547,1.7229,0.6649,1.2484,0.0988,2.7932,5.6804,1.4531,0.4641,0.4112,1.0607,2.9548,0.1175,0.4053
16-Sep-08,1.009,0.2687,2.0039,2.5283,0.1573,2.6408,0.245,0.5997,0.5544,0.8348,0.2099,1.2594,0.0833,1.403,1.3194,1.142,0.2586,1.1153,0.1337,0.382,0.1445,0.3923,0.9804,5.2511,0.2052,0.18,0.0305,0.9299,0.0552,1.7283,0.664,1.2654,0.0987,2.7948,5.7074,1.451,0.4646,0.4106,1.0592,2.9351,0.1173,0.3984
17-Sep-08,1.0144,0.2676,1.9955,2.5132,0.1544,2.6182,0.2416,0.5889,0.546,0.8228,0.2071,1.2667,0.0831,1.402,1.3115,1.1037,0.258,1.1,0.1351,0.3817,0.1431,0.3973,0.9781,5.2488,0.2051,0.1802,0.03,0.9116,0.055,1.7226,0.6632,1.2786,0.0986,2.8671,5.8131,1.4346,0.4643,0.4104,1.0584,2.93,0.1173,0.3981
18-Sep-08,1.0227,0.2674,1.9935,2.5,0.1525,2.6076,0.2414,0.5984,0.5494,0.8257,0.2081,1.2516,0.0833,1.402,1.3173,1.1139,0.2568,1.1089,0.1327,0.3817,0.1432,0.3982,0.9764,5.239,0.2049,0.1802,0.0302,0.9252,0.0549,1.7224,0.6629,1.2781,0.0986,2.8381,5.7848,1.4346,0.4635,0.4104,1.057,2.8612,0.1173,0.3981
19-Sep-08,1.0189,0.2693,2.0082,2.5375,0.1496,2.6506,0.241,0.5995,0.5472,0.8245,0.2094,1.2654,0.0834,1.401,1.3157,1.1246,0.2566,1.0941,0.1331,0.3814,0.1448,0.3959,0.9781,5.247,0.2048,0.18,0.0301,0.9423,0.0551,1.7241,0.6624,1.2729,0.0986,2.8246,5.7766,1.4336,0.4631,0.4102,1.0563,2.7936,0.1171,0.3979
20-Sep-08,1.0388,0.2671,1.9924,2.5228,0.1469,2.6033,0.2415,0.5998,0.5471,0.8272,0.2085,1.2506,0.083,1.401,1.3222,1.1389,0.2565,1.1156,0.1307,0.3814,0.1448,0.3971,0.9771,5.2391,0.205,0.18,0.0303,0.9455,0.055,1.7226,0.6624,1.2895,0.0986,2.865,5.82,1.4194,0.4632,0.4102,1.0563,2.802,0.1169,0.3979
21-Sep-08,1.0388,0.2671,1.9924,2.5228,0.1469,2.6033,0.2415,0.5998,0.5471,0.8272,0.2085,1.2506,0.083,1.401,1.3222,1.1389,0.2565,1.1156,0.1307,0.3814,0.1448,0.3971,0.9771,5.2391,0.205,0.18,0.0303,0.9455,0.055,1.7226,0.6624,1.2895,0.0986,2.865,5.82,1.4194,0.4632,0.4102,1.0563,2.802,0.1169,0.3979
22-Sep-08,1.0388,0.2671,1.9924,2.5228,0.1469,2.6033,0.2415,0.5998,0.5471,0.8272,0.2085,1.2506,0.083,1.401,1.3222,1.1389,0.2565,1.1156,0.1307,0.3814,0.1448,0.3971,0.9771,5.2391,0.205,0.18,0.0303,0.9455,0.055,1.7226,0.6624,1.2895,0.0986,2.865,5.82,1.4194,0.4632,0.4102,1.0563,2.802,0.1169,0.3979
23-Sep-08,1.0198,0.2735,2.0403,2.583,0.155,2.6562,0.2491,0.6217,0.5627,0.8532,0.2138,1.277,0.0849,1.401,1.3379,1.1659,0.2562,1.1298,0.1319,0.3815,0.1453,0.4023,0.9886,5.2557,0.2052,0.1802,0.0309,0.9622,0.0554,1.7273,0.6634,1.2716,0.0986,2.8246,5.773,1.4003,0.4625,0.4102,1.0563,2.8133,0.1169,0.3979
24-Sep-08,1.0198,0.277,2.0652,2.5959,0.1528,2.7175,0.2527,0.6283,0.5659,0.8621,0.2152,1.2954,0.0863,1.401,1.3548,1.1806,0.2558,1.133,0.1325,0.3815,0.1474,0.4099,0.9928,5.2659,0.2054,0.1804,0.0305,0.9644,0.0561,1.7348,0.6634,1.3048,0.0986,2.8887,5.8918,1.3548,0.4629,0.4102,1.0563,2.7908,0.117,0.3923
25-Sep-08,1.0552,0.2756,2.056,2.6038,0.1478,2.6941,0.2504,0.6217,0.5611,0.8544,0.2139,1.289,0.0851,1.401,1.3547,1.1746,0.2573,1.1317,0.132,0.3815,0.1453,0.4102,0.9882,5.2639,0.2054,0.1805,0.0306,0.9573,0.0559,1.7343,0.6634,1.3162,0.0986,2.9495,5.9859,1.3548,0.4629,0.4102,1.0548,2.766,0.117,0.3923
26-Sep-08,1.0531,0.2766,2.0632,2.6085,0.151,2.7029,0.2501,0.6194,0.5603,0.8561,0.2139,1.2936,0.0843,1.4021,1.3529,1.1755,0.2571,1.1322,0.1326,0.3818,0.1463,0.4134,0.9877,5.2529,0.2056,0.1804,0.0303,0.9637,0.0563,1.7368,0.6642,1.3154,0.0986,2.9271,5.9644,1.3559,0.4607,0.4106,1.0556,2.7628,0.1171,0.3926
