Date,BGN,DKK,EUR,GBP,ISK,CSD,NOK,PLN,ROL,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,RUB,AZM,BYR,EEK,TMM,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS
19-Oct-05,1.099,0.288,2.149,3.1387,0.2933,2.5464,0.2749,0.5529,,0.603,0.8544,0.2271,1.3834,0.0723,1.795,1.5167,1.3432,0.3122,1.3174,0.1553,0.4888,0.1986,0.3873,1.0594,6.1483,0.2224,0.2313,0.0627,0.3906,0.834,1.3738,0.3452,3.0895,6.2844,1.4326,0.4028,0.5641,1.5624,3.5785,0.1338,0.4396
20-Oct-05,1.0935,0.2866,2.1384,3.1404,0.2933,2.5301,0.2735,0.5498,,0.6037,0.8456,0.2259,1.3781,0.0719,1.797,1.5222,1.3402,0.3125,1.3117,0.1553,0.4893,0.1987,0.3864,1.0591,6.1539,0.2225,0.2316,0.0627,0.3912,0.8352,1.367,0.3456,3.0666,6.2398,1.4296,0.3991,0.5644,1.5641,3.5797,0.1342,0.4401
21-Oct-05,1.101,0.2885,2.1529,3.1785,0.297,2.5236,0.2761,0.553,,0.6039,0.8509,0.227,1.3877,0.0725,1.7975,1.5287,1.3505,0.3125,1.3175,0.1558,0.4894,0.1989,0.388,1.061,6.1556,0.2226,0.2317,0.0628,0.3914,0.8355,1.3763,0.3457,3.0518,6.188,1.43,0.3974,0.5644,1.5646,3.5658,0.1344,0.4401
22-Oct-05,1.104,0.2893,2.1582,3.1842,0.2978,2.5149,0.277,0.5528,,0.6022,0.8493,0.2276,1.3952,0.0725,1.7925,1.5249,1.3487,0.3117,1.3161,0.1555,0.4881,0.1982,0.3882,1.0591,6.1381,0.222,0.2311,0.0627,0.3902,0.8331,1.3798,0.3447,3.0537,6.2233,1.4215,0.3939,0.5628,1.5602,3.5573,0.1341,0.4389
23-Oct-05,1.104,0.2893,2.1582,3.1842,0.2978,2.5149,0.277,0.5528,,0.6022,0.8493,0.2276,1.3952,0.0725,1.7925,1.5249,1.3487,0.3117,1.3161,0.1555,0.4881,0.1982,0.3882,1.0591,6.1381,0.222,0.2311,0.0627,0.3902,0.8331,1.3798,0.3447,3.0537,6.2233,1.4215,0.3939,0.5628,1.5602,3.5573,0.1341,0.4389
24-Oct-05,1.104,0.2893,2.1582,3.1842,0.2978,2.5149,0.277,0.5528,,0.6022,0.8493,0.2276,1.3952,0.0725,1.7925,1.5249,1.3487,0.3117,1.3161,0.1555,0.4881,0.1982,0.3882,1.0591,6.1381,0.222,0.2311,0.0627,0.3902,0.8331,1.3798,0.3447,3.0537,6.2233,1.4215,0.3939,0.5628,1.5602,3.5573,0.1341,0.4389
25-Oct-05,1.0958,0.2873,2.1423,3.1703,0.2973,2.5393,0.2746,0.5494,,0.603,0.8444,0.2246,1.3869,0.072,1.795,1.5143,1.3419,0.3122,1.3179,0.1552,0.4888,0.1981,0.3875,1.0587,6.1456,0.2224,0.2314,0.0627,0.3906,0.8341,1.3696,0.3452,3.0736,6.2585,1.4246,0.3944,0.5647,1.5624,3.5559,0.1343,0.4396
26-Oct-05,1.1016,0.2889,2.1545,3.1847,0.2992,2.509,0.2754,0.5506,,0.603,0.8496,0.2265,1.3958,0.0726,1.795,1.5144,1.3493,0.312,1.3194,0.1555,0.4887,0.1985,0.3879,1.0602,6.1492,0.2223,0.2315,0.0627,0.3906,0.8345,1.3779,0.3452,3.0475,6.2124,1.4212,0.3944,0.5638,1.5624,3.5612,0.1343,0.4396
27-Oct-05,1.1091,0.2908,2.1685,3.1915,0.2988,2.524,0.2773,0.5513,,0.603,0.8607,0.2283,1.4025,0.073,1.795,1.5266,1.3556,0.3119,1.3282,0.1557,0.4888,0.1982,0.3886,1.0624,6.147,0.2223,0.2315,0.0631,0.3905,0.8348,1.3869,0.3452,3.0579,6.2117,1.4223,0.3958,0.5637,1.5581,3.5636,0.1342,0.4396
28-Oct-05,1.1158,0.2926,2.1821,3.2136,0.2993,2.5392,0.2801,0.5449,,0.6039,0.8637,0.2292,1.4108,0.0732,1.7975,1.5388,1.3638,0.3126,1.332,0.156,0.4894,0.1987,0.3896,1.0646,6.1556,0.2227,0.2318,0.0631,0.3911,0.8359,1.3952,0.3457,3.0938,6.298,1.4232,0.397,0.5643,1.5603,3.5679,0.1342,0.4402
29-Oct-05,1.1172,0.2928,2.1844,3.2046,0.298,2.55,0.2795,0.5477,,0.6039,0.8701,0.2298,1.414,0.0736,1.7975,1.5365,1.3582,0.3126,1.3344,0.156,0.4894,0.1989,0.3877,1.0655,6.1556,0.2227,0.2318,0.0632,0.3911,0.8359,1.3965,0.3457,3.0991,6.3041,1.4232,0.3976,0.5642,1.5603,3.5742,0.1342,0.4402
30-Oct-05,1.1172,0.2928,2.1844,3.2046,0.298,2.55,0.2795,0.5477,,0.6039,0.8701,0.2298,1.414,0.0736,1.7975,1.5365,1.3582,0.3126,1.3344,0.156,0.4894,0.1989,0.3877,1.0655,6.1556,0.2227,0.2318,0.0632,0.3911,0.8359,1.3965,0.3457,3.0991,6.3041,1.4232,0.3976,0.5642,1.5603,3.5742,0.1342,0.4402
31-Oct-05,1.1172,0.2928,2.1844,3.2046,0.298,2.55,0.2795,0.5477,,0.6039,0.8701,0.2298,1.414,0.0736,1.7975,1.5365,1.3582,0.3126,1.3344,0.156,0.4894,0.1989,0.3877,1.0655,6.1556,0.2227,0.2318,0.0632,0.3911,0.8359,1.3965,0.3457,3.0991,6.3041,1.4232,0.3976,0.5642,1.5603,3.5742,0.1342,0.4402
01-Nov-05,1.1138,0.292,2.1777,3.2083,0.296,2.5615,0.2791,0.547,,0.6056,0.869,0.2283,1.4096,0.0735,1.8025,1.5326,1.3544,0.3132,1.3387,0.156,0.4908,0.199,0.3893,1.0661,6.1748,0.2234,0.2325,0.0632,0.3921,0.838,1.3922,0.3466,3.1131,6.3419,1.4272,0.3995,0.5658,1.5646,3.5949,0.1345,0.4412
02-Nov-05,1.1062,0.2899,2.163,3.1937,0.2968,2.5617,0.278,0.546,,0.6056,0.8633,0.2267,1.3982,0.0732,1.8026,1.5256,1.3447,0.3134,1.3402,0.1547,0.4908,0.1989,0.389,1.064,6.1754,0.223,0.2325,0.0631,0.3921,0.838,1.3827,0.3467,3.0973,6.3423,1.4284,0.3992,0.5655,1.5605,3.5887,0.1349,0.4415
03-Nov-05,1.1058,0.2899,2.1626,3.175,0.2997,2.5173,0.2783,0.5447,,0.6047,0.8633,0.2258,1.3985,0.0731,1.8,1.5296,1.3358,0.3129,1.3353,0.154,0.4901,0.1991,0.3873,1.0618,6.1602,0.2231,0.2322,0.063,0.3916,0.8368,1.3825,0.3462,3.0664,6.3331,1.4246,0.3985,0.5647,1.5583,3.5764,0.1345,0.442
04-Nov-05,1.1094,0.2908,2.1695,3.1939,0.3024,2.5195,0.2788,0.5485,,0.6047,0.8702,0.2249,1.4063,0.0736,1.8,1.527,1.3351,0.3129,1.338,0.154,0.4901,0.199,0.3863,1.0612,6.1663,0.2231,0.2322,0.063,0.3915,0.8367,1.3873,0.3462,3.0822,6.2733,1.4263,0.3982,0.5647,1.5583,3.5658,0.1345,0.442
05-Nov-05,1.0966,0.2873,2.1439,3.1707,0.2991,2.5202,0.2752,0.5397,,0.603,0.8635,0.2238,1.3892,0.0732,1.795,1.5205,1.326,0.312,1.3292,0.1526,0.4887,0.1984,0.385,1.0573,6.1462,0.2225,0.2315,0.0629,0.3904,0.8344,1.3707,0.3452,3.0842,6.2686,1.4229,0.3969,0.5631,1.5539,3.565,0.1341,0.4408
06-Nov-05,1.0966,0.2873,2.1439,3.1707,0.2991,2.5202,0.2752,0.5397,,0.603,0.8635,0.2238,1.3892,0.0732,1.795,1.5205,1.326,0.312,1.3292,0.1526,0.4887,0.1984,0.385,1.0573,6.1462,0.2225,0.2315,0.0629,0.3904,0.8344,1.3707,0.3452,3.0842,6.2686,1.4229,0.3969,0.5631,1.5539,3.565,0.1341,0.4408
07-Nov-05,1.0966,0.2873,2.1439,3.1707,0.2991,2.5202,0.2752,0.5397,,0.603,0.8635,0.2238,1.3892,0.0732,1.795,1.5205,1.326,0.312,1.3292,0.1526,0.4887,0.1984,0.385,1.0573,6.1462,0.2225,0.2315,0.0629,0.3904,0.8344,1.3707,0.3452,3.0842,6.2686,1.4229,0.3969,0.5631,1.5539,3.565,0.1341,0.4408
08-Nov-05,1.0856,0.2845,2.1225,3.1425,0.2975,2.5246,0.273,0.5288,,0.6041,0.8516,0.2211,1.3749,0.0725,1.7981,1.5196,1.3176,0.3124,1.3251,0.1527,0.4896,0.1986,0.3846,1.0582,6.1579,0.2228,0.2319,0.0625,0.3911,0.8358,1.3572,0.3458,3.0528,6.2153,1.4271,0.3973,0.5641,1.5566,3.5705,0.1342,0.4403
09-Nov-05,1.0756,0.2818,2.103,3.1135,0.2952,2.4659,0.2703,0.5234,,0.603,0.8434,0.22,1.3637,0.0718,1.795,1.5039,1.3105,0.3119,1.3169,0.1523,0.4887,0.1983,0.3831,1.0541,6.1494,0.222,0.2315,0.0622,0.3906,0.8341,1.3444,0.3452,3.0168,6.13,1.4229,0.396,0.563,1.5539,3.5686,0.1335,0.4408
10-Nov-05,1.0792,0.2829,2.1105,3.1247,0.2925,2.4457,0.2711,0.5282,,0.6022,0.8489,0.221,1.3683,0.0722,1.7925,1.5072,1.3171,0.3115,1.319,0.1528,0.4881,0.1977,0.3828,1.0538,6.1419,0.2217,0.2311,0.0622,0.3899,0.8331,1.3493,0.3447,2.9925,6.0872,1.4198,0.3941,0.5623,1.5476,3.5657,0.1334,0.4402
11-Nov-05,1.0797,0.2831,2.1111,3.1269,0.2899,2.4553,0.273,0.5239,,0.603,0.8413,0.2199,1.37,0.0718,1.795,1.5118,1.3157,0.312,1.3179,0.1526,0.4887,0.1982,0.3817,1.0558,6.1473,0.2221,0.2314,0.0623,0.3906,0.8341,1.3496,0.3452,3.0067,6.1181,1.4195,0.3942,0.563,1.5497,3.5658,0.1338,0.4407
12-Nov-05,1.0745,0.2818,2.1009,3.1271,0.2904,2.4624,0.2716,0.521,,0.603,0.8372,0.2184,1.368,0.0717,1.795,1.509,1.3143,0.3122,1.3155,0.1524,0.4887,0.1982,0.3813,1.0547,6.1494,0.2221,0.2315,0.0622,0.3906,0.8341,1.3433,0.3452,3.0017,6.1194,1.4207,0.3921,0.563,1.5497,3.5721,0.1338,0.4406
13-Nov-05,1.0745,0.2818,2.1009,3.1271,0.2904,2.4624,0.2716,0.521,,0.603,0.8372,0.2184,1.368,0.0717,1.795,1.509,1.3143,0.3122,1.3155,0.1524,0.4887,0.1982,0.3813,1.0547,6.1494,0.2221,0.2315,0.0622,0.3906,0.8341,1.3433,0.3452,3.0017,6.1194,1.4207,0.3921,0.563,1.5497,3.5721,0.1338,0.4406
14-Nov-05,1.0745,0.2818,2.1009,3.1271,0.2904,2.4624,0.2716,0.521,,0.603,0.8372,0.2184,1.368,0.0717,1.795,1.509,1.3143,0.3122,1.3155,0.1524,0.4887,0.1982,0.3813,1.0547,6.1494,0.2221,0.2315,0.0622,0.3906,0.8341,1.3433,0.3452,3.0017,6.1194,1.4207,0.3921,0.563,1.5497,3.5721,0.1338,0.4406
15-Nov-05,1.0797,0.2832,2.1112,3.1366,0.2906,2.4463,0.2723,0.5276,,0.6039,0.8438,0.2213,1.3721,0.0723,1.7975,1.5099,1.3172,0.3126,1.3236,0.1523,0.4894,0.1982,0.381,1.0568,6.1577,0.2228,0.2318,0.0624,0.3911,0.8353,1.3499,0.3457,2.9908,6.0922,1.4221,0.3907,0.5637,1.5519,3.5736,0.1338,0.4411
16-Nov-05,1.0765,0.2823,2.1049,3.1257,0.2888,2.4463,0.2701,0.5274,,0.6039,0.8427,0.2199,1.3659,0.0719,1.7975,1.5073,1.3113,0.3126,1.3202,0.1513,0.4894,0.1984,0.3813,1.0558,6.1558,0.2224,0.2317,0.0623,0.3911,0.8353,1.3458,0.3457,3.0109,6.1158,1.4181,0.3893,0.5637,1.5519,3.5736,0.1339,0.4413
17-Nov-05,1.0779,0.2827,2.1074,3.1196,0.2898,2.4427,0.2692,0.5305,,0.6039,0.8433,0.2192,1.3648,0.072,1.7975,1.5068,1.3127,0.3126,1.3256,0.1509,0.4894,0.1981,0.3808,1.056,6.1558,0.2228,0.2317,0.0623,0.3911,0.8358,1.3474,0.3457,2.9908,6.0918,1.4176,0.3881,0.5635,1.5476,3.5736,0.134,0.4413
18-Nov-05,1.0731,0.2815,2.0979,3.0862,0.2903,2.4421,0.2681,0.5283,,0.6037,0.8373,0.218,1.3569,0.0716,1.7971,1.5067,1.3135,0.3124,1.324,0.1514,0.4894,0.1983,0.3806,1.0561,6.1545,0.2224,0.2318,0.0622,0.391,0.8358,1.3411,0.3456,2.9952,6.0956,1.4139,0.3876,0.5634,1.5473,3.5749,0.134,0.4412
19-Nov-05,1.073,0.2814,2.0977,3.0714,0.29,2.4385,0.267,0.5282,,0.603,0.8283,0.2185,1.3549,0.0715,1.795,1.5098,1.3111,0.3122,1.3121,0.1504,0.4887,0.1982,0.3803,1.0545,6.1494,0.2221,0.2315,0.0622,0.3907,0.8347,1.3411,0.3452,2.9817,6.0603,1.4134,0.3866,0.5627,1.5455,3.585,0.134,0.4407
20-Nov-05,1.073,0.2814,2.0977,3.0714,0.29,2.4385,0.267,0.5282,,0.603,0.8283,0.2185,1.3549,0.0715,1.795,1.5098,1.3111,0.3122,1.3121,0.1504,0.4887,0.1982,0.3803,1.0545,6.1494,0.2221,0.2315,0.0622,0.3907,0.8347,1.3411,0.3452,2.9817,6.0603,1.4134,0.3866,0.5627,1.5455,3.585,0.134,0.4407
21-Nov-05,1.073,0.2814,2.0977,3.0714,0.29,2.4385,0.267,0.5282,,0.603,0.8283,0.2185,1.3549,0.0715,1.795,1.5098,1.3111,0.3122,1.3121,0.1504,0.4887,0.1982,0.3803,1.0545,6.1494,0.2221,0.2315,0.0622,0.3907,0.8347,1.3411,0.3452,2.9817,6.0603,1.4134,0.3866,0.5627,1.5455,3.585,0.134,0.4407
22-Nov-05,1.0842,0.2843,2.12,3.0883,0.2911,2.4551,0.2689,0.532,,0.603,0.8351,0.2211,1.3687,0.0723,1.7949,1.5105,1.3175,0.312,1.3154,0.1507,0.4887,0.1981,0.3802,1.0566,6.149,0.2221,0.2315,0.0624,0.3906,0.8352,1.3551,0.3452,2.9816,6.0904,1.4067,0.3862,0.5623,1.5454,3.5791,0.1341,0.4404
23-Nov-05,1.0798,0.2831,2.1111,3.088,0.2887,2.4387,0.2683,0.5327,,0.6047,0.8314,0.2211,1.365,0.0722,1.8,1.5203,1.3208,0.3128,1.3194,0.1511,0.4901,0.1986,0.3802,1.0594,6.1644,0.2228,0.2322,0.0625,0.3919,0.8376,1.3498,0.3462,3.0151,6.14,1.4096,0.3872,0.5639,1.5498,3.5986,0.1345,0.4417
24-Nov-05,1.0798,0.2831,2.1111,3.088,0.2887,2.4387,0.2683,0.5327,,0.6047,0.8314,0.2211,1.365,0.0722,1.8,1.5203,1.3208,0.3128,1.3194,0.1511,0.4901,0.1986,0.3802,1.0594,6.1644,0.2228,0.2322,0.0625,0.3919,0.8376,1.3498,0.3462,3.0151,6.14,1.4096,0.3872,0.5639,1.5498,3.5986,0.1345,0.4417
25-Nov-05,1.0877,0.285,2.1265,3.0998,0.2871,2.4533,0.2701,0.542,,0.6047,0.8448,0.2236,1.3721,0.0729,1.8,1.5351,1.3286,0.313,1.3265,0.1516,0.4901,0.1985,0.3838,1.0645,6.1635,0.2228,0.2322,0.0626,0.3918,0.838,1.3593,0.3462,3.0354,6.1684,1.39,0.3877,0.5637,1.5498,3.6,0.1344,0.4381
26-Nov-05,1.081,0.2834,2.1136,3.0883,0.2842,2.455,0.2678,0.5412,,0.6038,0.8429,0.2226,1.3634,0.0727,1.7974,1.5331,1.322,0.3123,1.3245,0.1507,0.4894,0.1983,0.3824,1.0619,6.1567,0.2225,0.2318,0.0624,0.3911,0.8364,1.3514,0.3457,3.0208,6.1492,1.3869,0.3879,0.5626,1.5433,3.5941,0.1341,0.4374
27-Nov-05,1.081,0.2834,2.1136,3.0883,0.2842,2.455,0.2678,0.5412,,0.6038,0.8429,0.2226,1.3634,0.0727,1.7974,1.5331,1.322,0.3123,1.3245,0.1507,0.4894,0.1983,0.3824,1.0619,6.1567,0.2225,0.2318,0.0624,0.3911,0.8364,1.3514,0.3457,3.0208,6.1492,1.3869,0.3879,0.5626,1.5433,3.5941,0.1341,0.4374
28-Nov-05,1.081,0.2834,2.1136,3.0883,0.2842,2.455,0.2678,0.5412,,0.6038,0.8429,0.2226,1.3634,0.0727,1.7974,1.5331,1.322,0.3123,1.3245,0.1507,0.4894,0.1983,0.3824,1.0619,6.1567,0.2225,0.2318,0.0624,0.3911,0.8364,1.3514,0.3457,3.0208,6.1492,1.3869,0.3879,0.5626,1.5433,3.5941,0.1341,0.4374
29-Nov-05,1.07,0.2805,2.0919,3.0539,0.2825,2.4278,0.2661,0.5358,,0.6014,0.8349,0.2206,1.3529,0.0721,1.79,1.5312,1.3114,0.3112,1.3171,0.1493,0.4874,0.1974,0.3811,1.0546,6.1322,0.2215,0.2308,0.062,0.3895,0.8329,1.337,0.3442,2.9983,6.0942,1.378,0.3888,0.5602,1.537,3.5675,0.1335,0.4346
30-Nov-05,1.083,0.2841,2.1175,3.0897,0.2845,2.4474,0.2673,0.5444,,0.6014,0.8451,0.2236,1.3687,0.0731,1.79,1.5308,1.3259,0.3112,1.3199,0.1504,0.4874,0.1972,0.3847,1.0584,6.1301,0.2217,0.2309,0.0623,0.3896,0.8325,1.3537,0.3442,2.9784,6.059,1.3876,0.3927,0.5602,1.5328,3.5512,0.1335,0.435
01-Dec-05,1.0807,0.2835,2.113,3.0861,0.2829,2.432,0.2657,0.5421,,0.6022,0.8369,0.222,1.3643,0.0729,1.7925,1.5352,1.3236,0.3116,1.3239,0.15,0.488,0.1977,0.3847,1.0593,6.1408,0.222,0.2312,0.0623,0.3902,0.8337,1.3505,0.3447,3.0177,6.1437,1.3944,0.3989,0.561,1.535,3.5544,0.1337,0.4356
02-Dec-05,1.0794,0.2833,2.111,3.1028,0.284,2.4431,0.2654,0.5384,,0.6022,0.8321,0.2219,1.3649,0.0731,1.7925,1.5372,1.3265,0.3116,1.3223,0.1495,0.488,0.1975,0.385,1.0596,6.144,0.2219,0.2311,0.0622,0.3904,0.8333,1.3493,0.3447,3.0076,6.1219,1.4059,0.4012,0.5609,1.535,3.5587,0.1338,0.4356
03-Dec-05,1.0732,0.2816,2.0983,3.0967,0.2811,2.4384,0.2649,0.5419,,0.6022,0.8334,0.2223,1.3594,0.0728,1.7925,1.5376,1.3327,0.3117,1.32,0.1485,0.4881,0.1978,0.3855,1.0594,6.1397,0.222,0.2311,0.0619,0.3904,0.8329,1.3414,0.3447,3.0076,6.115,1.4026,0.4003,0.5609,1.535,3.5764,0.134,0.4353
04-Dec-05,1.0732,0.2816,2.0983,3.0967,0.2811,2.4384,0.2649,0.5419,,0.6022,0.8334,0.2223,1.3594,0.0728,1.7925,1.5376,1.3327,0.3117,1.32,0.1485,0.4881,0.1978,0.3855,1.0594,6.1397,0.222,0.2311,0.0619,0.3904,0.8329,1.3414,0.3447,3.0076,6.115,1.4026,0.4003,0.5609,1.535,3.5764,0.134,0.4353
05-Dec-05,1.0732,0.2816,2.0983,3.0967,0.2811,2.4384,0.2649,0.5419,,0.6022,0.8334,0.2223,1.3594,0.0728,1.7925,1.5376,1.3327,0.3117,1.32,0.1485,0.4881,0.1978,0.3855,1.0594,6.1397,0.222,0.2311,0.0619,0.3904,0.8329,1.3414,0.3447,3.0076,6.115,1.4026,0.4003,0.5609,1.535,3.5764,0.134,0.4353
06-Dec-05,1.0738,0.2817,2.0993,3.1048,0.2812,2.4408,0.2659,0.5432,,0.603,0.8344,0.2232,1.3594,0.0727,1.795,1.5441,1.3416,0.3122,1.3233,0.148,0.4887,0.1981,0.3856,1.0631,6.1473,0.2222,0.2315,0.0619,0.3908,0.8341,1.3423,0.3452,2.9967,6.0909,1.4023,0.3997,0.5617,1.5328,3.5729,0.134,0.4358
07-Dec-05,1.0819,0.2839,2.1155,3.1308,0.2788,2.4544,0.2684,0.5497,,0.603,0.8405,0.2248,1.3733,0.0733,1.7949,1.5521,1.3505,0.3122,1.3246,0.1483,0.4888,0.1979,0.3876,1.0652,6.1469,0.2223,0.2315,0.0621,0.3908,0.8342,1.3524,0.3452,2.9865,6.0795,1.4012,0.3972,0.5616,1.5327,3.5776,0.1339,0.4357
08-Dec-05,1.077,0.2828,2.1064,3.1086,0.2769,2.4406,0.2646,0.5484,,0.6021,0.8311,0.2238,1.3676,0.0726,1.7921,1.5449,1.3408,0.3118,1.3221,0.1483,0.4879,0.1976,0.3876,1.0635,6.1361,0.222,0.2311,0.062,0.3902,0.8329,1.3467,0.3446,3.0069,6.1164,1.3973,0.3942,0.5609,1.5303,3.5753,0.1337,0.4351
09-Dec-05,1.0774,0.2829,2.1065,3.1135,0.2767,2.4517,0.2656,0.5465,,0.6014,0.8256,0.2243,1.3694,0.0725,1.79,1.5419,1.3377,0.3116,1.3204,0.1487,0.4874,0.1972,0.3865,1.0628,6.132,0.2217,0.2308,0.0618,0.3899,0.8318,1.3466,0.3442,2.9983,6.0932,1.3957,0.3907,0.5602,1.5286,3.565,0.1336,0.4345
10-Dec-05,1.0754,0.2823,2.1029,3.1198,0.2787,2.4461,0.2653,0.544,,0.5997,0.8221,0.2233,1.3684,0.0724,1.785,1.5404,1.3375,0.3108,1.3173,0.1481,0.486,0.1967,0.3858,1.0603,6.1151,0.2211,0.2302,0.0617,0.3889,0.8296,1.3442,0.3433,2.975,6.071,1.3945,0.3927,0.5586,1.5243,3.5466,0.1332,0.4333
11-Dec-05,1.0754,0.2823,2.1029,3.1198,0.2787,2.4461,0.2653,0.544,,0.5997,0.8221,0.2233,1.3684,0.0724,1.785,1.5404,1.3375,0.3108,1.3173,0.1481,0.486,0.1967,0.3858,1.0603,6.1151,0.2211,0.2302,0.0617,0.3889,0.8296,1.3442,0.3433,2.975,6.071,1.3945,0.3927,0.5586,1.5243,3.5466,0.1332,0.4333
12-Dec-05,1.0754,0.2823,2.1029,3.1198,0.2787,2.4461,0.2653,0.544,,0.5997,0.8221,0.2233,1.3684,0.0724,1.785,1.5404,1.3375,0.3108,1.3173,0.1481,0.486,0.1967,0.3858,1.0603,6.1151,0.2211,0.2302,0.0617,0.3889,0.8296,1.3442,0.3433,2.975,6.071,1.3945,0.3927,0.5586,1.5243,3.5466,0.1332,0.4333
13-Dec-05,1.0834,0.2844,2.1187,3.147,0.28,2.4546,0.267,0.5505,,0.6,0.8294,0.2248,1.3772,0.073,1.7861,1.5449,1.3446,0.3114,1.3185,0.1481,0.4863,0.1969,0.3879,1.0614,6.1189,0.2213,0.2304,0.0619,0.3891,0.8301,1.3543,0.3435,3.0018,6.099,1.3943,0.3916,0.5589,1.5252,3.5505,0.1334,0.4326
14-Dec-05,1.0927,0.2868,2.1367,3.173,0.2834,2.4809,0.2685,0.5605,,0.6014,0.8462,0.2267,1.3861,0.0737,1.79,1.5527,1.3511,0.3121,1.3299,0.1492,0.4874,0.1974,0.3885,1.0692,6.132,0.2217,0.2309,0.0623,0.3898,0.8318,1.3661,0.3442,3.0135,6.1337,1.3973,0.3966,0.5601,1.5286,3.5629,0.1337,0.4336
15-Dec-05,1.0993,0.2886,2.1495,3.1675,0.287,2.4844,0.2704,0.5613,,0.6005,0.8529,0.2278,1.3925,0.0743,1.7875,1.5606,1.3514,0.3118,1.3303,0.1508,0.4867,0.1971,0.39,1.0696,6.1214,0.2214,0.2305,0.0624,0.3893,0.8306,1.3741,0.3438,3.04,6.1898,1.3943,0.3974,0.5594,1.5225,3.5579,0.1337,0.433
16-Dec-05,1.0934,0.287,2.138,3.1499,0.2865,2.4702,0.269,0.558,,0.598,0.8481,0.2271,1.3873,0.074,1.78,1.5427,1.3386,0.3102,1.3226,0.1528,0.4846,0.1963,0.3883,1.0668,6.0978,0.2205,0.2296,0.062,0.3877,0.8271,1.367,0.3423,3.0375,6.1932,1.3885,0.3988,0.557,1.5161,3.5508,0.1332,0.4312
17-Dec-05,1.0922,0.2866,2.1356,3.1492,0.2859,2.4879,0.2691,0.552,,0.598,0.8434,0.2255,1.3838,0.0738,1.78,1.5397,1.3298,0.3105,1.319,0.1531,0.4846,0.1963,0.3885,1.0661,6.098,0.2205,0.2296,0.0621,0.3877,0.8269,1.3653,0.3423,3.0375,6.193,1.389,0.4007,0.5569,1.5161,3.537,0.1332,0.4312
18-Dec-05,1.0922,0.2866,2.1356,3.1492,0.2859,2.4879,0.2691,0.552,,0.598,0.8434,0.2255,1.3838,0.0738,1.78,1.5397,1.3298,0.3105,1.319,0.1531,0.4846,0.1963,0.3885,1.0661,6.098,0.2205,0.2296,0.0621,0.3877,0.8269,1.3653,0.3423,3.0375,6.193,1.389,0.4007,0.5569,1.5161,3.537,0.1332,0.4312
19-Dec-05,1.0922,0.2866,2.1356,3.1492,0.2859,2.4879,0.2691,0.552,,0.598,0.8434,0.2255,1.3838,0.0738,1.78,1.5397,1.3298,0.3105,1.319,0.1531,0.4846,0.1963,0.3885,1.0661,6.098,0.2205,0.2296,0.0621,0.3877,0.8269,1.3653,0.3423,3.0375,6.193,1.389,0.4007,0.5569,1.5161,3.537,0.1332,0.4312
20-Dec-05,1.0954,0.2874,2.1423,3.1523,0.2866,2.5044,0.2678,0.554,,0.5988,0.8484,0.2267,1.3815,0.074,1.7824,1.5373,1.329,0.3109,1.3227,0.1532,0.4853,0.1964,0.389,1.0702,6.1039,0.2209,0.2299,0.0622,0.3882,0.8284,1.3699,0.3428,3.0365,6.1861,1.3925,0.4003,0.5595,1.5181,3.5435,0.1334,0.4315
21-Dec-05,1.0926,0.2866,2.136,3.1408,0.2823,2.4985,0.2666,0.5563,,0.5988,0.8482,0.2274,1.3765,0.074,1.7824,1.5272,1.3179,0.3109,1.3242,0.153,0.4853,0.1964,0.3871,1.0716,6.1062,0.2208,0.2299,0.0622,0.3881,0.8284,1.3661,0.3428,3.0468,6.2029,1.3947,0.3987,0.5587,1.5181,3.533,0.1334,0.4315
22-Dec-05,1.084,0.2843,2.1195,3.1303,0.2809,2.4749,0.2631,0.5532,,0.5988,0.8451,0.2245,1.3656,0.0734,1.7824,1.523,1.3106,0.3108,1.3203,0.1523,0.4853,0.1963,0.3878,1.0694,6.106,0.2208,0.2299,0.062,0.388,0.8286,1.3548,0.3428,3.0416,6.1852,1.398,0.397,0.5579,1.5181,3.5351,0.1336,0.4315
23-Dec-05,1.0769,0.2823,2.1055,3.1002,0.2792,2.4377,0.2629,0.5504,,0.598,0.8396,0.2233,1.3544,0.0728,1.78,1.5278,1.3035,0.3105,1.3175,0.1516,0.4846,0.196,0.3853,1.0662,6.0978,0.2205,0.2296,0.0617,0.3876,0.8269,1.3459,0.3423,3.0068,6.1312,1.3961,0.3965,0.5574,1.5122,3.5388,0.1334,0.4309
24-Dec-05,1.0808,0.2833,2.1126,3.093,0.279,2.4615,0.2626,0.5508,,0.598,0.8422,0.224,1.357,0.0732,1.78,1.5286,1.301,0.3105,1.3205,0.1526,0.4846,0.1959,0.3881,1.0673,6.0992,0.2205,0.2296,0.0618,0.3876,0.8275,1.3508,0.3423,2.9966,6.0999,1.395,0.3989,0.5571,1.5122,3.555,0.1334,0.4309
