Date,BGN,DKK,EUR,GBP,ISK,RSD,NOK,PLN,RON,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRY,JPY,AED,IRR,ILS,SGD,KWD,CNY,HKD,INR,NZD,RUB,AZN,BYR,TMT,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS,ZAR,BRL
29-Sep-11,1.1534,3.0511,2.2702,2.6024,1.4196,2.2138,2.9121,5.1454,5.2576,0.7882,2.4781,1.8581,0.9274,1.6613,1.6252,1.6517,2.785,0.9016,2.1742,4.5233,1.5526,4.478,1.2965,6.0148,2.5982,2.1315,3.4099,1.3108,5.2213,2.1112,2.9751,5.8291,3.2071,6.5328,1.3904,4.4809,3.4964,0.9512,2.0835,1.1247,3.6947,2.12,0.9202
30-Sep-11,1.1577,3.0425,2.2641,2.599,1.4177,2.2308,2.8891,5.1191,5.2292,0.7771,2.457,1.855,0.9232,1.661,1.6136,1.6351,2.785,0.8966,2.1659,4.5223,1.5635,4.4736,1.2845,6.0181,2.5967,2.1314,3.3959,1.2966,5.211,2.1111,2.9666,5.8281,3.219,6.5437,1.3853,4.4846,3.496,0.951,2.0831,1.1249,3.691,2.1119,0.9026
01-Oct-11,1.1618,3.0264,2.2518,2.6015,1.4144,2.2348,2.8528,5.0963,5.1594,0.7689,2.4316,1.8502,0.9118,1.6689,1.5961,1.6217,2.7983,0.8968,2.1722,4.5438,1.5597,4.4628,1.2846,6.0599,2.6167,2.1423,3.4082,1.2745,5.1974,2.1209,2.959,5.8558,3.2156,6.5314,1.4005,4.4857,3.5128,0.9555,2.0933,1.1286,3.6966,2.0537,0.907
02-Oct-11,1.1618,3.0264,2.2518,2.6015,1.4144,2.2348,2.8528,5.0963,5.1594,0.7689,2.4316,1.8502,0.9118,1.6689,1.5961,1.6217,2.7983,0.8968,2.1722,4.5438,1.5597,4.4628,1.2846,6.0599,2.6167,2.1423,3.4082,1.2745,5.1974,2.1209,2.959,5.8558,3.2156,6.5314,1.4005,4.4857,3.5128,0.9555,2.0933,1.1286,3.6966,2.0537,0.907
03-Oct-11,1.1618,3.0264,2.2518,2.6015,1.4144,2.2348,2.8528,5.0963,5.1594,0.7689,2.4316,1.8502,0.9118,1.6689,1.5961,1.6217,2.7983,0.8968,2.1722,4.5438,1.5597,4.4628,1.2846,6.0599,2.6167,2.1423,3.4082,1.2745,5.1974,2.1209,2.959,5.8558,3.2156,6.5314,1.4005,4.4857,3.5128,0.9555,2.0933,1.1286,3.6966,2.0537,0.907
04-Oct-11,1.1523,2.9983,2.2313,2.5926,1.4105,2.1939,2.8473,5.0455,5.1786,0.7574,2.4311,1.8371,0.8971,1.669,1.5939,1.6086,2.7989,0.8956,2.1704,4.5441,1.5591,4.4572,1.2729,6.0274,2.6242,2.143,3.3919,1.2714,5.1214,2.121,2.926,5.8561,3.161,6.4463,1.4053,4.486,3.5129,0.9536,2.0934,1.1278,3.6975,2.0585,0.8884
05-Oct-11,1.1376,2.9574,2.201,2.5673,1.3986,2.1688,2.8137,5.0114,5.0974,0.7357,2.4108,1.8114,0.8838,1.6696,1.5826,1.5763,2.8032,0.8801,2.1776,4.5457,1.564,4.4387,1.2699,6.0231,2.6235,2.1446,3.3825,1.2547,5.109,2.1217,2.9047,5.8582,3.1383,6.3913,1.4066,4.4602,3.5139,0.9539,2.0941,1.1267,3.6995,2.0139,0.8832
06-Oct-11,1.1259,3.0005,2.2331,2.5878,1.4124,2.1851,2.8622,5.0806,5.1776,0.7459,2.4537,1.8232,0.8997,1.6706,1.591,1.6036,2.8021,0.8967,2.1795,4.5484,1.6082,4.4882,1.2817,6.0398,2.6263,2.1465,3.384,1.2765,5.1187,2.123,2.9054,5.8618,3.164,6.4485,1.4047,4.4529,3.5159,0.9545,2.0954,1.1275,3.7013,2.0677,0.8994
07-Oct-11,1.1284,2.9672,2.2085,2.5593,1.3946,2.1709,2.8246,5.0448,5.124,0.7471,2.4166,1.7888,0.8939,1.6548,1.5873,1.607,2.7761,0.9018,2.1581,4.5054,1.5786,4.4538,1.2716,5.9913,2.6039,2.1259,3.3539,1.2735,5.0904,2.1027,2.8739,5.8063,3.14,6.3956,1.3811,4.4094,3.4828,0.9455,2.0756,1.1166,3.6562,2.0717,0.9032
08-Oct-11,1.1227,2.9851,2.2219,2.5659,1.4046,2.1845,2.8417,5.0658,5.1519,0.7466,2.4323,1.7977,0.8964,1.6548,1.5908,1.6176,2.7761,0.8986,2.1578,4.5054,1.5611,4.4724,1.2783,5.9957,2.6021,2.126,3.3674,1.2775,5.1391,2.1029,2.8739,5.8063,3.1641,6.4404,1.3804,4.4141,3.4829,0.9455,2.0756,1.1155,3.656,2.0708,0.9293
09-Oct-11,1.1227,2.9851,2.2219,2.5659,1.4046,2.1845,2.8417,5.0658,5.1519,0.7466,2.4323,1.7977,0.8964,1.6548,1.5908,1.6176,2.7761,0.8986,2.1578,4.5054,1.5611,4.4724,1.2783,5.9957,2.6021,2.126,3.3674,1.2775,5.1391,2.1029,2.8739,5.8063,3.1641,6.4404,1.3804,4.4141,3.4829,0.9455,2.0756,1.1155,3.656,2.0708,0.9293
10-Oct-11,1.1227,2.9851,2.2219,2.5659,1.4046,2.1845,2.8417,5.0658,5.1519,0.7466,2.4323,1.7977,0.8964,1.6548,1.5908,1.6176,2.7761,0.8986,2.1578,4.5054,1.5611,4.4724,1.2783,5.9957,2.6021,2.126,3.3674,1.2775,5.1391,2.1029,2.8739,5.8063,3.1641,6.4404,1.3804,4.4141,3.4829,0.9455,2.0756,1.1155,3.656,2.0708,0.9293
11-Oct-11,1.136,3.021,2.2485,2.589,1.4223,2.1957,2.8754,5.2,5.2198,0.7664,2.4583,1.8189,0.9074,1.6539,1.6079,1.6443,2.7728,0.9035,2.1563,4.503,1.5894,4.5052,1.2914,5.9967,2.6056,2.1252,3.3815,1.2912,5.1669,2.1018,2.8724,5.8032,3.1684,6.4492,1.3821,4.4092,3.4811,0.9428,2.0745,1.1148,3.6543,2.1119,0.9338
12-Oct-11,1.1545,3.0359,2.2596,2.5984,1.4258,2.2366,2.9012,5.2211,5.2175,0.7664,2.4788,1.8227,0.9128,1.6612,1.6116,1.6512,2.7844,0.9018,2.1678,4.5229,1.5936,4.512,1.2923,6.0232,2.6058,2.1347,3.3651,1.2942,5.1897,2.1111,2.8815,5.8288,3.2256,6.5619,1.3917,4.4188,3.496,0.947,2.0836,1.1206,3.6706,2.085,0.9424
13-Oct-11,1.1541,3.0703,2.2855,2.6144,1.4393,2.2332,2.9408,5.3005,5.2926,0.7817,2.5087,1.8494,0.9225,1.6589,1.6304,1.681,2.7806,0.9081,2.164,4.5165,1.5777,4.5392,1.2988,6.0258,2.6088,2.1322,3.3855,1.3177,5.2806,2.1084,2.8775,5.8207,3.2149,6.5655,1.3962,4.4109,3.491,0.9457,2.0807,1.1203,3.6683,2.1261,0.9344
14-Oct-11,1.1643,3.0506,2.2712,2.5976,1.4302,2.2721,2.9266,5.275,5.2636,0.7782,2.4884,1.8414,0.9191,1.6543,1.6209,1.6809,2.7729,0.9026,2.1501,4.5039,1.5748,4.5313,1.2935,5.9982,2.5917,2.1265,3.3679,1.311,5.302,2.1026,2.8866,5.8046,3.2501,6.6024,1.3991,4.397,3.4812,0.943,2.0747,1.1186,3.6594,2.1013,0.9318
15-Oct-11,1.1643,3.0506,2.2712,2.5976,1.4302,2.2721,2.9266,5.275,5.2636,0.7782,2.4884,1.8414,0.9191,1.6543,1.6209,1.6809,2.7729,0.9026,2.1501,4.5039,1.5748,4.5313,1.2935,5.9982,2.5917,2.1265,3.3679,1.311,5.302,2.1026,2.8866,5.8046,3.2501,6.6024,1.3991,4.397,3.4812,0.943,2.0747,1.1186,3.6594,2.1013,0.9318
16-Oct-11,1.1643,3.0506,2.2712,2.5976,1.4302,2.2721,2.9266,5.275,5.2636,0.7782,2.4884,1.8414,0.9191,1.6543,1.6209,1.6809,2.7729,0.9026,2.1501,4.5039,1.5748,4.5313,1.2935,5.9982,2.5917,2.1265,3.3679,1.311,5.302,2.1026,2.8866,5.8046,3.2501,6.6024,1.3991,4.397,3.4812,0.943,2.0747,1.1186,3.6594,2.1013,0.9318
17-Oct-11,1.1643,3.0506,2.2712,2.5976,1.4302,2.2721,2.9266,5.275,5.2636,0.7782,2.4884,1.8414,0.9191,1.6543,1.6209,1.6809,2.7729,0.9026,2.1501,4.5039,1.5748,4.5313,1.2935,5.9982,2.5917,2.1265,3.3679,1.311,5.302,2.1026,2.8866,5.8046,3.2501,6.6024,1.3991,4.397,3.4812,0.943,2.0747,1.1186,3.6594,2.1013,0.9318
18-Oct-11,1.1677,3.0674,2.2835,2.6052,1.4326,2.2921,2.9527,5.3197,5.2739,0.7807,2.4974,1.845,0.9222,1.6542,1.6372,1.7027,2.7714,0.8953,2.1416,4.5038,1.6056,4.547,1.3102,6.0262,2.597,2.1273,3.3852,1.3267,5.3818,2.1022,2.9062,5.8042,3.2627,6.6442,1.4032,4.4093,3.4805,0.941,2.074,1.1198,3.6793,2.0954,0.955
19-Oct-11,1.1673,3.0494,2.2702,2.6083,1.4315,2.2818,2.9384,5.2304,5.2195,0.7631,2.4804,1.8393,0.9149,1.6572,1.6195,1.6852,2.775,0.8895,2.162,4.512,1.5746,4.5438,1.3026,6.0262,2.5975,2.1308,3.3618,1.3089,5.3511,2.106,2.8921,5.8147,3.2494,6.5966,1.4124,4.4052,3.4869,0.9428,2.0778,1.1207,3.6869,2.0628,0.9343
20-Oct-11,1.1619,3.0886,2.2995,2.6252,1.4456,2.2956,2.9758,5.3066,5.301,0.7797,2.5198,1.8504,0.9254,1.6617,1.6464,1.7169,2.782,0.8991,2.1642,4.5242,1.5788,4.5764,1.3189,6.0491,2.6054,2.1372,3.381,1.3284,5.3732,2.1114,2.9091,5.8305,3.2646,6.6394,1.4193,4.4172,3.496,0.9453,2.0835,1.1236,3.6712,2.0862,0.9474
21-Oct-11,1.1751,3.085,2.2967,2.6236,1.4418,2.2819,2.9752,5.2722,5.3031,0.7766,2.5245,1.8564,0.9238,1.662,1.6365,1.706,2.7828,0.8912,2.1632,4.525,1.5791,4.5564,1.3127,6.0414,2.6038,2.1365,3.3481,1.3246,5.2966,2.1118,1.9147,5.8316,3.2398,6.5979,1.4299,4.4032,3.4968,0.9455,2.0838,1.1241,3.67,2.0558,0.9371
22-Oct-11,1.1733,3.0714,2.2867,2.6263,1.4374,2.3024,2.9687,5.1892,5.2824,0.7626,2.515,1.865,0.9143,1.6621,1.6345,1.6997,2.7827,0.8962,2.1676,4.5253,1.5752,4.5618,1.3009,6.033,2.6037,2.1364,3.3189,1.3161,5.3041,2.1122,1.9193,5.8319,3.259,6.6201,1.4275,4.3981,3.4972,0.9455,2.084,1.1236,3.667,2.0308,0.9335
23-Oct-11,1.1733,3.0714,2.2867,2.6263,1.4374,2.3024,2.9687,5.1892,5.2824,0.7626,2.515,1.865,0.9143,1.6621,1.6345,1.6997,2.7827,0.8962,2.1676,4.5253,1.5752,4.5618,1.3009,6.033,2.6037,2.1364,3.3189,1.3161,5.3041,2.1122,1.9193,5.8319,3.259,6.6201,1.4275,4.3981,3.4972,0.9455,2.084,1.1236,3.667,2.0308,0.9335
24-Oct-11,1.1733,3.0714,2.2867,2.6263,1.4374,2.3024,2.9687,5.1892,5.2824,0.7626,2.515,1.865,0.9143,1.6621,1.6345,1.6997,2.7827,0.8962,2.1676,4.5253,1.5752,4.5618,1.3009,6.033,2.6037,2.1364,3.3189,1.3161,5.3041,2.1122,1.9193,5.8319,3.259,6.6201,1.4275,4.3981,3.4972,0.9455,2.084,1.1236,3.667,2.0308,0.9335
25-Oct-11,1.1692,3.0791,2.2922,2.6401,1.4431,2.3085,2.9768,5.2368,5.2988,0.7706,2.5154,1.8691,0.9189,1.6573,1.6456,1.7199,2.7784,0.9098,2.1778,4.5124,1.6094,4.5736,1.3045,6.0507,2.5995,2.1306,3.3237,1.332,5.3764,2.1061,1.9452,5.8151,3.2753,6.6754,1.4165,4.3875,3.4868,0.9408,2.0779,1.1198,3.6524,2.0572,0.9337
26-Oct-11,1.1799,3.1216,2.3239,2.6671,1.4607,2.3212,3.0244,5.3155,5.3759,0.7824,2.5499,1.8962,0.9347,1.6654,1.6662,1.7472,2.791,0.9255,2.187,4.5344,1.5601,4.5677,1.3212,6.0803,2.6184,2.1417,3.3607,1.3383,5.4608,2.1164,1.9547,5.8435,3.2978,6.7015,1.4177,4.409,3.5037,0.9454,2.0881,1.1255,3.6582,2.1148,0.9517
27-Oct-11,1.1851,3.117,2.3202,2.663,1.4613,2.3201,3.0182,5.3065,5.3614,0.7804,2.5508,1.9053,0.9305,1.6654,1.6393,1.7257,2.791,0.9437,2.1933,4.5343,1.5608,4.5721,1.3137,6.0759,2.6213,2.1426,3.3644,1.3247,5.4473,2.1164,1.957,5.8435,3.2978,6.7164,1.4231,4.4108,3.5037,0.9454,2.088,1.1256,3.6568,2.0912,0.9435
28-Oct-11,1.1824,3.1297,2.3295,2.6573,1.4669,2.3234,3.039,5.3653,5.3796,0.7725,2.579,1.9011,0.9378,1.6604,1.6698,1.7647,2.7822,0.941,2.1905,4.5207,1.5747,4.588,1.3281,6.0754,2.6109,2.1368,3.3543,1.3506,5.4904,2.1101,1.9443,5.826,3.3076,6.7378,1.4245,4.3925,3.4929,0.9425,2.0817,1.1222,3.6429,2.1255,0.9444
29-Oct-11,1.1909,3.1563,2.3491,2.672,1.4725,2.3459,3.0605,5.4396,5.45,0.7798,2.607,1.9213,0.9529,1.6592,1.6717,1.7714,2.7807,0.9505,2.1883,4.5174,1.555,4.6166,1.3367,6.0754,2.609,2.1366,3.4024,1.3564,5.5496,2.1085,1.952,5.8218,3.3452,6.8154,1.4282,4.3845,3.4904,0.9419,2.08,1.1222,3.6388,2.1479,0.9706
30-Oct-11,1.1909,3.1563,2.3491,2.672,1.4725,2.3459,3.0605,5.4396,5.45,0.7798,2.607,1.9213,0.9529,1.6592,1.6717,1.7714,2.7807,0.9505,2.1883,4.5174,1.555,4.6166,1.3367,6.0754,2.609,2.1366,3.4024,1.3564,5.5496,2.1085,1.952,5.8218,3.3452,6.8154,1.4282,4.3845,3.4904,0.9419,2.08,1.1222,3.6388,2.1479,0.9706
31-Oct-11,1.1909,3.1563,2.3491,2.672,1.4725,2.3459,3.0605,5.4396,5.45,0.7798,2.607,1.9213,0.9529,1.6592,1.6717,1.7714,2.7807,0.9505,2.1883,4.5174,1.555,4.6166,1.3367,6.0754,2.609,2.1366,3.4024,1.3564,5.5496,2.1085,1.952,5.8218,3.3452,6.8154,1.4282,4.3845,3.4904,0.9419,2.08,1.1222,3.6388,2.1479,0.9706
01-Nov-11,1.1983,3.1169,2.3195,2.6526,1.458,2.3053,3.0016,5.3442,5.3646,0.7626,2.5667,1.9015,0.9352,1.6551,1.6619,1.7528,2.7737,0.9449,2.1266,4.5062,1.5705,4.5994,1.3272,6.0471,2.6046,2.1308,3.3958,1.3458,5.4942,2.1033,1.9587,5.8074,3.297,6.7985,1.4266,4.3719,3.4816,0.9375,2.0748,1.1218,3.6324,2.1289,0.9852
02-Nov-11,1.1863,3.0498,2.2694,2.6403,1.4354,2.2684,2.9343,5.1046,5.2263,0.7369,2.5086,1.8631,0.911,1.6572,1.6364,1.7084,2.778,0.9237,2.1197,4.512,1.5367,4.5382,1.303,6.0372,2.6078,2.1329,3.3642,1.317,5.4078,2.106,1.9428,5.8147,3.2558,6.8071,1.4329,4.3658,3.4858,0.9386,2.0775,1.1215,3.6352,2.0561,0.9661
03-Nov-11,1.1579,3.0766,2.2891,2.6557,1.4462,2.2596,2.9459,5.198,5.2685,0.7479,2.5191,1.8805,0.9121,1.662,1.6333,1.7222,2.7852,0.9334,2.1305,4.525,1.5553,4.5519,1.3038,6.0524,2.615,2.139,3.3784,1.3176,5.4167,2.1124,1.9371,5.8316,3.2461,6.6223,1.4374,4.3857,3.4961,0.9414,2.083,1.123,3.64,2.0744,0.9527
04-Nov-11,1.1734,3.0772,2.2898,2.6582,1.4495,2.249,2.9556,5.2207,5.2552,0.7475,2.527,1.8851,0.9105,1.6619,1.6406,1.7151,2.7852,0.9337,2.1301,4.5248,1.5565,4.537,1.3032,6.0521,2.6166,2.1389,3.3751,1.3112,5.3881,2.1122,1.9213,5.8312,3.2396,6.5805,1.4325,4.3857,3.4956,0.9413,2.0828,1.1226,3.639,2.0847,0.9527
05-Nov-11,1.1684,3.0853,2.2962,2.6599,1.4515,2.25,2.9651,5.2891,5.2799,0.7577,2.5271,1.8805,0.9189,1.6592,1.6408,1.7269,2.7804,0.9498,2.1264,4.5174,1.5558,4.5335,1.3113,6.0313,2.617,2.136,3.3724,1.3197,5.3794,2.1088,1.8962,5.8218,3.2597,6.6318,1.4257,4.3781,3.4892,0.9398,2.079,1.1218,3.6262,2.1256,0.956
06-Nov-11,1.1684,3.0853,2.2962,2.6599,1.4515,2.25,2.9651,5.2891,5.2799,0.7577,2.5271,1.8805,0.9189,1.6592,1.6408,1.7269,2.7804,0.9498,2.1264,4.5174,1.5558,4.5335,1.3113,6.0313,2.617,2.136,3.3724,1.3197,5.3794,2.1088,1.8962,5.8218,3.2597,6.6318,1.4257,4.3781,3.4892,0.9398,2.079,1.1218,3.6262,2.1256,0.956
07-Nov-11,1.1684,3.0853,2.2962,2.6599,1.4515,2.25,2.9651,5.2891,5.2799,0.7577,2.5271,1.8805,0.9189,1.6592,1.6408,1.7269,2.7804,0.9498,2.1264,4.5174,1.5558,4.5335,1.3113,6.0313,2.617,2.136,3.3724,1.3197,5.3794,2.1088,1.8962,5.8218,3.2597,6.6318,1.4257,4.3781,3.4892,0.9398,2.079,1.1218,3.6262,2.1256,0.956
08-Nov-11,1.1684,3.0594,2.2769,2.6552,1.4443,2.2327,2.9418,5.2099,5.2313,0.7427,2.5019,1.8429,0.9109,1.6592,1.6292,1.7076,2.7813,0.9313,2.1253,4.5174,1.54,4.5032,1.3035,6.0466,2.6127,2.1355,3.3789,1.3154,5.4276,2.1088,1.8962,5.8218,3.247,6.5954,1.4248,4.3738,3.4891,0.9378,2.079,1.1215,3.6262,2.0765,0.9476
09-Nov-11,1.1659,3.0696,2.285,2.6673,1.4479,2.2318,2.9604,5.2372,5.2496,0.7433,2.5312,1.8483,0.9082,1.6594,1.6329,1.7115,2.7817,0.9313,2.1272,4.518,1.5408,4.524,1.3052,6.0474,2.6148,2.1356,3.3542,1.3197,5.4404,2.109,1.9074,5.8225,3.2474,6.5993,1.4263,4.3614,3.4895,0.9379,2.0793,1.1214,3.6266,2.0929,0.9497
10-Nov-11,1.17,3.0491,2.2698,2.6547,1.434,2.2398,2.9278,5.1743,5.2133,0.7318,2.5032,1.841,0.8948,1.6597,1.6324,1.6989,2.7821,0.9246,2.1363,4.5188,1.5411,4.476,1.2953,6.0419,2.6178,2.1358,3.3139,1.306,5.5133,2.1094,1.8882,5.8235,3.2607,6.629,1.429,4.3347,3.4902,0.9381,2.0796,1.1216,3.622,2.0933,0.9499
11-Nov-11,1.1569,3.0249,2.2511,2.6419,1.4221,2.1959,2.9057,5.1211,5.1698,0.7251,2.4848,1.8301,0.8823,1.6597,1.6199,1.6778,2.7784,0.9281,2.1377,4.5188,1.5575,4.4485,1.2829,6.0331,2.6153,2.133,3.3082,1.2894,5.3807,2.11,1.8754,5.8235,3.1979,6.4908,1.4302,4.3231,3.4899,0.9381,2.0796,1.1221,3.6167,2.0646,0.9332
12-Nov-11,1.155,3.0374,2.2604,2.639,1.425,2.2143,2.9188,5.1109,5.2,0.7252,2.4861,1.8286,0.8813,1.6591,1.6234,1.6823,2.7793,0.9318,2.1441,4.5173,1.5576,4.4599,1.2871,6.0331,2.6162,2.1318,3.3023,1.2875,5.4346,2.1092,1.8747,5.8214,3.2153,6.545,1.427,4.3236,3.4887,0.9378,2.0785,1.1204,3.6046,2.0867,0.942
13-Nov-11,1.155,3.0374,2.2604,2.639,1.425,2.2143,2.9188,5.1109,5.2,0.7252,2.4861,1.8286,0.8813,1.6591,1.6234,1.6823,2.7793,0.9318,2.1441,4.5173,1.5576,4.4599,1.2871,6.0331,2.6162,2.1318,3.3023,1.2875,5.4346,2.1092,1.8747,5.8214,3.2153,6.545,1.427,4.3236,3.4887,0.9378,2.0785,1.1204,3.6046,2.0867,0.942
14-Nov-11,1.155,3.0374,2.2604,2.639,1.425,2.2143,2.9188,5.1109,5.2,0.7252,2.4861,1.8286,0.8813,1.6591,1.6234,1.6823,2.7793,0.9318,2.1441,4.5173,1.5576,4.4599,1.2871,6.0331,2.6162,2.1318,3.3023,1.2875,5.4346,2.1092,1.8747,5.8214,3.2153,6.545,1.427,4.3236,3.4887,0.9378,2.0785,1.1204,3.6046,2.0867,0.942
15-Nov-11,1.1589,3.0569,2.2751,2.6488,1.4341,2.235,2.9397,5.1739,5.2382,0.7221,2.5031,1.8395,0.8832,1.6605,1.6323,1.7032,2.778,0.9338,2.1587,4.521,1.5665,4.4709,1.2923,6.0514,2.6134,2.1347,3.3045,1.3017,5.4816,2.111,1.8934,5.8263,3.2495,6.6069,1.4224,4.3232,3.4913,0.9366,2.0802,1.121,3.5984,2.0891,0.9527
16-Nov-11,1.158,3.0161,2.2446,2.6284,1.4142,2.1995,2.8797,5.0865,5.1622,0.7125,2.4573,1.8092,0.8719,1.6581,1.6196,1.6808,2.7744,0.924,2.1531,4.5144,1.5556,4.4453,1.2814,6.0448,2.6126,2.1306,3.2688,1.2752,5.408,2.1079,1.8928,5.8179,3.2072,6.5321,1.4198,4.3129,3.4864,0.9352,2.0772,1.1193,3.5738,2.0422,0.9387
17-Nov-11,1.1466,3.0044,2.2359,2.6127,1.4121,2.1643,2.8725,5.0531,5.1338,0.7119,2.4511,1.8082,0.8724,1.6572,1.6152,1.6776,2.7714,0.9195,2.1542,4.512,1.5542,4.4536,1.282,6.0087,2.6119,2.1294,3.2674,1.2712,5.3732,2.1071,1.8918,5.8147,3.1686,6.4593,1.4186,4.3055,3.4839,0.9347,2.0758,1.1181,3.5708,2.0224,0.9382
18-Nov-11,1.1424,2.9987,2.2316,2.6083,1.4069,2.1762,2.86,5.0267,5.1208,0.7121,2.4377,1.7974,0.8714,1.657,1.6161,1.6661,2.7709,0.9162,2.1531,4.5114,1.5443,4.4463,1.2809,6.0211,2.6092,2.1281,3.2568,1.2645,5.3915,2.1068,1.8916,5.814,3.1683,6.4681,1.4143,4.3046,3.4823,0.9346,2.0755,1.119,3.5544,2.0257,0.9364
19-Nov-11,1.1403,3.0055,2.2369,2.6212,1.409,2.1652,2.8578,5.0548,5.1274,0.7238,2.4383,1.8094,0.8778,1.6545,1.6107,1.6588,2.7655,0.9099,2.156,4.5046,1.5391,4.4393,1.2768,5.9924,2.6035,2.1246,3.2236,1.2571,5.3511,2.1036,1.893,5.8053,3.1756,6.4778,1.4039,4.3032,3.4762,0.9332,2.0721,1.1178,3.5459,2.0096,0.9311
20-Nov-11,1.1403,3.0055,2.2369,2.6212,1.409,2.1652,2.8578,5.0548,5.1274,0.7238,2.4383,1.8094,0.8778,1.6545,1.6107,1.6588,2.7655,0.9099,2.156,4.5046,1.5391,4.4393,1.2768,5.9924,2.6035,2.1246,3.2236,1.2571,5.3511,2.1036,1.893,5.8053,3.1756,6.4778,1.4039,4.3032,3.4762,0.9332,2.0721,1.1178,3.5459,2.0096,0.9311
21-Nov-11,1.1403,3.0055,2.2369,2.6212,1.409,2.1652,2.8578,5.0548,5.1274,0.7238,2.4383,1.8094,0.8778,1.6545,1.6107,1.6588,2.7655,0.9099,2.156,4.5046,1.5391,4.4393,1.2768,5.9924,2.6035,2.1246,3.2236,1.2571,5.3511,2.1036,1.893,5.8053,3.1756,6.4778,1.4039,4.3032,3.4762,0.9332,2.0721,1.1178,3.5459,2.0096,0.9311
22-Nov-11,1.1506,2.9959,2.2296,2.6004,1.4016,2.1669,2.8503,5.0233,5.113,0.7273,2.432,1.8013,0.8733,1.6577,1.603,1.64,2.7693,0.8992,2.1557,4.5133,1.5448,4.4335,1.2728,6.0214,2.6065,2.1283,3.1809,1.2434,5.3527,2.1077,1.901,5.8165,3.1879,6.4777,1.4072,4.3175,3.4815,0.9331,2.0761,1.1199,3.5558,2.0014,0.9282
23-Nov-11,1.1406,3.0143,2.2432,2.5945,1.4077,2.1537,2.8694,5.0281,5.1486,0.735,2.4402,1.8159,0.8813,1.6577,1.5949,1.6337,2.767,0.9015,2.1551,4.5133,1.5465,4.443,1.2743,6.0214,2.6058,2.1276,3.1542,1.2391,5.3369,2.1077,1.901,5.8165,3.1818,6.4926,1.408,4.3133,3.4821,0.9331,2.0761,1.1204,3.5548,1.9858,0.9178
24-Nov-11,1.1406,3.0143,2.2432,2.5945,1.4077,2.1537,2.8694,5.0281,5.1486,0.735,2.4402,1.8159,0.8813,1.6577,1.5949,1.6337,2.767,0.9015,2.1551,4.5133,1.5465,4.443,1.2743,6.0214,2.6058,2.1276,3.1542,1.2391,5.3369,2.1077,1.901,5.8165,3.1818,6.4926,1.408,4.3133,3.4821,0.9331,2.0761,1.1204,3.5548,1.9858,0.9178
25-Nov-11,1.1374,2.9878,2.2214,2.5785,1.3957,2.1443,2.8413,4.9497,5.1054,0.7166,2.4053,1.8086,0.865,1.6617,1.5891,1.6212,2.7695,0.8916,2.1547,4.5242,1.5505,4.4,1.2719,6.0316,2.6111,2.1317,3.1878,1.2353,5.2859,2.1128,1.9056,5.8305,3.1591,6.4345,1.4068,4.327,3.4919,0.9353,2.0798,1.1278,3.5582,1.9469,0.8906
26-Nov-11,1.1358,2.9593,2.2003,2.5697,1.3794,2.1379,2.8077,4.872,5.0454,0.6951,2.3789,1.7942,0.8482,1.6611,1.5797,1.6083,2.7685,0.8798,2.1445,4.5226,1.55,4.3768,1.2649,6.0033,2.6046,2.1306,3.1712,1.2281,5.2602,2.112,1.9159,5.8284,3.146,6.4014,1.4006,4.333,3.4908,0.935,2.0791,1.1285,3.5562,1.9325,0.8754
27-Nov-11,1.1358,2.9593,2.2003,2.5697,1.3794,2.1379,2.8077,4.872,5.0454,0.6951,2.3789,1.7942,0.8482,1.6611,1.5797,1.6083,2.7685,0.8798,2.1445,4.5226,1.55,4.3768,1.2649,6.0033,2.6046,2.1306,3.1712,1.2281,5.2602,2.112,1.9159,5.8284,3.146,6.4014,1.4006,4.333,3.4908,0.935,2.0791,1.1285,3.5562,1.9325,0.8754
28-Nov-11,1.1358,2.9593,2.2003,2.5697,1.3794,2.1379,2.8077,4.872,5.0454,0.6951,2.3789,1.7942,0.8482,1.6611,1.5797,1.6083,2.7685,0.8798,2.1445,4.5226,1.55,4.3768,1.2649,6.0033,2.6046,2.1306,3.1712,1.2281,5.2602,2.112,1.9159,5.8284,3.146,6.4014,1.4006,4.333,3.4908,0.935,2.0791,1.1285,3.5562,1.9325,0.8754
29-Nov-11,1.1216,2.9832,2.2187,2.582,1.3904,2.1319,2.8324,4.9106,5.0915,0.7186,2.3982,1.8054,0.8618,1.6581,1.6047,1.6465,2.763,0.8893,2.1348,4.5144,1.5457,4.3747,1.2764,6.0076,2.5972,2.1273,3.1917,1.2524,5.2786,2.1082,1.9191,5.8179,3.1403,6.3849,1.3931,4.3245,3.4846,0.9314,2.0753,1.1262,3.5417,1.9819,0.8767
30-Nov-11,1.1317,2.9893,2.2234,2.5914,1.3924,2.1346,2.8358,4.929,5.1124,0.7181,2.4124,1.8096,0.8716,1.6583,1.6119,1.6653,2.7634,0.8974,2.134,4.515,1.5459,4.3923,1.2812,6.0083,2.6006,2.1281,3.1883,1.2648,5.2944,2.1087,1.9283,5.8186,3.1527,6.4086,1.3914,4.3278,3.4848,0.9315,2.0755,1.1244,3.541,2.0016,0.8943
