Date,BGN,DKK,EUR,GBP,ISK,YUM,NOK,PLN,ROL,HUF,SEK,CHF,CZK,USD,CAD,AUD,EGP,TRL,JPY,IRR,ILS,SGD,KWD,CNY,HKD,RUB,AZM,BYR,EEK,TMM,LVL,LTL,MDL,AMD,TJS,UZS,UAH,KZT,KGS
11-Mar-03,1.2245,0.3217,2.3886,3.4586,0.2813,3.7517,0.3,0.5557,0.6626,0.9746,0.2587,1.626,0.075,2.165,1.478,1.3317,0.3802,1.3498,0.1858,0.2683,0.4465,1.2479,7.252,0.2616,0.2776,0.0686,0.4416,1.0951,1.526,0.4163,3.7392,6.9116,1.5115,0.3674,0.7132,2.2381,4.0589,0.1429,0.4714
12-Mar-03,1.2232,0.3214,2.3857,3.4628,0.2819,3.7619,0.3023,0.5504,0.6618,0.9742,0.2583,1.6274,0.0752,2.1649,1.4794,1.3225,0.3801,1.3413,0.1848,0.2684,0.4465,1.2466,7.248,0.2616,0.2776,0.0686,0.4414,1.0928,1.5265,0.4163,3.7455,6.9113,1.5104,0.367,0.7132,2.238,4.0591,0.143,0.4714
13-Mar-03,1.2261,0.322,2.3918,3.4941,0.2819,3.7669,0.3023,0.549,0.6656,0.9755,0.2574,1.6302,0.0757,2.17,1.4711,1.3074,0.3807,1.342,0.1848,0.2689,0.4482,1.2428,7.268,0.2622,0.2783,0.0689,0.4424,1.0954,1.5322,0.4173,3.7608,6.9349,1.5135,0.3677,0.7149,2.2433,4.0701,0.1435,0.4725
14-Mar-03,1.2115,0.318,2.3616,3.4733,0.2802,3.7646,0.3019,0.5462,0.6615,0.9648,0.2548,1.6085,0.0754,2.165,1.4629,1.2802,0.3812,1.3282,0.1836,0.2682,0.4481,1.238,7.2372,0.2616,0.2776,0.0689,0.4413,1.0918,1.5252,0.4163,3.7457,6.9176,1.5096,0.3664,0.7132,2.2381,4.0608,0.1433,0.4714
15-Mar-03,1.1971,0.3143,2.3337,3.4493,0.2794,3.7559,0.2988,0.5362,0.6568,0.957,0.2529,1.5906,0.0743,2.16,1.4566,1.2852,0.381,1.3123,0.1827,0.2676,0.4512,1.2333,7.212,0.261,0.277,0.0688,0.4402,1.0893,1.5077,0.4154,3.7113,6.8242,1.5045,0.3652,0.7116,2.233,4.0242,0.1431,0.4703
16-Mar-03,1.1971,0.3143,2.3337,3.4493,0.2794,3.7559,0.2988,0.5362,0.6568,0.957,0.2529,1.5906,0.0743,2.16,1.4566,1.2852,0.381,1.3123,0.1827,0.2676,0.4512,1.2333,7.212,0.261,0.277,0.0688,0.4402,1.0893,1.5077,0.4154,3.7113,6.8242,1.5045,0.3652,0.7116,2.233,4.0242,0.1431,0.4703
17-Mar-03,1.1971,0.3143,2.3337,3.4493,0.2794,3.7559,0.2988,0.5362,0.6568,0.957,0.2529,1.5906,0.0743,2.16,1.4566,1.2852,0.381,1.3123,0.1827,0.2676,0.4512,1.2333,7.212,0.261,0.277,0.0688,0.4402,1.0893,1.5077,0.4154,3.7113,6.8242,1.5045,0.3652,0.7116,2.233,4.0242,0.1431,0.4703
18-Mar-03,1.1944,0.3134,2.3276,3.4013,0.2753,3.6743,0.2977,0.5376,0.656,0.9528,0.2526,1.5877,0.0733,2.15,1.4653,1.2926,0.3779,1.2921,0.1826,0.2651,0.4484,1.2259,7.1724,0.2598,0.2757,0.0685,0.4381,1.0842,1.4805,0.4135,3.6878,6.7331,1.4956,0.3633,0.7083,2.219,4.0307,0.1424,0.4721
19-Mar-03,1.1707,0.3074,2.2819,3.3612,0.2744,3.6774,0.2915,0.5327,0.6494,0.9334,0.2479,1.5511,0.0731,2.145,1.4473,1.269,0.377,1.3119,0.1808,0.2638,0.4455,1.2144,7.1417,0.2591,0.275,0.0683,0.4371,1.0801,1.4813,0.4125,3.6856,6.7338,1.4908,0.3625,0.7066,2.2138,4.0214,0.1421,0.471
20-Mar-03,1.1667,0.3062,2.2742,3.348,0.2688,3.5971,0.287,0.5265,0.642,0.9272,0.2465,1.5456,0.0717,2.14,1.4483,1.2703,0.3754,1.2791,0.1801,0.263,0.4444,1.211,7.1286,0.2585,0.2744,0.0682,0.4361,1.0775,1.4516,0.4115,3.6395,6.7182,1.4869,0.3616,0.705,2.2086,4.0116,0.1413,0.4699
21-Mar-03,1.167,0.3063,2.2746,3.3587,0.2688,3.5783,0.2885,0.5259,0.6409,0.9231,0.2478,1.5484,0.0716,2.14,1.446,1.2712,0.3748,1.2533,0.1786,0.263,0.4444,1.2105,7.1177,0.2585,0.2744,0.0682,0.4362,1.0775,1.4542,0.4115,3.6457,6.5824,1.4858,0.3617,0.705,2.2086,4.0116,0.1409,0.4699
22-Mar-03,1.1629,0.3055,2.2688,3.3433,0.2684,3.5871,0.289,0.5268,0.638,0.9223,0.2475,1.5409,0.0715,2.14,1.4435,1.2675,0.3748,1.2445,0.1778,0.263,0.4511,1.2125,7.1174,0.2585,0.2744,0.0682,0.4362,1.0765,1.4513,0.4115,3.6333,6.5877,1.4831,0.3617,0.705,2.2086,4.0112,0.1405,0.4829
23-Mar-03,1.1629,0.3055,2.2688,3.3433,0.2684,3.5871,0.289,0.5268,0.638,0.9223,0.2475,1.5409,0.0715,2.14,1.4435,1.2675,0.3748,1.2445,0.1778,0.263,0.4511,1.2125,7.1174,0.2585,0.2744,0.0682,0.4362,1.0765,1.4513,0.4115,3.6333,6.5877,1.4831,0.3617,0.705,2.2086,4.0112,0.1405,0.4829
24-Mar-03,1.1629,0.3055,2.2688,3.3433,0.2684,3.5871,0.289,0.5268,0.638,0.9223,0.2475,1.5409,0.0715,2.14,1.4435,1.2675,0.3748,1.2445,0.1778,0.263,0.4511,1.2125,7.1174,0.2585,0.2744,0.0682,0.4362,1.0765,1.4513,0.4115,3.6333,6.5877,1.4831,0.3617,0.705,2.2086,4.0112,0.1405,0.4829
25-Mar-03,1.1658,0.3064,2.2748,3.3632,0.2662,3.5855,0.2889,0.5258,0.6347,0.9245,0.2479,1.5442,0.0714,2.14,1.439,1.2709,0.3748,1.2229,0.1771,0.263,0.4508,1.2109,7.1158,0.2585,0.2744,0.0682,0.4362,1.0765,1.4482,0.4115,3.6333,6.5731,1.4825,0.362,0.705,2.2062,4.0116,0.1406,0.4829
26-Mar-03,1.1708,0.3075,2.2835,3.3688,0.2685,3.576,0.2909,0.524,0.6337,0.9275,0.2477,1.5498,0.0716,2.1351,1.4458,1.2749,0.3723,1.2292,0.1784,0.2622,0.4525,1.2114,7.1132,0.258,0.2738,0.068,0.4351,1.0729,1.4529,0.4106,3.625,6.5649,1.478,0.3615,0.6943,2.2011,4.0023,0.1405,0.4818
27-Mar-03,1.1658,0.306,2.2714,3.3562,0.2728,3.5801,0.2915,0.5256,0.6348,0.9233,0.2462,1.5416,0.0718,2.135,1.4474,1.2744,0.3733,1.2596,0.1776,0.2622,0.4541,1.2068,7.1072,0.2579,0.2738,0.068,0.4352,1.0723,1.4612,0.4106,3.6371,6.614,1.4757,0.3615,0.6943,2.201,4.0034,0.1402,0.4817
28-Mar-03,1.1707,0.3071,2.2804,3.3565,0.2696,3.5261,0.2912,0.5242,0.636,0.9273,0.247,1.5444,0.0714,2.13,1.4557,1.2799,0.3724,1.2456,0.1775,0.2615,0.4544,1.2049,7.0969,0.2573,0.2731,0.0679,0.4341,1.0693,1.4503,0.4096,3.6224,6.5585,1.4711,0.3609,0.6927,2.1959,3.9929,0.1403,0.4806
29-Mar-03,1.1684,0.3067,2.2774,3.3176,0.2702,3.5199,0.2895,0.5238,0.6343,0.9243,0.2466,1.5422,0.0716,2.125,1.4531,1.275,0.3709,1.2391,0.1769,0.2609,0.4523,1.2007,7.077,0.2567,0.2725,0.0677,0.4331,1.0657,1.4575,0.4087,3.6201,6.5871,1.4666,0.36,0.6911,2.1907,3.9831,0.1399,0.4795
30-Mar-03,1.1684,0.3067,2.2774,3.3176,0.2702,3.5199,0.2895,0.5238,0.6343,0.9243,0.2466,1.5422,0.0716,2.125,1.4531,1.275,0.3709,1.2391,0.1769,0.2609,0.4523,1.2007,7.077,0.2567,0.2725,0.0677,0.4331,1.0657,1.4575,0.4087,3.6201,6.5871,1.4666,0.36,0.6911,2.1907,3.9831,0.1399,0.4795
31-Mar-03,1.1684,0.3067,2.2774,3.3176,0.2702,3.5199,0.2895,0.5238,0.6343,0.9243,0.2466,1.5422,0.0716,2.125,1.4531,1.275,0.3709,1.2391,0.1769,0.2609,0.4523,1.2007,7.077,0.2567,0.2725,0.0677,0.4331,1.0657,1.4575,0.4087,3.6201,6.5871,1.4666,0.36,0.6911,2.1907,3.9831,0.1399,0.4795
01-Apr-03,1.1803,0.3099,2.3008,3.3377,0.2745,3.5226,0.2916,0.5204,0.6377,0.9325,0.2494,1.56,0.0714,2.12,1.4458,1.2803,0.3713,1.2456,0.1781,0.2604,0.4501,1.202,7.0728,0.2561,0.2718,0.0676,0.432,1.0632,1.453,0.4077,3.6116,6.5661,1.4618,0.3592,0.6881,2.1856,3.9741,0.1395,0.465
02-Apr-03,1.1935,0.3132,2.3252,3.3714,0.2785,3.6071,0.2932,0.527,0.6426,0.9408,0.252,1.5756,0.0728,2.135,1.4549,1.2883,0.372,1.2522,0.1806,0.2622,0.4555,1.2083,7.1278,0.2579,0.2738,0.0682,0.4351,1.0707,1.4836,0.4106,3.6558,6.6976,1.4721,0.3625,0.693,2.204,4.0031,0.1406,0.4683
03-Apr-03,1.1966,0.3142,2.3332,3.3851,0.2788,3.6497,0.2976,0.5279,0.645,0.9427,0.2528,1.5764,0.0734,2.155,1.4579,1.2958,0.3767,1.2695,0.1816,0.2647,0.4626,1.2188,7.1965,0.2604,0.2763,0.0689,0.4392,1.0791,1.5022,0.4144,3.7027,6.7953,1.4789,0.3661,0.6994,2.2247,3.9981,0.1417,0.4727
04-Apr-03,1.206,0.3166,2.3509,3.4143,0.2825,3.6905,0.3005,0.535,0.6482,0.9547,0.2544,1.5845,0.0736,2.18,1.4832,1.3089,0.3778,1.2992,0.1836,0.2677,0.4667,1.2314,7.271,0.2634,0.2795,0.0697,0.4444,1.0911,1.5097,0.4192,3.7393,6.8586,1.492,0.3704,0.7076,2.2505,4.0862,0.1433,0.4782
05-Apr-03,1.2004,0.3151,2.3396,3.4154,0.2801,3.6677,0.3013,0.537,0.6446,0.9515,0.2546,1.5761,0.0732,2.18,1.4767,1.308,0.3791,1.3172,0.1819,0.2677,0.4674,1.2262,7.2628,0.2634,0.2795,0.0697,0.4442,1.0911,1.4966,0.4192,3.7265,6.8053,1.492,0.3704,0.7076,2.2505,4.0866,0.1432,0.4782
06-Apr-03,1.2004,0.3151,2.3396,3.4154,0.2801,3.6677,0.3013,0.537,0.6446,0.9515,0.2546,1.5761,0.0732,2.18,1.4767,1.308,0.3791,1.3172,0.1819,0.2677,0.4674,1.2262,7.2628,0.2634,0.2795,0.0697,0.4442,1.0911,1.4966,0.4192,3.7265,6.8053,1.492,0.3704,0.7076,2.2505,4.0866,0.1432,0.4782
07-Apr-03,1.2004,0.3151,2.3396,3.4154,0.2801,3.6677,0.3013,0.537,0.6446,0.9515,0.2546,1.5761,0.0732,2.18,1.4767,1.308,0.3791,1.3172,0.1819,0.2677,0.4674,1.2262,7.2628,0.2634,0.2795,0.0697,0.4442,1.0911,1.4966,0.4192,3.7265,6.8053,1.492,0.3704,0.7076,2.2505,4.0866,0.1432,0.4782
08-Apr-03,1.1793,0.3094,2.2974,3.3624,0.2766,3.6261,0.2956,0.5333,0.6336,0.94,0.2504,1.5438,0.0732,2.17,1.4555,1.2883,0.3787,1.32,0.1798,0.2665,0.4656,1.2181,7.2134,0.2622,0.2782,0.0694,0.4422,1.0861,1.4686,0.4173,3.7031,6.7352,1.4766,0.3687,0.7043,2.2401,4.026,0.1425,0.4852
09-Apr-03,1.1917,0.3127,2.322,3.3725,0.2743,3.6063,0.2994,0.5304,0.638,0.9503,0.2531,1.5628,0.0727,2.1699,1.4703,1.2998,0.377,1.3231,0.1814,0.266,0.4672,1.219,7.2212,0.2622,0.2782,0.0694,0.4423,1.0833,1.4847,0.4173,3.684,6.6696,1.474,0.369,0.7043,2.2434,4.0678,0.1425,0.4852
10-Apr-03,1.1917,0.3127,2.322,3.3725,0.2743,3.6063,0.2994,0.5304,0.638,0.9503,0.2531,1.5628,0.0727,2.1699,1.4703,1.2998,0.377,1.3231,0.1814,0.266,0.4672,1.219,7.2212,0.2622,0.2782,0.0694,0.4423,1.0833,1.4847,0.4173,3.684,6.6696,1.474,0.369,0.7043,2.2434,4.0678,0.1425,0.4852
11-Apr-03,1.2003,0.3146,2.3358,3.3943,0.2778,3.661,0.2996,0.543,0.6386,0.958,0.2554,1.5704,0.0743,2.169,1.4804,1.3125,0.374,1.3177,0.181,0.2662,0.4685,1.2198,7.2235,0.262,0.2781,0.0693,0.4421,1.0818,1.4936,0.4171,3.6951,6.7551,1.471,0.3682,0.704,2.2425,4.0675,0.1425,0.485
12-Apr-03,1.1999,0.3145,2.3345,3.3998,0.2794,3.6623,0.2947,0.5478,0.639,0.9531,0.256,1.5604,0.0744,2.166,1.4895,1.3148,0.3696,1.3139,0.1809,0.2658,0.467,1.2201,7.2178,0.2617,0.2777,0.0692,0.4415,1.0798,1.4953,0.4165,3.6962,6.7654,1.4669,0.3677,0.703,2.2394,4.0615,0.1425,0.4843
13-Apr-03,1.1999,0.3145,2.3345,3.3998,0.2794,3.6623,0.2947,0.5478,0.639,0.9531,0.256,1.5604,0.0744,2.166,1.4895,1.3148,0.3696,1.3139,0.1809,0.2658,0.467,1.2201,7.2178,0.2617,0.2777,0.0692,0.4415,1.0798,1.4953,0.4165,3.6962,6.7654,1.4669,0.3677,0.703,2.2394,4.0615,0.1425,0.4843
14-Apr-03,1.1999,0.3145,2.3345,3.3998,0.2794,3.6623,0.2947,0.5478,0.639,0.9531,0.256,1.5604,0.0744,2.166,1.4895,1.3148,0.3696,1.3139,0.1809,0.2658,0.467,1.2201,7.2178,0.2617,0.2777,0.0692,0.4415,1.0798,1.4953,0.4165,3.6962,6.7654,1.4669,0.3677,0.703,2.2394,4.0615,0.1425,0.4843
15-Apr-03,1.1942,0.3129,2.323,3.4047,0.2785,3.6509,0.2949,0.5452,0.6348,0.9514,0.2547,1.5525,0.0738,2.165,1.4908,1.307,0.372,1.3266,0.1794,0.2656,0.4648,1.2155,7.2104,0.2616,0.2776,0.0692,0.4414,1.0793,1.4853,0.4163,3.7009,6.7521,1.4644,0.3678,0.7027,2.2384,4.0592,0.1426,0.4864
16-Apr-03,1.1946,0.313,2.3246,3.3928,0.2788,3.6182,0.2967,0.5489,0.6367,0.9476,0.2552,1.5509,0.0737,2.165,1.4879,1.3068,0.3669,1.3406,0.1798,0.2657,0.4717,1.2168,7.208,0.2616,0.2776,0.0694,0.4414,1.0771,1.4878,0.4163,3.6945,6.7297,1.465,0.3681,0.7027,2.2384,4.0604,0.1426,0.4864
17-Apr-03,1.2099,0.3172,2.3549,3.413,0.2812,3.6433,0.3002,0.5501,0.6431,0.9614,0.2573,1.5671,0.0743,2.171,1.5006,1.3221,0.368,1.3426,0.1808,0.2664,0.4741,1.2209,7.2343,0.2623,0.2784,0.0696,0.4425,1.0801,1.5055,0.4175,3.7048,6.758,1.4699,0.3691,0.7046,2.2446,4.0709,0.1431,0.4877
18-Apr-03,1.217,0.3192,2.3692,3.4266,0.2826,3.6478,0.3021,0.5473,0.645,0.9652,0.2586,1.5828,0.0743,2.166,1.4922,1.3312,0.3659,1.3445,0.1817,0.266,0.473,1.2253,7.234,0.2617,0.2777,0.0695,0.4414,1.0771,1.5008,0.4165,3.7026,6.7964,1.4669,0.3677,0.703,2.2423,4.0615,0.1429,0.4866
19-Apr-03,1.2117,0.3177,2.3564,3.4108,0.2826,3.6576,0.3006,0.5528,0.6418,0.9619,0.2579,1.5705,0.0749,2.166,1.4959,1.3319,0.3659,1.3495,0.1809,0.266,0.473,1.2272,7.226,0.2617,0.2777,0.0694,0.4413,1.0771,1.5113,0.4165,3.7281,6.8638,1.468,0.3677,0.703,2.2423,4.0617,0.1429,0.4866
20-Apr-03,1.2117,0.3177,2.3564,3.4108,0.2826,3.6576,0.3006,0.5528,0.6418,0.9619,0.2579,1.5705,0.0749,2.166,1.4959,1.3319,0.3659,1.3495,0.1809,0.266,0.473,1.2272,7.226,0.2617,0.2777,0.0694,0.4413,1.0771,1.5113,0.4165,3.7281,6.8638,1.468,0.3677,0.703,2.2423,4.0617,0.1429,0.4866
21-Apr-03,1.2117,0.3177,2.3564,3.4108,0.2826,3.6576,0.3006,0.5528,0.6418,0.9619,0.2579,1.5705,0.0749,2.166,1.4959,1.3319,0.3659,1.3495,0.1809,0.266,0.473,1.2272,7.226,0.2617,0.2777,0.0694,0.4413,1.0771,1.5113,0.4165,3.7281,6.8638,1.468,0.3677,0.703,2.2423,4.0617,0.1429,0.4866
22-Apr-03,1.2116,0.3175,2.357,3.4063,0.2826,3.6543,0.2999,0.5534,0.6446,0.96,0.2578,1.5693,0.0743,2.166,1.4946,1.3325,0.3728,1.3588,0.1804,0.2658,0.473,1.2244,7.2255,0.2617,0.2777,0.0696,0.4413,1.0771,1.5067,0.4165,3.7281,6.8638,1.4712,0.3687,0.703,2.2423,3.9816,0.1424,0.4885
23-Apr-03,1.2084,0.3167,2.3515,3.3767,0.2811,3.637,0.2994,0.5506,0.6423,0.9579,0.2567,1.5615,0.0739,2.155,1.4815,1.3292,0.3703,1.3503,0.1791,0.2644,0.4706,1.2137,7.1869,0.2604,0.2763,0.0693,0.439,1.07,1.5011,0.4144,3.7091,6.7947,1.4689,0.3667,0.6994,2.2299,4.0413,0.1416,0.486
24-Apr-03,1.2101,0.3171,2.3545,3.3839,0.2833,3.6361,0.3003,0.5502,0.6459,0.9582,0.2582,1.5648,0.0745,2.15,1.4866,1.3324,0.3653,1.3396,0.1791,0.2638,0.4658,1.2099,7.1726,0.2598,0.2757,0.0691,0.438,1.067,1.5038,0.4135,3.6752,6.7845,1.4686,0.3659,0.6978,2.2247,4.0304,0.1414,0.4849
25-Apr-03,1.2154,0.3186,2.3651,3.4174,0.2829,3.6517,0.3017,0.5516,0.6445,0.9634,0.2597,1.5724,0.0741,2.145,1.4681,1.329,0.3629,1.3402,0.1789,0.2632,0.4647,1.2069,7.1622,0.2591,0.275,0.069,0.437,1.0645,1.5027,0.4125,3.6856,6.8121,1.4742,0.365,0.6962,2.2195,4.0221,0.1411,0.4838
26-Apr-03,1.2154,0.3186,2.3651,3.4174,0.2829,3.6517,0.3017,0.5516,0.6445,0.9634,0.2597,1.5724,0.0741,2.145,1.4681,1.329,0.3629,1.3402,0.1789,0.2632,0.4647,1.2069,7.1622,0.2591,0.275,0.069,0.437,1.0645,1.5027,0.4125,3.6856,6.8121,1.4742,0.365,0.6962,2.2195,4.0221,0.1411,0.4838
27-Apr-03,1.2154,0.3186,2.3651,3.4174,0.2829,3.6517,0.3017,0.5516,0.6445,0.9634,0.2597,1.5724,0.0741,2.145,1.4681,1.329,0.3629,1.3402,0.1789,0.2632,0.4647,1.2069,7.1622,0.2591,0.275,0.069,0.437,1.0645,1.5027,0.4125,3.6856,6.8121,1.4742,0.365,0.6962,2.2195,4.0221,0.1411,0.4838
28-Apr-03,1.2154,0.3186,2.3651,3.4174,0.2829,3.6517,0.3017,0.5516,0.6445,0.9634,0.2597,1.5724,0.0741,2.145,1.4681,1.329,0.3629,1.3402,0.1789,0.2632,0.4647,1.2069,7.1622,0.2591,0.275,0.069,0.437,1.0645,1.5027,0.4125,3.6856,6.8121,1.4742,0.365,0.6962,2.2195,4.0221,0.1411,0.4838
29-Apr-03,1.2154,0.3186,2.3651,3.4174,0.2829,3.6517,0.3017,0.5516,0.6445,0.9634,0.2597,1.5724,0.0741,2.145,1.4681,1.329,0.3629,1.3402,0.1789,0.2632,0.4647,1.2069,7.1622,0.2591,0.275,0.069,0.437,1.0645,1.5027,0.4125,3.6856,6.8121,1.4742,0.365,0.6962,2.2195,4.0221,0.1411,0.4838
30-Apr-03,1.209,0.3169,2.352,3.4112,0.2852,3.691,0.3041,0.5531,0.6436,0.9581,0.2573,1.5625,0.0749,2.145,1.4795,1.3271,0.3657,1.355,0.1786,0.2631,0.4692,1.2077,7.1574,0.2592,0.275,0.069,0.4368,1.0619,1.5104,0.4125,3.6983,6.873,1.4847,0.365,0.6962,2.2168,3.9107,0.1413,0.4847
01-May-03,1.2203,0.32,2.3752,3.4008,0.2816,3.6606,0.3035,0.5482,0.6437,0.9663,0.2606,1.5708,0.0744,2.135,1.4841,1.3312,0.3613,1.3534,0.1788,0.2621,0.4722,1.2032,7.1364,0.2579,0.2738,0.0686,0.4348,1.0569,1.499,0.4106,3.6747,6.7817,1.4825,0.3637,0.693,2.2064,4.0038,0.1407,0.4824
02-May-03,1.2412,0.3253,2.4146,3.4567,0.2873,3.7675,0.309,0.5624,0.6527,0.9835,0.265,1.5923,0.0764,2.1599,1.5163,1.3534,0.3648,1.3899,0.1821,0.2651,0.4777,1.2204,7.2254,0.2609,0.2769,0.0694,0.4399,1.0693,1.5372,0.4154,3.7369,6.8607,1.501,0.3679,0.701,2.2322,4.0516,0.1423,0.488
03-May-03,1.2486,0.3273,2.4293,3.4835,0.288,3.7763,0.3106,0.5637,0.6505,0.9892,0.2668,1.6084,0.0766,2.165,1.5264,1.3665,0.3657,1.4027,0.1823,0.2713,0.4789,1.2239,7.2442,0.2616,0.2776,0.0696,0.4409,1.0718,1.5408,0.4163,3.7457,6.9679,1.5046,0.3688,0.7027,2.2374,4.0612,0.1427,0.4892
04-May-03,1.2486,0.3273,2.4293,3.4835,0.288,3.7763,0.3106,0.5637,0.6505,0.9892,0.2668,1.6084,0.0766,2.165,1.5264,1.3665,0.3657,1.4027,0.1823,0.2713,0.4789,1.2239,7.2442,0.2616,0.2776,0.0696,0.4409,1.0718,1.5408,0.4163,3.7457,6.9679,1.5046,0.3688,0.7027,2.2374,4.0612,0.1427,0.4892
05-May-03,1.2486,0.3273,2.4293,3.4835,0.288,3.7763,0.3106,0.5637,0.6505,0.9892,0.2668,1.6084,0.0766,2.165,1.5264,1.3665,0.3657,1.4027,0.1823,0.2713,0.4789,1.2239,7.2442,0.2616,0.2776,0.0696,0.4409,1.0718,1.5408,0.4163,3.7457,6.9679,1.5046,0.3688,0.7027,2.2374,4.0612,0.1427,0.4892
06-May-03,1.2483,0.3271,2.4283,3.4705,0.2918,3.7763,0.3083,0.5695,0.6508,0.9914,0.2674,1.6069,0.0778,2.165,1.5271,1.367,0.3639,1.4068,0.182,0.2659,0.4826,1.2277,7.2473,0.2616,0.2776,0.0696,0.4409,1.0702,1.552,0.4163,3.7652,7.034,1.5046,0.3691,0.7027,2.2356,4.0601,0.1428,0.4918
07-May-03,1.2562,0.3292,2.444,3.4739,0.2908,3.7601,0.3096,0.5704,0.6524,0.9977,0.269,1.6125,0.0775,2.16,1.5365,1.3761,0.3627,1.4108,0.1823,0.2653,0.482,1.2379,7.2367,0.261,0.277,0.0694,0.4397,1.0677,1.5479,0.4154,3.75,7.0169,1.5011,0.3683,0.7011,2.2304,4.0514,0.1426,0.4907
08-May-03,1.2636,0.3312,2.4584,3.4749,0.2918,3.7757,0.3127,0.573,0.6554,1.0054,0.2708,1.6226,0.0781,2.155,1.5496,1.3805,0.3643,1.4067,0.1832,0.2649,0.4832,1.2372,7.2248,0.2604,0.2763,0.0693,0.4386,1.0652,1.5608,0.4144,3.7544,7.0517,1.5012,0.367,0.6994,2.2253,4.0432,0.1425,0.4895
09-May-03,1.2537,0.3285,2.439,3.4353,0.2932,3.7943,0.3111,0.5689,0.6515,0.9973,0.2679,1.623,0.0784,2.155,1.5372,1.3684,0.3628,1.4187,0.1852,0.2645,0.4832,1.2409,7.2112,0.2604,0.2763,0.0693,0.4386,1.0652,1.5685,0.4144,3.7741,7.1244,1.5056,0.367,0.6994,2.2253,4.0413,0.1425,0.4895
10-May-03,1.2537,0.3285,2.439,3.4353,0.2932,3.7943,0.3111,0.5689,0.6515,0.9973,0.2679,1.623,0.0784,2.155,1.5372,1.3684,0.3628,1.4187,0.1852,0.2645,0.4832,1.2409,7.2112,0.2604,0.2763,0.0693,0.4386,1.0652,1.5685,0.4144,3.7741,7.1244,1.5056,0.367,0.6994,2.2253,4.0413,0.1425,0.4895
11-May-03,1.2537,0.3285,2.439,3.4353,0.2932,3.7943,0.3111,0.5689,0.6515,0.9973,0.2679,1.623,0.0784,2.155,1.5372,1.3684,0.3628,1.4187,0.1852,0.2645,0.4832,1.2409,7.2112,0.2604,0.2763,0.0693,0.4386,1.0652,1.5685,0.4144,3.7741,7.1244,1.5056,0.367,0.6994,2.2253,4.0413,0.1425,0.4895
12-May-03,1.2537,0.3285,2.439,3.4353,0.2932,3.7943,0.3111,0.5689,0.6515,0.9973,0.2679,1.623,0.0784,2.155,1.5372,1.3684,0.3628,1.4187,0.1852,0.2645,0.4832,1.2409,7.2112,0.2604,0.2763,0.0693,0.4386,1.0652,1.5685,0.4144,3.7741,7.1244,1.5056,0.367,0.6994,2.2253,4.0413,0.1425,0.4895
13-May-03,1.2537,0.3285,2.439,3.4353,0.2932,3.7943,0.3111,0.5689,0.6515,0.9973,0.2679,1.623,0.0784,2.155,1.5372,1.3684,0.3628,1.4187,0.1852,0.2645,0.4832,1.2409,7.2112,0.2604,0.2763,0.0693,0.4386,1.0652,1.5685,0.4144,3.7741,7.1244,1.5056,0.367,0.6994,2.2253,4.0413,0.1425,0.4895
14-May-03,1.2751,0.3342,2.4808,3.4674,0.2973,3.8324,0.3159,0.577,0.6619,1.015,0.2705,1.6407,0.0796,2.16,1.5516,1.3908,0.3636,1.4463,0.1847,0.2653,0.4838,1.2478,7.2292,0.261,0.277,0.0697,0.4395,1.0656,1.6001,0.4154,3.8028,7.2379,1.5113,0.3679,0.7011,2.2283,4.0514,0.143,0.4933
15-May-03,1.2713,0.3332,2.4729,3.4627,0.2959,3.8016,0.3146,0.5733,0.66,1.0122,0.2693,1.6323,0.0789,2.155,1.5532,1.3865,0.3628,1.4487,0.1847,0.2645,0.4788,1.2433,7.2211,0.2604,0.2763,0.0696,0.4385,1.0631,1.5861,0.4144,3.794,7.169,1.5083,0.3674,0.6994,2.2231,3.9182,0.1429,0.4921
16-May-03,1.2688,0.3326,2.4686,3.4842,0.2954,3.7936,0.3149,0.5735,0.6596,1.0089,0.2692,1.6332,0.0786,2.155,1.5657,1.3878,0.361,1.4522,0.186,0.2645,0.4801,1.2523,7.2235,0.2604,0.2763,0.0696,0.4385,1.0631,1.5847,0.4144,3.7873,7.1635,1.509,0.3673,0.6994,2.2231,4.0416,0.1429,0.4921
17-May-03,1.2628,0.331,2.4569,3.4909,0.2946,3.7906,0.3134,0.5708,0.6556,1.0047,0.2687,1.6301,0.0787,2.155,1.5582,1.3805,0.3625,1.4395,0.1853,0.2645,0.4801,1.2491,7.2103,0.2604,0.2763,0.0698,0.4385,1.0631,1.5807,0.4144,3.7807,7.1455,1.5101,0.3673,0.6994,2.2231,4.0424,0.1431,0.4921
18-May-03,1.2628,0.331,2.4569,3.4909,0.2946,3.7906,0.3134,0.5708,0.6556,1.0047,0.2687,1.6301,0.0787,2.155,1.5582,1.3805,0.3625,1.4395,0.1853,0.2645,0.4801,1.2491,7.2103,0.2604,0.2763,0.0698,0.4385,1.0631,1.5807,0.4144,3.7807,7.1455,1.5101,0.3673,0.6994,2.2231,4.0424,0.1431,0.4921
19-May-03,1.2628,0.331,2.4569,3.4909,0.2946,3.7906,0.3134,0.5708,0.6556,1.0047,0.2687,1.6301,0.0787,2.155,1.5582,1.3805,0.3625,1.4395,0.1853,0.2645,0.4801,1.2491,7.2103,0.2604,0.2763,0.0698,0.4385,1.0631,1.5807,0.4144,3.7807,7.1455,1.5101,0.3673,0.6994,2.2231,4.0424,0.1431,0.4921
